"","date","time","f","f0","fm","fm_prime","epar","yield","etr","npq","delta_npq","retr","id","fv_fm","unique_id","run_proxy","plant_id","treatment","rlc_order","temp","run","species","last_digit"
"9909",2022-02-15,10:05:33,447,181,720,447,820,0,0,"0.611",0,0,"ul1-2",0.749,"2022-02-15_ul1-2",9,50,"0",4,20,6,"u","2"
"9910",2022-02-15,10:05:58,161,161,670,670,0,0.76,0,"-",0,0,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9911",2022-02-15,10:06:28,255,161,670,501,66,0.491,13.6,"0.337",0,32.41,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9912",2022-02-15,10:06:59,268,161,670,479,90,0.441,16.7,"0.399",0,39.69,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9913",2022-02-15,10:07:29,305,161,670,465,125,0.344,18.1,"0.441",0,43,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9914",2022-02-15,10:07:59,342,161,670,454,190,0.247,19.7,"0.476",0,46.93,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9915",2022-02-15,10:08:30,374,161,670,444,285,0.158,18.9,"0.509",0,45.03,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9916",2022-02-15,10:09:00,398,161,670,436,420,0.087,15.3,"0.537",0,36.54,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9917",2022-02-15,10:09:30,410,161,670,427,625,0.04,10.5,"0.569",0,25,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9918",2022-02-15,10:10:00,409,161,670,419,820,0.024,8.3,"0.599",0,19.68,"ul1-3",0.76,"2022-02-15_ul1-3",9,51,"0",4,20,6,"u","3"
"9919",2022-02-15,10:11:17,160,160,663,663,0,0.759,0,"-",0,0,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9920",2022-02-15,10:11:47,288,160,663,556,66,0.482,13.4,"0.192",0,31.81,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9921",2022-02-15,10:12:18,325,160,663,518,90,0.373,14.1,"0.280",0,33.57,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9922",2022-02-15,10:12:48,387,160,663,495,125,0.218,11.4,"0.339",0,27.25,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9923",2022-02-15,10:13:18,432,160,663,481,190,0.102,8.1,"0.378",0,19.38,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9924",2022-02-15,10:13:49,454,160,663,470,285,0.034,4.1,"0.411",0,9.69,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9925",2022-02-15,10:14:19,459,160,663,455,420,-0.009,-1.59,"-",0,-3.78,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9926",2022-02-15,10:14:49,453,160,663,439,625,-0.032,-8.4,"-",0,-20,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9927",2022-02-15,10:15:19,437,160,663,425,820,-0.028,-9.64,"-",0,-22.96,"ul1-4",0.759,"2022-02-15_ul1-4",9,52,"0",4,20,6,"u","4"
"9928",2022-02-19,08:17:54,167,167,675,675,0,0.753,0,"-",0,0,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9929",2022-02-19,08:18:24,337,167,675,617,66,0.454,12.6,"0.094",0,29.96,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9930",2022-02-19,08:18:54,329,167,675,563,90,0.416,15.7,"0.199",0,37.44,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9931",2022-02-19,08:19:24,345,167,675,526,125,0.344,18.1,"0.283",0,43,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9932",2022-02-19,08:19:55,371,167,675,499,190,0.257,20.5,"0.353",0,48.83,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9933",2022-02-19,08:20:25,393,167,675,476,285,0.174,20.8,"0.418",0,49.59,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9934",2022-02-19,08:20:55,408,167,675,456,420,0.105,18.5,"0.480",0,44.1,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9935",2022-02-19,08:21:26,420,167,675,439,625,0.043,11.3,"0.538",0,26.87,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9936",2022-02-19,08:21:56,411,167,675,423,820,0.028,9.6,"0.596",0,22.96,"ul4-1",0.753,"2022-02-19_ul4-1",9,61,"0",1,27,6,"u","1"
"9937",2022-02-19,08:23:25,178,178,685,685,0,0.74,0,"-",0,0,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9938",2022-02-19,08:23:56,343,178,685,607,66,0.435,12.1,"0.129",0,28.71,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9939",2022-02-19,08:24:26,364,178,685,574,90,0.366,13.8,"0.193",0,32.94,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9940",2022-02-19,08:24:56,397,178,685,547,125,0.274,14.4,"0.252",0,34.25,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9941",2022-02-19,08:25:27,431,178,685,529,190,0.185,14.8,"0.295",0,35.15,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9942",2022-02-19,08:25:57,463,178,685,511,285,0.094,11.3,"0.341",0,26.79,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9943",2022-02-19,08:26:27,479,178,685,500,420,0.042,7.4,"0.370",0,17.64,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9944",2022-02-19,08:26:58,486,178,685,483,625,-0.006,-1.57,"-",0,-3.75,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9945",2022-02-19,08:27:28,474,178,685,467,820,-0.015,-5.17,"-",0,-12.3,"ul4-2",0.74,"2022-02-19_ul4-2",9,62,"0",1,27,6,"u","2"
"9946",2022-02-19,08:27:54,213,213,809,809,0,0.737,0,"-",0,0,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9947",2022-02-19,08:28:24,338,213,809,585,66,0.422,11.7,"0.383",0,27.85,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9948",2022-02-19,08:28:55,366,213,809,569,90,0.357,13.5,"0.422",0,32.13,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9949",2022-02-19,08:29:25,409,213,809,561,125,0.271,14.2,"0.442",0,33.88,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9950",2022-02-19,08:29:55,452,213,809,554,190,0.184,14.7,"0.460",0,34.96,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9951",2022-02-19,08:30:25,486,213,809,547,285,0.112,13.4,"0.479",0,31.92,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9952",2022-02-19,08:30:56,508,213,809,535,420,0.05,8.8,"0.512",0,21,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9953",2022-02-19,08:31:26,516,213,809,523,625,0.013,3.4,"0.547",0,8.12,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9954",2022-02-19,08:31:56,509,213,809,513,820,0.008,2.8,"0.577",0,6.56,"ul4-3",0.737,"2022-02-19_ul4-3",9,63,"0",1,27,6,"u","3"
"9955",2022-02-19,08:32:28,177,177,707,707,0,0.75,0,"-",0,0,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9956",2022-02-19,08:32:58,298,177,707,530,66,0.438,12.1,"0.334",0,28.91,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9957",2022-02-19,08:33:28,333,177,707,519,90,0.358,13.5,"0.362",0,32.22,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9958",2022-02-19,08:33:59,379,177,707,514,125,0.263,13.8,"0.375",0,32.88,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9959",2022-02-19,08:34:29,416,177,707,504,190,0.175,14,"0.403",0,33.25,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9960",2022-02-19,08:34:59,445,177,707,493,285,0.097,11.6,"0.434",0,27.64,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9961",2022-02-19,08:35:29,464,177,707,481,420,0.035,6.2,"0.470",0,14.7,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9962",2022-02-19,08:36:00,468,177,707,468,625,0,0,"0.511",0,0,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9963",2022-02-19,08:36:30,457,177,707,452,820,-0.011,-3.79,"-",0,-9.02,"ul4-4",0.75,"2022-02-19_ul4-4",9,64,"0",1,27,6,"u","4"
"9964",2022-02-19,08:37:15,211,211,793,793,0,0.734,0,"-",0,0,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9965",2022-02-19,08:37:45,329,211,793,580,66,0.433,12,"0.367",0,28.58,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9966",2022-02-19,08:38:16,344,211,793,546,90,0.37,14,"0.452",0,33.3,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9967",2022-02-19,08:38:46,376,211,793,531,125,0.292,15.3,"0.493",0,36.5,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9968",2022-02-19,08:39:16,417,211,793,521,190,0.2,16,"0.522",0,38,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9969",2022-02-19,08:39:47,454,211,793,515,285,0.118,14.1,"0.540",0,33.63,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9970",2022-02-19,08:40:17,477,211,793,510,420,0.065,11.5,"0.555",0,27.3,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9971",2022-02-19,08:40:47,490,211,793,500,625,0.02,5.3,"0.586",0,12.5,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9972",2022-02-19,08:41:17,485,211,793,489,820,0.008,2.8,"0.622",0,6.56,"ul5-1",0.734,"2022-02-19_ul5-1",9,65,"0",2,30,6,"u","1"
"9973",2022-02-19,08:42:19,168,168,656,656,0,0.744,0,"-",0,0,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9974",2022-02-19,08:42:49,407,168,656,610,66,0.333,9.2,"0.075",0,21.98,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9975",2022-02-19,08:43:20,428,168,656,575,90,0.256,9.7,"0.141",0,23.04,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9976",2022-02-19,08:43:50,454,168,656,548,125,0.172,9,"0.197",0,21.5,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9977",2022-02-19,08:44:20,470,168,656,527,190,0.108,8.6,"0.245",0,20.52,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9978",2022-02-19,08:44:50,478,168,656,505,285,0.053,6.3,"0.299",0,15.11,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9979",2022-02-19,08:45:21,477,168,656,480,420,0.006,1.1,"0.367",0,2.52,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9980",2022-02-19,08:45:51,468,168,656,454,625,-0.031,-8.14,"-",0,-19.38,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9981",2022-02-19,08:46:21,446,168,656,434,820,-0.028,-9.64,"-",0,-22.96,"ul5-2",0.744,"2022-02-19_ul5-2",9,66,"0",2,30,6,"u","2"
"9982",2022-02-19,08:46:42,146,146,582,582,0,0.749,0,"-",0,0,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9983",2022-02-19,08:47:12,290,146,582,517,66,0.439,12.2,"0.126",0,28.97,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9984",2022-02-19,08:47:42,308,146,582,488,90,0.369,13.9,"0.193",0,33.21,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9985",2022-02-19,08:48:12,337,146,582,469,125,0.281,14.8,"0.241",0,35.12,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9986",2022-02-19,08:48:43,366,146,582,453,190,0.192,15.3,"0.285",0,36.48,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9987",2022-02-19,08:49:13,386,146,582,437,285,0.117,14,"0.332",0,33.34,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9988",2022-02-19,08:49:43,401,146,582,425,420,0.056,9.9,"0.369",0,23.52,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9989",2022-02-19,08:50:14,404,146,582,408,625,0.01,2.6,"0.426",0,6.25,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9990",2022-02-19,08:50:44,394,146,582,393,820,-0.003,-1.03,"-",0,-2.46,"ul5-3",0.749,"2022-02-19_ul5-3",9,67,"0",2,30,6,"u","3"
"9991",2022-02-19,08:51:30,111,111,458,458,0,0.758,0,"-",0,0,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9992",2022-02-19,08:52:00,247,111,458,410,66,0.398,11,"0.117",0,26.27,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9993",2022-02-19,08:52:31,260,111,458,385,90,0.325,12.3,"0.190",0,29.25,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9994",2022-02-19,08:53:01,278,111,458,367,125,0.243,12.8,"0.248",0,30.38,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9995",2022-02-19,08:53:31,291,111,458,351,190,0.171,13.6,"0.305",0,32.49,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9996",2022-02-19,08:54:02,300,111,458,336,285,0.107,12.8,"0.363",0,30.5,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9997",2022-02-19,08:54:32,302,111,458,320,420,0.056,9.9,"0.431",0,23.52,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9998",2022-02-19,08:55:02,300,111,458,308,625,0.026,6.8,"0.487",0,16.25,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"9999",2022-02-19,08:55:32,286,111,458,291,820,0.017,5.9,"0.574",0,13.94,"ul5-4",0.758,"2022-02-19_ul5-4",9,68,"0",2,30,6,"u","4"
"10000",2022-02-19,08:56:16,142,142,649,649,0,0.781,0,"-",0,0,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10001",2022-02-19,08:56:47,300,142,649,600,66,0.5,13.9,"0.082",0,33,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10002",2022-02-19,08:57:17,323,142,649,571,90,0.434,16.4,"0.137",0,39.06,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10003",2022-02-19,08:57:47,359,142,649,544,125,0.34,17.9,"0.193",0,42.5,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10004",2022-02-19,08:58:18,397,142,649,523,190,0.241,19.2,"0.241",0,45.79,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10005",2022-02-19,08:58:48,430,142,649,508,285,0.154,18.4,"0.278",0,43.89,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10006",2022-02-19,08:59:18,451,142,649,496,420,0.091,16.1,"0.308",0,38.22,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10007",2022-02-19,08:59:49,463,142,649,476,625,0.027,7.1,"0.363",0,16.88,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10008",2022-02-19,09:00:19,455,142,649,462,820,0.015,5.2,"0.405",0,12.3,"ul6-1",0.781,"2022-02-19_ul6-1",9,69,"0",3,30,6,"u","1"
"10009",2022-02-19,09:00:44,161,161,635,635,0,0.746,0,"-",0,0,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10010",2022-02-19,09:01:14,309,161,635,534,66,0.421,11.7,"0.189",0,27.79,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10011",2022-02-19,09:01:45,338,161,635,511,90,0.339,12.8,"0.243",0,30.51,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10012",2022-02-19,09:02:15,374,161,635,499,125,0.251,13.2,"0.273",0,31.38,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10013",2022-02-19,09:02:45,402,161,635,485,190,0.171,13.6,"0.309",0,32.49,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10014",2022-02-19,09:03:15,420,161,635,468,285,0.103,12.3,"0.357",0,29.35,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10015",2022-02-19,09:03:46,432,161,635,451,420,0.042,7.4,"0.408",0,17.64,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10016",2022-02-19,09:04:16,432,161,635,432,625,0,0,"0.470",0,0,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10017",2022-02-19,09:04:46,420,161,635,416,820,-0.01,-3.44,"-",0,-8.2,"ul6-2",0.746,"2022-02-19_ul6-2",9,70,"0",3,30,6,"u","2"
"10018",2022-02-19,09:05:18,102,102,408,408,0,0.75,0,"-",0,0,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10019",2022-02-19,09:05:48,246,102,408,384,66,0.359,10,"0.063",0,23.69,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10020",2022-02-19,09:06:19,258,102,408,359,90,0.281,10.6,"0.136",0,25.29,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10021",2022-02-19,09:06:49,269,102,408,337,125,0.202,10.6,"0.211",0,25.25,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10022",2022-02-19,09:07:19,282,102,408,321,190,0.121,9.7,"0.271",0,22.99,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10023",2022-02-19,09:07:50,287,102,408,304,285,0.056,6.7,"0.342",0,15.96,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10024",2022-02-19,09:08:20,285,102,408,294,420,0.031,5.5,"0.388",0,13.02,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10025",2022-02-19,09:08:50,283,102,408,275,625,-0.029,-7.61,"-",0,-18.12,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10026",2022-02-19,09:09:20,270,102,408,265,820,-0.019,-6.54,"-",0,-15.58,"ul6-3",0.75,"2022-02-19_ul6-3",9,71,"0",3,30,6,"u","3"
"10027",2022-02-19,09:10:00,176,176,880,880,0,0.8,0,"-",0,0,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10028",2022-02-19,09:10:31,346,176,880,724,66,0.522,14.5,"0.215",0,34.45,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10029",2022-02-19,09:11:01,394,176,880,692,90,0.431,16.3,"0.272",0,38.79,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10030",2022-02-19,09:11:31,470,176,880,673,125,0.302,15.9,"0.308",0,37.75,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10031",2022-02-19,09:12:01,541,176,880,657,190,0.177,14.1,"0.339",0,33.63,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10032",2022-02-19,09:12:32,592,176,880,647,285,0.085,10.2,"0.360",0,24.23,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10033",2022-02-19,09:13:02,617,176,880,635,420,0.028,4.9,"0.386",0,11.76,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10034",2022-02-19,09:13:32,621,176,880,615,625,-0.01,-2.62,"-",0,-6.25,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10035",2022-02-19,09:14:03,608,176,880,600,820,-0.013,-4.48,"-",0,-10.66,"ul6-4",0.8,"2022-02-19_ul6-4",9,72,"0",3,30,6,"u","4"
"10036",2022-02-19,09:14:53,179,179,637,637,0,0.719,0,"-",0,0,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10037",2022-02-19,09:15:23,260,179,637,462,66,0.437,12.1,"0.379",0,28.84,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10038",2022-02-19,09:15:54,285,179,637,441,90,0.354,13.4,"0.444",0,31.86,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10039",2022-02-19,09:16:24,337,179,637,434,125,0.224,11.8,"0.468",0,28,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10040",2022-02-19,09:16:54,385,179,637,436,190,0.117,9.3,"0.461",0,22.23,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10041",2022-02-19,09:17:24,408,179,637,428,285,0.047,5.6,"0.488",0,13.39,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10042",2022-02-19,09:17:55,416,179,637,421,420,0.012,2.1,"0.513",0,5.04,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10043",2022-02-19,09:18:25,416,179,637,411,625,-0.012,-3.15,"-",0,-7.5,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10044",2022-02-19,09:18:55,410,179,637,405,820,-0.012,-4.13,"-",0,-9.84,"ul1-1",0.719,"2022-02-19_ul1-1",9,49,"0",4,20,6,"u","1"
"10045",2022-02-19,09:19:39,206,206,656,656,0,0.686,0,"-",0,0,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10046",2022-02-19,09:20:09,310,206,656,553,66,0.439,12.2,"0.186",0,28.97,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10047",2022-02-19,09:20:40,332,206,656,513,90,0.353,13.3,"0.279",0,31.77,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10048",2022-02-19,09:21:10,363,206,656,491,125,0.261,13.7,"0.336",0,32.62,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10049",2022-02-19,09:21:40,396,206,656,479,190,0.173,13.8,"0.370",0,32.87,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10050",2022-02-19,09:22:11,429,206,656,473,285,0.093,11.1,"0.387",0,26.5,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10051",2022-02-19,09:22:41,450,206,656,469,420,0.041,7.2,"0.399",0,17.22,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10052",2022-02-19,09:23:11,463,206,656,464,625,0.002,0.5,"0.414",0,1.25,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10053",2022-02-19,09:23:41,462,206,656,459,820,-0.007,-2.41,"-",0,-5.74,"ul1-2",0.686,"2022-02-19_ul1-2",9,50,"0",4,20,6,"u","2"
"10054",2022-02-19,09:24:07,186,186,659,659,0,0.718,0,"-",0,0,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10055",2022-02-19,09:24:37,287,186,659,533,66,0.462,12.8,"0.236",0,30.49,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10056",2022-02-19,09:25:07,311,186,659,511,90,0.391,14.8,"0.290",0,35.19,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10057",2022-02-19,09:25:38,357,186,659,499,125,0.285,15,"0.321",0,35.62,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10058",2022-02-19,09:26:08,397,186,659,490,190,0.19,15.2,"0.345",0,36.1,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10059",2022-02-19,09:26:38,436,186,659,484,285,0.099,11.9,"0.362",0,28.22,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10060",2022-02-19,09:27:08,455,186,659,472,420,0.036,6.4,"0.396",0,15.12,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10061",2022-02-19,09:27:39,466,186,659,465,625,-0.002,-0.52,"-",0,-1.25,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10062",2022-02-19,09:28:09,458,186,659,455,820,-0.007,-2.41,"-",0,-5.74,"ul1-3",0.718,"2022-02-19_ul1-3",9,51,"0",4,20,6,"u","3"
"10063",2022-02-19,09:28:42,136,136,417,417,0,0.674,0,"-",0,0,"ul1-4",0.674,"2022-02-19_ul1-4",9,52,"0",4,20,6,"u","4"
"10064",2022-02-19,09:29:13,241,136,417,372,66,0.352,9.8,"0.121",0,23.23,"ul1-4",0.674,"2022-02-19_ul1-4",9,52,"0",4,20,6,"u","4"
