"2023-12-08";"12:03:24";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-12-08 09:05:05.734";"2023-12-08";"09:05:05";"F";"115";"275";"304";"420";"0.095";"16.8";"164";"0.207";"0.386";"0.385";"193";"421";"0.542"
"2023-12-08 09:05:36.031";"2023-12-08";"09:05:36";"F";"116";"279";"294";"625";"0.051";"13.4";"161";"0.113";"0.417";"0.432";"193";"421";"0.542"
"2023-12-08 09:06:06.326";"2023-12-08";"09:06:06";"F";"117";"277";"287";"820";"0.035";"12.1";"159";"0.078";"0.439";"0.467";"193";"421";"0.542"
"2023-12-08 09:06:09.660";"2023-12-08";"09:06:09";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:06:25.427";"2023-12-08";"09:06:25";"SLCS";"";"Light Curve start ";"Ac126"
"2023-12-08 09:06:25.427";"2023-12-08";"09:06:25";"REG1";"";"#1: alpha: 0.192, ETRm: 16.632, Ik: 86.573   ( beta: 0.018, ETRmPot: 22.771 )   (Platt et al. 1980) ";""
"2023-12-08 09:06:25.427";"2023-12-08";"09:06:25";"REG2";"";"#1: alpha: 0.167, ETRm: 14.979, Ik: 89.825   (Jassby and Platt 1976) ";""
"2023-12-08 09:06:27.125";"2023-12-08";"09:06:27";"FO";"118";"194";"460";"0";"0.578";"0.0";"-";"-";"-";"-";"194";"460";"0.578"
"2023-12-08 09:06:57.427";"2023-12-08";"09:06:57";"F";"119";"280";"410";"66";"0.317";"8.8";"185";"0.578";"0.154";"0.122";"194";"460";"0.578"
"2023-12-08 09:07:27.721";"2023-12-08";"09:07:27";"F";"120";"287";"414";"90";"0.307";"11.6";"185";"0.555";"0.139";"0.111";"194";"460";"0.578"
"2023-12-08 09:07:58.013";"2023-12-08";"09:07:58";"F";"121";"304";"405";"125";"0.249";"13.1";"183";"0.455";"0.165";"0.136";"194";"460";"0.578"
"2023-12-08 09:08:28.313";"2023-12-08";"09:08:28";"F";"122";"316";"395";"190";"0.200";"16.0";"181";"0.369";"0.195";"0.165";"194";"460";"0.578"
"2023-12-08 09:08:58.610";"2023-12-08";"09:08:58";"F";"123";"327";"381";"285";"0.142";"17.0";"178";"0.266";"0.237";"0.207";"194";"460";"0.578"
"2023-12-08 09:09:28.903";"2023-12-08";"09:09:28";"F";"124";"336";"371";"420";"0.094";"16.6";"176";"0.179";"0.267";"0.240";"194";"460";"0.578"
"2023-12-08 09:09:59.197";"2023-12-08";"09:09:59";"F";"125";"343";"359";"625";"0.045";"11.8";"173";"0.086";"0.301";"0.281";"194";"460";"0.578"
"2023-12-08 09:10:29.492";"2023-12-08";"09:10:29";"F";"126";"341";"355";"820";"0.039";"13.4";"172";"0.077";"0.312";"0.296";"194";"460";"0.578"
"2023-12-08 09:10:32.392";"2023-12-08";"09:10:32";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:11:06.348";"2023-12-08";"09:11:06";"SLCS";"";"Light Curve start ";"Ac132"
"2023-12-08 09:11:06.348";"2023-12-08";"09:11:06";"REG1";"";"#1: alpha: 0.240, ETRm: 21.068, Ik: 87.762   ( beta: 0.002, ETRmPot: 21.904 )   (Platt et al. 1980) ";""
"2023-12-08 09:11:06.348";"2023-12-08";"09:11:06";"REG2";"";"#1: alpha: 0.179, ETRm: 20.845, Ik: 116.700   (Jassby and Platt 1976) ";""
"2023-12-08 09:11:08.086";"2023-12-08";"09:11:08";"FO";"127";"133";"338";"0";"0.607";"0.0";"-";"-";"-";"-";"133";"338";"0.607"
"2023-12-08 09:11:38.387";"2023-12-08";"09:11:38";"F";"128";"179";"293";"66";"0.389";"10.8";"125";"0.679";"0.180";"0.154";"133";"338";"0.607"
"2023-12-08 09:12:08.680";"2023-12-08";"09:12:08";"F";"129";"176";"275";"90";"0.360";"13.6";"122";"0.647";"0.254";"0.229";"133";"338";"0.607"
"2023-12-08 09:12:38.972";"2023-12-08";"09:12:38";"F";"130";"175";"252";"125";"0.306";"16.1";"117";"0.570";"0.341";"0.341";"133";"338";"0.607"
"2023-12-08 09:13:09.276";"2023-12-08";"09:13:09";"F";"131";"181";"238";"190";"0.239";"19.1";"114";"0.460";"0.395";"0.420";"133";"338";"0.607"
"2023-12-08 09:13:39.571";"2023-12-08";"09:13:39";"F";"132";"183";"224";"285";"0.183";"21.9";"111";"0.363";"0.449";"0.509";"133";"338";"0.607"
"2023-12-08 09:14:09.866";"2023-12-08";"09:14:09";"F";"133";"189";"214";"420";"0.117";"20.6";"108";"0.236";"0.483";"0.579";"133";"338";"0.607"
"2023-12-08 09:14:40.157";"2023-12-08";"09:14:40";"F";"134";"192";"207";"625";"0.072";"18.9";"106";"0.149";"0.507";"0.633";"133";"338";"0.607"
"2023-12-08 09:15:10.461";"2023-12-08";"09:15:10";"F";"135";"190";"203";"820";"0.064";"22.0";"105";"0.133";"0.522";"0.665";"133";"338";"0.607"
"2023-12-08 09:15:13.754";"2023-12-08";"09:15:13";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:16:25.783";"2023-12-08";"09:16:25";"SLCS";"";"Light Curve start ";"Ac130"
"2023-12-08 09:16:25.783";"2023-12-08";"09:16:25";"REG1";"";"#1: alpha: 0.215, ETRm: 27.409, Ik: 127.325   ( beta: 0.035, ETRmPot: 43.750 )   (Platt et al. 1980) ";""
"2023-12-08 09:16:25.783";"2023-12-08";"09:16:25";"REG2";"";"#1: alpha: 0.188, ETRm: 25.548, Ik: 135.740   (Jassby and Platt 1976) ";""
"2023-12-08 09:16:27.446";"2023-12-08";"09:16:27";"FO";"136";"137";"334";"0";"0.590";"0.0";"-";"-";"-";"-";"137";"334";"0.590"
"2023-12-08 09:16:57.746";"2023-12-08";"09:16:57";"F";"137";"179";"292";"66";"0.387";"10.7";"129";"0.693";"0.173";"0.144";"137";"334";"0.590"
"2023-12-08 09:17:28.034";"2023-12-08";"09:17:28";"F";"138";"179";"296";"90";"0.395";"14.9";"130";"0.705";"0.157";"0.128";"137";"334";"0.590"
"2023-12-08 09:17:58.338";"2023-12-08";"09:17:58";"F";"139";"183";"283";"125";"0.353";"18.5";"128";"0.645";"0.213";"0.180";"137";"334";"0.590"
"2023-12-08 09:18:28.634";"2023-12-08";"09:18:28";"F";"140";"191";"268";"190";"0.287";"22.9";"124";"0.535";"0.269";"0.246";"137";"334";"0.590"
"2023-12-08 09:18:58.927";"2023-12-08";"09:18:58";"F";"141";"196";"251";"285";"0.219";"26.2";"121";"0.423";"0.340";"0.331";"137";"334";"0.590"
"2023-12-08 09:19:29.222";"2023-12-08";"09:19:29";"F";"142";"204";"242";"420";"0.157";"27.7";"119";"0.309";"0.376";"0.380";"137";"334";"0.590"
"2023-12-08 09:19:59.513";"2023-12-08";"09:19:59";"F";"143";"210";"232";"625";"0.095";"24.9";"116";"0.190";"0.411";"0.440";"137";"334";"0.590"
"2023-12-08 09:20:29.811";"2023-12-08";"09:20:29";"F";"144";"213";"228";"820";"0.066";"22.7";"115";"0.133";"0.426";"0.465";"137";"334";"0.590"
"2023-12-08 09:20:32.244";"2023-12-08";"09:20:32";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:21:09.942";"2023-12-08";"09:21:09";"SLCS";"";"Light Curve start ";"Ac135"
"2023-12-08 09:21:09.942";"2023-12-08";"09:21:09";"REG1";"";"#1: alpha: 0.252, ETRm: 20.782, Ik: 82.447   ( beta: 0.002, ETRmPot: 21.962 )   (Platt et al. 1980) ";""
"2023-12-08 09:21:09.942";"2023-12-08";"09:21:09";"REG2";"";"#1: alpha: 0.190, ETRm: 20.427, Ik: 107.311   (Jassby and Platt 1976) ";""
"2023-12-08 09:21:11.604";"2023-12-08";"09:21:11";"FO";"145";"94";"257";"0";"0.634";"0.0";"-";"-";"-";"-";"94";"257";"0.634"
"2023-12-08 09:21:41.906";"2023-12-08";"09:21:41";"F";"146";"133";"224";"66";"0.406";"11.3";"89";"0.674";"0.172";"0.147";"94";"257";"0.634"
"2023-12-08 09:22:12.201";"2023-12-08";"09:22:12";"F";"147";"138";"220";"90";"0.373";"14.1";"89";"0.626";"0.196";"0.168";"94";"257";"0.634"
"2023-12-08 09:22:42.497";"2023-12-08";"09:22:42";"F";"148";"145";"213";"125";"0.319";"16.7";"87";"0.540";"0.227";"0.207";"94";"257";"0.634"
"2023-12-08 09:23:12.789";"2023-12-08";"09:23:12";"F";"149";"153";"200";"190";"0.235";"18.8";"85";"0.409";"0.294";"0.285";"94";"257";"0.634"
"2023-12-08 09:23:43.083";"2023-12-08";"09:23:43";"F";"150";"161";"195";"285";"0.174";"20.8";"84";"0.306";"0.319";"0.318";"94";"257";"0.634"
"2023-12-08 09:24:13.379";"2023-12-08";"09:24:13";"F";"151";"165";"188";"420";"0.122";"21.5";"83";"0.219";"0.356";"0.367";"94";"257";"0.634"
"2023-12-08 09:24:43.682";"2023-12-08";"09:24:43";"F";"152";"169";"182";"625";"0.071";"18.6";"82";"0.130";"0.387";"0.412";"94";"257";"0.634"
"2023-12-08 09:25:13.979";"2023-12-08";"09:25:13";"F";"153";"170";"181";"820";"0.061";"21.0";"81";"0.110";"0.387";"0.420";"94";"257";"0.634"
"2023-12-08 09:25:16.441";"2023-12-08";"09:25:16";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:25:37.506";"2023-12-08";"09:25:37";"SLCS";"";"Light Curve start ";"Ac133"
"2023-12-08 09:25:37.506";"2023-12-08";"09:25:37";"REG1";"";"#1: alpha: 0.234, ETRm: 23.775, Ik: 101.447   ( beta: 0.002, ETRmPot: 25.025 )   (Platt et al. 1980) ";""
"2023-12-08 09:25:37.506";"2023-12-08";"09:25:37";"REG2";"";"#1: alpha: 0.178, ETRm: 23.496, Ik: 132.147   (Jassby and Platt 1976) ";""
"2023-12-08 09:25:39.268";"2023-12-08";"09:25:39";"FO";"154";"108";"282";"0";"0.617";"0.0";"-";"-";"-";"-";"108";"282";"0.617"
"2023-12-08 09:26:09.572";"2023-12-08";"09:26:09";"F";"155";"153";"251";"66";"0.390";"10.8";"103";"0.662";"0.149";"0.124";"108";"282";"0.617"
"2023-12-08 09:26:39.858";"2023-12-08";"09:26:39";"F";"156";"154";"247";"90";"0.377";"14.3";"102";"0.641";"0.167";"0.142";"108";"282";"0.617"
"2023-12-08 09:27:10.156";"2023-12-08";"09:27:10";"F";"157";"161";"238";"125";"0.324";"17.0";"101";"0.562";"0.213";"0.185";"108";"282";"0.617"
"2023-12-08 09:27:40.454";"2023-12-08";"09:27:40";"F";"158";"169";"229";"190";"0.262";"20.9";"99";"0.462";"0.253";"0.231";"108";"282";"0.617"
"2023-12-08 09:28:10.747";"2023-12-08";"09:28:10";"F";"159";"179";"221";"285";"0.190";"22.7";"98";"0.341";"0.293";"0.276";"108";"282";"0.617"
"2023-12-08 09:28:41.046";"2023-12-08";"09:28:41";"F";"160";"185";"216";"420";"0.144";"25.4";"97";"0.261";"0.316";"0.306";"108";"282";"0.617"
"2023-12-08 09:29:11.345";"2023-12-08";"09:29:11";"F";"161";"193";"209";"625";"0.077";"20.2";"95";"0.140";"0.345";"0.349";"108";"282";"0.617"
"2023-12-08 09:29:41.635";"2023-12-08";"09:29:41";"F";"162";"191";"206";"820";"0.073";"25.1";"95";"0.135";"0.362";"0.369";"108";"282";"0.617"
"2023-12-08 09:29:44.779";"2023-12-08";"09:29:44";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:30:38.970";"2023-12-08";"09:30:38";"SLCS";"";"Light Curve start ";"Ac139"
"2023-12-08 09:30:38.970";"2023-12-08";"09:30:38";"REG1";"";"#1: alpha: 0.160, ETRm: 14.989, Ik: 93.629   ( beta: 0.037, ETRmPot: 27.226 )   (Platt et al. 1980) ";""
"2023-12-08 09:30:38.970";"2023-12-08";"09:30:38";"REG2";"";"#1: alpha: 0.162, ETRm: 12.581, Ik: 77.507   (Jassby and Platt 1976) ";""
"2023-12-08 09:30:40.733";"2023-12-08";"09:30:40";"FO";"163";"190";"455";"0";"0.582";"0.0";"-";"-";"-";"-";"190";"455";"0.582"
"2023-12-08 09:31:11.025";"2023-12-08";"09:31:11";"F";"164";"293";"421";"66";"0.304";"8.4";"184";"0.540";"0.106";"0.081";"190";"455";"0.582"
"2023-12-08 09:31:41.318";"2023-12-08";"09:31:41";"F";"165";"289";"397";"90";"0.272";"10.3";"179";"0.495";"0.177";"0.146";"190";"455";"0.582"
"2023-12-08 09:32:11.615";"2023-12-08";"09:32:11";"F";"166";"294";"380";"125";"0.226";"11.9";"176";"0.422";"0.230";"0.197";"190";"455";"0.582"
"2023-12-08 09:32:41.918";"2023-12-08";"09:32:41";"F";"167";"303";"363";"190";"0.165";"13.2";"172";"0.314";"0.279";"0.253";"190";"455";"0.582"
"2023-12-08 09:33:12.211";"2023-12-08";"09:33:12";"F";"168";"308";"352";"285";"0.125";"15.0";"169";"0.240";"0.309";"0.293";"190";"455";"0.582"
"2023-12-08 09:33:42.507";"2023-12-08";"09:33:42";"F";"169";"311";"339";"420";"0.083";"14.6";"166";"0.162";"0.347";"0.342";"190";"455";"0.582"
"2023-12-08 09:34:12.803";"2023-12-08";"09:34:12";"F";"170";"312";"326";"625";"0.043";"11.3";"163";"0.086";"0.385";"0.396";"190";"455";"0.582"
"2023-12-08 09:34:43.098";"2023-12-08";"09:34:43";"F";"171";"306";"314";"820";"0.025";"8.6";"160";"0.052";"0.419";"0.449";"190";"455";"0.582"
"2023-12-08 09:34:45.782";"2023-12-08";"09:34:45";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:36:01.748";"2023-12-08";"09:36:01";"SLCS";"";"Light Curve start ";"Ac137"
"2023-12-08 09:36:01.748";"2023-12-08";"09:36:01";"REG1";"";"#1: alpha: 0.224, ETRm: 16.137, Ik: 71.982   ( beta: 0.005, ETRmPot: 17.936 )   (Platt et al. 1980) ";""
"2023-12-08 09:36:01.748";"2023-12-08";"09:36:01";"REG2";"";"#1: alpha: 0.177, ETRm: 15.446, Ik: 87.484   (Jassby and Platt 1976) ";""
"2023-12-08 09:36:03.487";"2023-12-08";"09:36:03";"FO";"172";"202";"531";"0";"0.620";"0.0";"-";"-";"-";"-";"202";"531";"0.620"
"2023-12-08 09:36:33.781";"2023-12-08";"09:36:33";"F";"173";"287";"439";"66";"0.346";"9.6";"187";"0.603";"0.234";"0.210";"202";"531";"0.620"
"2023-12-08 09:37:04.077";"2023-12-08";"09:37:04";"F";"174";"282";"413";"90";"0.317";"12.0";"182";"0.567";"0.298";"0.286";"202";"531";"0.620"
"2023-12-08 09:37:34.376";"2023-12-08";"09:37:34";"F";"175";"290";"395";"125";"0.266";"14.0";"179";"0.486";"0.343";"0.344";"202";"531";"0.620"
"2023-12-08 09:38:04.673";"2023-12-08";"09:38:04";"F";"176";"301";"371";"190";"0.189";"15.1";"174";"0.355";"0.401";"0.431";"202";"531";"0.620"
"2023-12-08 09:38:34.963";"2023-12-08";"09:38:34";"F";"177";"308";"356";"285";"0.135";"16.2";"170";"0.258";"0.435";"0.492";"202";"531";"0.620"
"2023-12-08 09:39:05.266";"2023-12-08";"09:39:05";"F";"178";"311";"343";"420";"0.093";"16.4";"167";"0.182";"0.465";"0.548";"202";"531";"0.620"
"2023-12-08 09:39:35.560";"2023-12-08";"09:39:35";"F";"179";"316";"334";"625";"0.054";"14.2";"165";"0.107";"0.486";"0.590";"202";"531";"0.620"
"2023-12-08 09:40:05.849";"2023-12-08";"09:40:05";"F";"180";"313";"327";"820";"0.043";"14.8";"163";"0.085";"0.502";"0.624";"202";"531";"0.620"
"2023-12-08 09:40:08.812";"2023-12-08";"09:40:08";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:40:59.205";"2023-12-08";"09:40:59";"SLCS";"";"Light Curve start ";"Ac136"
"2023-12-08 09:40:59.205";"2023-12-08";"09:40:59";"REG1";"";"#1: alpha: 0.177, ETRm: 15.478, Ik: 87.527   ( beta: 0.014, ETRmPot: 20.548 )   (Platt et al. 1980) ";""
"2023-12-08 09:40:59.205";"2023-12-08";"09:40:59";"REG2";"";"#1: alpha: 0.159, ETRm: 13.986, Ik: 87.886   (Jassby and Platt 1976) ";""
"2023-12-08 09:41:00.942";"2023-12-08";"09:41:00";"FO";"181";"171";"401";"0";"0.574";"0.0";"-";"-";"-";"-";"171";"401";"0.574"
"2023-12-08 09:41:31.243";"2023-12-08";"09:41:31";"F";"182";"219";"317";"66";"0.309";"8.6";"154";"0.601";"0.291";"0.265";"171";"401";"0.574"
"2023-12-08 09:42:01.539";"2023-12-08";"09:42:01";"F";"183";"225";"317";"90";"0.290";"11.0";"154";"0.564";"0.291";"0.265";"171";"401";"0.574"
"2023-12-08 09:42:31.832";"2023-12-08";"09:42:31";"F";"184";"235";"308";"125";"0.237";"12.4";"151";"0.465";"0.317";"0.302";"171";"401";"0.574"
"2023-12-08 09:43:02.129";"2023-12-08";"09:43:02";"F";"185";"245";"297";"190";"0.175";"14.0";"149";"0.351";"0.357";"0.350";"171";"401";"0.574"
"2023-12-08 09:43:32.429";"2023-12-08";"09:43:32";"F";"186";"252";"287";"285";"0.122";"14.6";"146";"0.248";"0.387";"0.397";"171";"401";"0.574"
"2023-12-08 09:44:02.726";"2023-12-08";"09:44:02";"F";"187";"257";"283";"420";"0.092";"16.2";"145";"0.188";"0.400";"0.417";"171";"401";"0.574"
"2023-12-08 09:44:33.016";"2023-12-08";"09:44:33";"F";"188";"263";"277";"625";"0.051";"13.4";"144";"0.105";"0.422";"0.448";"171";"401";"0.574"
"2023-12-08 09:45:03.311";"2023-12-08";"09:45:03";"F";"189";"264";"273";"820";"0.033";"11.4";"143";"0.069";"0.435";"0.469";"171";"401";"0.574"
"2023-12-08 09:45:06.034";"2023-12-08";"09:45:06";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:45:28.098";"2023-12-08";"09:45:28";"SLCS";"";"Light Curve start ";"Ac134"
"2023-12-08 09:45:28.098";"2023-12-08";"09:45:28";"REG1";"";"#1: alpha: 0.203, ETRm: 18.318, Ik: 90.240   ( beta: 0.013, ETRmPot: 23.439 )   (Platt et al. 1980) ";""
"2023-12-08 09:45:28.098";"2023-12-08";"09:45:28";"REG2";"";"#1: alpha: 0.169, ETRm: 17.019, Ik: 100.558   (Jassby and Platt 1976) ";""
"2023-12-08 09:45:29.807";"2023-12-08";"09:45:29";"FO";"190";"130";"319";"0";"0.592";"0.0";"-";"-";"-";"-";"130";"319";"0.592"
"2023-12-08 09:46:00.109";"2023-12-08";"09:46:00";"F";"191";"181";"274";"66";"0.339";"9.4";"122";"0.612";"0.196";"0.164";"130";"319";"0.592"
"2023-12-08 09:46:30.402";"2023-12-08";"09:46:30";"F";"192";"182";"267";"90";"0.318";"12.0";"120";"0.578";"0.222";"0.195";"130";"319";"0.592"
"2023-12-08 09:47:00.695";"2023-12-08";"09:47:00";"F";"193";"187";"257";"125";"0.272";"14.3";"118";"0.504";"0.265";"0.241";"130";"319";"0.592"
"2023-12-08 09:47:30.992";"2023-12-08";"09:47:30";"F";"194";"193";"247";"190";"0.219";"17.5";"116";"0.412";"0.307";"0.291";"130";"319";"0.592"
"2023-12-08 09:48:01.293";"2023-12-08";"09:48:01";"F";"195";"200";"237";"285";"0.156";"18.7";"114";"0.301";"0.349";"0.346";"130";"319";"0.592"
"2023-12-08 09:48:31.584";"2023-12-08";"09:48:31";"F";"196";"205";"228";"420";"0.101";"17.8";"112";"0.198";"0.386";"0.399";"130";"319";"0.592"
"2023-12-08 09:49:01.882";"2023-12-08";"09:49:01";"F";"197";"210";"223";"625";"0.058";"15.2";"111";"0.116";"0.407";"0.430";"130";"319";"0.592"
"2023-12-08 09:49:32.178";"2023-12-08";"09:49:32";"F";"198";"210";"220";"820";"0.045";"15.5";"110";"0.091";"0.418";"0.450";"130";"319";"0.592"
"2023-12-08 09:49:34.833";"2023-12-08";"09:49:34";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:50:57.623";"2023-12-08";"09:50:57";"SLCS";"";"Light Curve start ";"Ac140"
"2023-12-08 09:50:57.623";"2023-12-08";"09:50:57";"REG1";"";"#1: alpha: 0.181, ETRm: 12.379, Ik: 68.484   ( beta: 0.004, ETRmPot: 13.658 )   (Platt et al. 1980) ";""
"2023-12-08 09:50:57.623";"2023-12-08";"09:50:57";"REG2";"";"#1: alpha: 0.143, ETRm: 11.824, Ik: 82.497   (Jassby and Platt 1976) ";""
"2023-12-08 09:50:59.368";"2023-12-08";"09:50:59";"FO";"199";"84";"196";"0";"0.571";"0.0";"-";"-";"-";"-";"84";"196";"0.571"
"2023-12-08 09:51:29.662";"2023-12-08";"09:51:29";"F";"200";"122";"171";"66";"0.287";"8.0";"79";"0.533";"0.179";"0.146";"84";"196";"0.571"
"2023-12-08 09:51:59.960";"2023-12-08";"09:51:59";"F";"201";"121";"161";"90";"0.248";"9.4";"77";"0.476";"0.250";"0.217";"84";"196";"0.571"
"2023-12-08 09:52:30.255";"2023-12-08";"09:52:30";"F";"202";"124";"155";"125";"0.200";"10.5";"75";"0.388";"0.286";"0.265";"84";"196";"0.571"
"2023-12-08 09:53:00.553";"2023-12-08";"09:53:00";"F";"203";"125";"146";"190";"0.144";"11.5";"73";"0.288";"0.348";"0.342";"84";"196";"0.571"
"2023-12-08 09:53:30.847";"2023-12-08";"09:53:30";"F";"204";"124";"139";"285";"0.108";"12.9";"71";"0.221";"0.393";"0.410";"84";"196";"0.571"
"2023-12-08 09:54:01.138";"2023-12-08";"09:54:01";"F";"205";"125";"134";"420";"0.067";"11.8";"70";"0.141";"0.429";"0.463";"84";"196";"0.571"
"2023-12-08 09:54:31.434";"2023-12-08";"09:54:31";"F";"206";"125";"131";"625";"0.046";"12.1";"69";"0.097";"0.446";"0.496";"84";"196";"0.571"
"2023-12-08 09:55:01.733";"2023-12-08";"09:55:01";"F";"207";"124";"128";"820";"0.031";"10.7";"68";"0.067";"0.464";"0.531";"84";"196";"0.571"
"2023-12-08 09:55:04.592";"2023-12-08";"09:55:04";"SLCE";"";"Light Curve end ";""
"2023-12-08 09:56:16.256";"2023-12-08";"09:56:16";"SLCS";"";"Light Curve start ";"Ac138"
"2023-12-08 09:56:16.256";"2023-12-08";"09:56:16";"REG1";"";"#1: alpha: 0.195, ETRm: 16.657, Ik: 85.460   ( beta: 0.020, ETRmPot: 23.325 )   (Platt et al. 1980) ";""
"2023-12-08 09:56:16.256";"2023-12-08";"09:56:16";"REG2";"";"#1: alpha: 0.180, ETRm: 14.731, Ik: 81.990   (Jassby and Platt 1976) ";""
"2023-12-08 09:56:17.921";"2023-12-08";"09:56:17";"FO";"208";"214";"537";"0";"0.601";"0.0";"-";"-";"-";"-";"214";"537";"0.601"
"2023-12-08 09:56:48.220";"2023-12-08";"09:56:48";"F";"209";"296";"452";"66";"0.345";"9.6";"199";"0.617";"0.217";"0.188";"214";"537";"0.601"
"2023-12-08 09:57:18.518";"2023-12-08";"09:57:18";"F";"210";"293";"429";"90";"0.317";"12.0";"194";"0.579";"0.272";"0.252";"214";"537";"0.601"
"2023-12-08 09:57:48.813";"2023-12-08";"09:57:48";"F";"211";"304";"404";"125";"0.248";"13.0";"189";"0.465";"0.334";"0.329";"214";"537";"0.601"
"2023-12-08 09:58:19.105";"2023-12-08";"09:58:19";"F";"212";"312";"387";"190";"0.194";"15.5";"185";"0.371";"0.375";"0.388";"214";"537";"0.601"
"2023-12-08 09:58:49.398";"2023-12-08";"09:58:49";"F";"213";"321";"372";"285";"0.137";"16.4";"182";"0.268";"0.412";"0.444";"214";"537";"0.601"
"2023-12-08 09:59:19.701";"2023-12-08";"09:59:19";"F";"214";"326";"361";"420";"0.097";"17.1";"179";"0.192";"0.437";"0.488";"214";"537";"0.601"
"2023-12-08 09:59:49.996";"2023-12-08";"09:59:49";"F";"215";"335";"352";"625";"0.048";"12.6";"177";"0.097";"0.458";"0.526";"214";"537";"0.601"
"2023-12-08 10:00:20.289";"2023-12-08";"10:00:20";"F";"216";"332";"344";"820";"0.035";"12.1";"175";"0.071";"0.477";"0.561";"214";"537";"0.601"
"2023-12-08 10:00:23.196";"2023-12-08";"10:00:23";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:01:38.391";"2023-12-08";"10:01:38";"SLCS";"";"Light Curve start ";"Ac143"
"2023-12-08 10:01:38.391";"2023-12-08";"10:01:38";"REG1";"";"#1: alpha: 0.233, ETRm: 26.676, Ik: 114.477   ( beta: 0.021, ETRmPot: 36.214 )   (Platt et al. 1980) ";""
"2023-12-08 10:01:38.391";"2023-12-08";"10:01:38";"REG2";"";"#1: alpha: 0.196, ETRm: 25.200, Ik: 128.428   (Jassby and Platt 1976) ";""
"2023-12-08 10:01:40.075";"2023-12-08";"10:01:40";"FO";"217";"133";"339";"0";"0.608";"0.0";"-";"-";"-";"-";"133";"339";"0.608"
"2023-12-08 10:02:10.377";"2023-12-08";"10:02:10";"F";"218";"186";"318";"66";"0.415";"11.5";"130";"0.702";"0.087";"0.066";"133";"339";"0.608"
"2023-12-08 10:02:40.670";"2023-12-08";"10:02:40";"F";"219";"186";"313";"90";"0.406";"15.3";"129";"0.690";"0.107";"0.083";"133";"339";"0.608"
"2023-12-08 10:03:10.963";"2023-12-08";"10:03:10";"F";"220";"196";"303";"125";"0.353";"18.5";"127";"0.608";"0.146";"0.119";"133";"339";"0.608"
"2023-12-08 10:03:41.263";"2023-12-08";"10:03:41";"F";"221";"206";"290";"190";"0.290";"23.1";"125";"0.509";"0.199";"0.169";"133";"339";"0.608"
"2023-12-08 10:04:11.562";"2023-12-08";"10:04:11";"F";"222";"216";"277";"285";"0.220";"26.3";"122";"0.394";"0.248";"0.224";"133";"339";"0.608"
"2023-12-08 10:04:41.856";"2023-12-08";"10:04:41";"F";"223";"227";"268";"420";"0.153";"27.0";"120";"0.277";"0.282";"0.265";"133";"339";"0.608"
"2023-12-08 10:05:12.152";"2023-12-08";"10:05:12";"F";"224";"233";"256";"625";"0.090";"23.6";"118";"0.167";"0.330";"0.324";"133";"339";"0.608"
"2023-12-08 10:05:42.441";"2023-12-08";"10:05:42";"F";"225";"232";"249";"820";"0.068";"23.4";"116";"0.128";"0.354";"0.361";"133";"339";"0.608"
"2023-12-08 10:05:44.895";"2023-12-08";"10:05:44";"SLCE";"";"Light Curve end ";""
"2023-12-08 10:06:13.295";"2023-12-08";"10:06:13";"SLCS";"";"Light Curve start ";"Ac141"
"2023-12-08 10:06:13.295";"2023-12-08";"10:06:13";"REG1";"";"#1: alpha: 0.207, ETRm: 18.949, Ik: 91.665   ( beta: 0.006, ETRmPot: 21.658 )   (Platt et al. 1980) ";""
"2023-12-08 10:06:13.295";"2023-12-08";"10:06:13";"REG2";"";"#1: alpha: 0.163, ETRm: 18.313, Ik: 112.466   (Jassby and Platt 1976) ";""
"2023-12-08 10:06:15.040";"2023-12-08";"10:06:15";"FO";"226";"184";"459";"0";"0.599";"0.0";"-";"-";"-";"-";"184";"459";"0.599"
"2023-12-08 10:06:45.341";"2023-12-08";"10:06:45";"F";"227";"257";"388";"66";"0.338";"9.4";"171";"0.604";"0.211";"0.183";"184";"459";"0.599"
"2023-12-08 10:07:15.628";"2023-12-08";"10:07:15";"F";"228";"253";"376";"90";"0.327";"12.4";"169";"0.594";"0.247";"0.221";"184";"459";"0.599"
"2023-12-08 10:07:45.933";"2023-12-08";"10:07:45";"F";"229";"259";"359";"125";"0.279";"14.6";"166";"0.518";"0.298";"0.279";"184";"459";"0.599"
"2023-12-08 10:08:16.221";"2023-12-08";"10:08:16";"F";"230";"267";"339";"190";"0.212";"16.9";"161";"0.404";"0.353";"0.354";"184";"459";"0.599"
