"2023-12-12";"12:03:31";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-12-12 08:58:07.628";"2023-12-12";"08:58:07";"F";"115";"310";"341";"420";"0.091";"16.1";"185";"0.199";"0.492";"0.575";"230";"537";"0.572"
"2023-12-12 08:58:37.918";"2023-12-12";"08:58:37";"F";"116";"315";"331";"625";"0.048";"12.6";"182";"0.107";"0.515";"0.622";"230";"537";"0.572"
"2023-12-12 08:59:08.219";"2023-12-12";"08:59:08";"F";"117";"311";"325";"820";"0.043";"14.8";"180";"0.097";"0.528";"0.652";"230";"537";"0.572"
"2023-12-12 08:59:11.452";"2023-12-12";"08:59:11";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:01:31.017";"2023-12-12";"09:01:31";"SLCS";"";"Light Curve start ";"Ac110"
"2023-12-12 09:01:31.017";"2023-12-12";"09:01:31";"REG1";"";"#1: alpha: 0.211, ETRm: 21.261, Ik: 100.609   ( beta: 0.013, ETRmPot: 27.010 )   (Platt et al. 1980) ";""
"2023-12-12 09:01:31.017";"2023-12-12";"09:01:31";"REG2";"";"#1: alpha: 0.177, ETRm: 20.030, Ik: 113.449   (Jassby and Platt 1976) ";""
"2023-12-12 09:01:32.694";"2023-12-12";"09:01:32";"FO";"118";"165";"391";"0";"0.578";"0.0";"-";"-";"-";"-";"165";"391";"0.578"
"2023-12-12 09:02:02.995";"2023-12-12";"09:02:02";"F";"119";"225";"360";"66";"0.375";"10.4";"159";"0.672";"0.111";"0.086";"165";"391";"0.578"
"2023-12-12 09:02:33.286";"2023-12-12";"09:02:33";"F";"120";"232";"356";"90";"0.348";"13.2";"158";"0.626";"0.124";"0.098";"165";"391";"0.578"
"2023-12-12 09:03:03.580";"2023-12-12";"09:03:03";"F";"121";"242";"345";"125";"0.299";"15.7";"156";"0.545";"0.164";"0.133";"165";"391";"0.578"
"2023-12-12 09:03:33.881";"2023-12-12";"09:03:33";"F";"122";"253";"333";"190";"0.240";"19.2";"154";"0.447";"0.208";"0.174";"165";"391";"0.578"
"2023-12-12 09:04:04.179";"2023-12-12";"09:04:04";"F";"123";"264";"319";"285";"0.172";"20.6";"151";"0.327";"0.257";"0.226";"165";"391";"0.578"
"2023-12-12 09:04:34.471";"2023-12-12";"09:04:34";"F";"124";"273";"312";"420";"0.125";"22.1";"149";"0.239";"0.279";"0.253";"165";"391";"0.578"
"2023-12-12 09:05:04.765";"2023-12-12";"09:05:04";"F";"125";"280";"301";"625";"0.070";"18.4";"147";"0.136";"0.319";"0.299";"165";"391";"0.578"
"2023-12-12 09:05:35.061";"2023-12-12";"09:05:35";"F";"126";"280";"296";"820";"0.054";"18.6";"145";"0.106";"0.332";"0.321";"165";"391";"0.578"
"2023-12-12 09:05:38.030";"2023-12-12";"09:05:38";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:05:57.481";"2023-12-12";"09:05:57";"SLCS";"";"Light Curve start ";"Ac116"
"2023-12-12 09:05:57.481";"2023-12-12";"09:05:57";"REG1";"";"#1: alpha: 0.244, ETRm: 16.452, Ik: 67.495   ( beta: 0.001, ETRmPot: 16.817 )   (Platt et al. 1980) ";""
"2023-12-12 09:05:57.481";"2023-12-12";"09:05:57";"REG2";"";"#1: alpha: 0.176, ETRm: 16.297, Ik: 92.558   (Jassby and Platt 1976) ";""
"2023-12-12 09:05:59.165";"2023-12-12";"09:05:59";"FO";"127";"244";"583";"0";"0.581";"0.0";"-";"-";"-";"-";"244";"583";"0.581"
"2023-12-12 09:06:29.458";"2023-12-12";"09:06:29";"F";"128";"340";"526";"66";"0.354";"9.8";"233";"0.635";"0.136";"0.108";"244";"583";"0.581"
"2023-12-12 09:06:59.749";"2023-12-12";"09:06:59";"F";"129";"343";"510";"90";"0.327";"12.4";"230";"0.596";"0.174";"0.143";"244";"583";"0.581"
"2023-12-12 09:07:30.047";"2023-12-12";"09:07:30";"F";"130";"361";"493";"125";"0.268";"14.1";"227";"0.496";"0.215";"0.183";"244";"583";"0.581"
"2023-12-12 09:08:00.345";"2023-12-12";"09:08:00";"F";"131";"380";"476";"190";"0.202";"16.1";"223";"0.379";"0.254";"0.225";"244";"583";"0.581"
"2023-12-12 09:08:30.637";"2023-12-12";"09:08:30";"F";"132";"395";"459";"285";"0.139";"16.6";"219";"0.267";"0.292";"0.270";"244";"583";"0.581"
"2023-12-12 09:09:00.931";"2023-12-12";"09:09:00";"F";"133";"407";"446";"420";"0.087";"15.3";"216";"0.170";"0.322";"0.307";"244";"583";"0.581"
"2023-12-12 09:09:31.235";"2023-12-12";"09:09:31";"F";"134";"410";"438";"625";"0.064";"16.8";"214";"0.125";"0.339";"0.331";"244";"583";"0.581"
"2023-12-12 09:10:01.531";"2023-12-12";"09:10:01";"F";"135";"405";"425";"820";"0.047";"16.2";"211";"0.093";"0.369";"0.372";"244";"583";"0.581"
"2023-12-12 09:10:04.754";"2023-12-12";"09:10:04";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:11:28.562";"2023-12-12";"09:11:28";"SLCS";"";"Light Curve start ";"Ac114"
"2023-12-12 09:11:28.562";"2023-12-12";"09:11:28";"REG1";"";"#1: alpha: 0.248, ETRm: 17.810, Ik: 71.704   ( beta: 0.011, ETRmPot: 21.445 )   (Platt et al. 1980) ";""
"2023-12-12 09:11:28.562";"2023-12-12";"09:11:28";"REG2";"";"#1: alpha: 0.213, ETRm: 16.338, Ik: 76.883   (Jassby and Platt 1976) ";""
"2023-12-12 09:11:30.317";"2023-12-12";"09:11:30";"FO";"136";"176";"429";"0";"0.590";"0.0";"-";"-";"-";"-";"176";"429";"0.590"
"2023-12-12 09:12:00.609";"2023-12-12";"09:12:00";"F";"137";"213";"349";"66";"0.390";"10.8";"161";"0.723";"0.257";"0.229";"176";"429";"0.590"
"2023-12-12 09:12:30.909";"2023-12-12";"09:12:30";"F";"138";"214";"336";"90";"0.363";"13.7";"158";"0.685";"0.296";"0.277";"176";"429";"0.590"
"2023-12-12 09:13:01.207";"2023-12-12";"09:13:01";"F";"139";"222";"314";"125";"0.293";"15.4";"153";"0.571";"0.364";"0.366";"176";"429";"0.590"
"2023-12-12 09:13:31.495";"2023-12-12";"09:13:31";"F";"140";"232";"297";"190";"0.219";"17.5";"149";"0.439";"0.415";"0.444";"176";"429";"0.590"
"2023-12-12 09:14:01.800";"2023-12-12";"09:14:01";"F";"141";"242";"280";"285";"0.136";"16.3";"144";"0.279";"0.462";"0.532";"176";"429";"0.590"
"2023-12-12 09:14:32.089";"2023-12-12";"09:14:32";"F";"142";"246";"274";"420";"0.102";"18.0";"143";"0.214";"0.482";"0.566";"176";"429";"0.590"
"2023-12-12 09:15:02.384";"2023-12-12";"09:15:02";"F";"143";"252";"269";"625";"0.063";"16.5";"141";"0.133";"0.494";"0.595";"176";"429";"0.590"
"2023-12-12 09:15:32.679";"2023-12-12";"09:15:32";"F";"144";"251";"261";"820";"0.038";"13.1";"139";"0.082";"0.518";"0.644";"176";"429";"0.590"
"2023-12-12 09:15:35.192";"2023-12-12";"09:15:35";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:15:54.137";"2023-12-12";"09:15:54";"SLCS";"";"Light Curve start ";"Ac119"
"2023-12-12 09:15:54.137";"2023-12-12";"09:15:54";"REG1";"";"#1: alpha: 0.229, ETRm: 21.583, Ik: 94.351   ( beta: 0.033, ETRmPot: 33.192 )   (Platt et al. 1980) ";""
"2023-12-12 09:15:54.137";"2023-12-12";"09:15:54";"REG2";"";"#1: alpha: 0.213, ETRm: 18.957, Ik: 88.936   (Jassby and Platt 1976) ";""
"2023-12-12 09:15:55.880";"2023-12-12";"09:15:55";"FO";"145";"169";"453";"0";"0.627";"0.0";"-";"-";"-";"-";"169";"453";"0.627"
"2023-12-12 09:16:26.174";"2023-12-12";"09:16:26";"F";"146";"229";"395";"66";"0.420";"11.6";"160";"0.706";"0.173";"0.147";"169";"453";"0.627"
"2023-12-12 09:16:56.473";"2023-12-12";"09:16:56";"F";"147";"229";"374";"90";"0.388";"14.7";"157";"0.668";"0.236";"0.211";"169";"453";"0.627"
"2023-12-12 09:17:26.763";"2023-12-12";"09:17:26";"F";"148";"240";"350";"125";"0.314";"16.5";"152";"0.556";"0.303";"0.294";"169";"453";"0.627"
"2023-12-12 09:17:57.064";"2023-12-12";"09:17:57";"F";"149";"251";"332";"190";"0.244";"19.5";"149";"0.443";"0.356";"0.364";"169";"453";"0.627"
"2023-12-12 09:18:27.360";"2023-12-12";"09:18:27";"F";"150";"263";"320";"285";"0.178";"21.3";"146";"0.328";"0.387";"0.416";"169";"453";"0.627"
"2023-12-12 09:18:57.653";"2023-12-12";"09:18:57";"F";"151";"274";"313";"420";"0.125";"22.1";"145";"0.232";"0.408";"0.447";"169";"453";"0.627"
"2023-12-12 09:19:27.949";"2023-12-12";"09:19:27";"F";"152";"283";"302";"625";"0.063";"16.5";"142";"0.119";"0.437";"0.500";"169";"453";"0.627"
"2023-12-12 09:19:58.242";"2023-12-12";"09:19:58";"F";"153";"283";"296";"820";"0.044";"15.2";"141";"0.084";"0.454";"0.530";"169";"453";"0.627"
"2023-12-12 09:20:01.036";"2023-12-12";"09:20:01";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:21:01.831";"2023-12-12";"09:21:01";"SLCS";"";"Light Curve start ";"Ac117"
"2023-12-12 09:21:01.831";"2023-12-12";"09:21:01";"REG1";"";"#1: alpha: 0.237, ETRm: 16.259, Ik: 68.733   ( beta: 0.012, ETRmPot: 19.922 )   (Platt et al. 1980) ";""
"2023-12-12 09:21:01.831";"2023-12-12";"09:21:01";"REG2";"";"#1: alpha: 0.200, ETRm: 14.767, Ik: 73.705   (Jassby and Platt 1976) ";""
"2023-12-12 09:21:03.542";"2023-12-12";"09:21:03";"FO";"154";"135";"344";"0";"0.608";"0.0";"-";"-";"-";"-";"135";"344";"0.608"
"2023-12-12 09:21:33.835";"2023-12-12";"09:21:33";"F";"155";"169";"261";"66";"0.352";"9.8";"120";"0.652";"0.325";"0.318";"135";"344";"0.608"
"2023-12-12 09:22:04.130";"2023-12-12";"09:22:04";"F";"156";"164";"247";"90";"0.336";"12.7";"117";"0.638";"0.378";"0.393";"135";"344";"0.608"
"2023-12-12 09:22:34.429";"2023-12-12";"09:22:34";"F";"157";"167";"230";"125";"0.274";"14.4";"113";"0.538";"0.440";"0.496";"135";"344";"0.608"
"2023-12-12 09:23:04.718";"2023-12-12";"09:23:04";"F";"158";"172";"215";"190";"0.200";"16.0";"109";"0.406";"0.493";"0.600";"135";"344";"0.608"
"2023-12-12 09:23:35.018";"2023-12-12";"09:23:35";"F";"159";"177";"205";"285";"0.137";"16.4";"107";"0.286";"0.531";"0.678";"135";"344";"0.608"
"2023-12-12 09:24:05.318";"2023-12-12";"09:24:05";"F";"160";"180";"199";"420";"0.095";"16.8";"105";"0.202";"0.550";"0.729";"135";"344";"0.608"
"2023-12-12 09:24:35.614";"2023-12-12";"09:24:35";"F";"161";"184";"191";"625";"0.037";"9.7";"103";"0.080";"0.579";"0.801";"135";"344";"0.608"
"2023-12-12 09:25:05.901";"2023-12-12";"09:25:05";"F";"162";"182";"190";"820";"0.042";"14.5";"102";"0.091";"0.579";"0.811";"135";"344";"0.608"
"2023-12-12 09:25:08.970";"2023-12-12";"09:25:08";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:27:15.152";"2023-12-12";"09:27:15";"SLCS";"";"Light Curve start ";"Ac123"
"2023-12-12 09:27:15.152";"2023-12-12";"09:27:15";"REG1";"";"#1: alpha: 0.267, ETRm: 14.207, Ik: 53.184   ( beta: 0.011, ETRmPot: 16.893 )   (Platt et al. 1980) ";""
"2023-12-12 09:27:15.152";"2023-12-12";"09:27:15";"REG2";"";"#1: alpha: 0.233, ETRm: 12.659, Ik: 54.343   (Jassby and Platt 1976) ";""
"2023-12-12 09:27:16.892";"2023-12-12";"09:27:16";"FO";"163";"208";"520";"0";"0.600";"0.0";"-";"-";"-";"-";"208";"520";"0.600"
"2023-12-12 09:27:47.184";"2023-12-12";"09:27:47";"F";"164";"277";"429";"66";"0.354";"9.8";"192";"0.641";"0.240";"0.212";"208";"520";"0.600"
"2023-12-12 09:28:17.476";"2023-12-12";"09:28:17";"F";"165";"273";"406";"90";"0.328";"12.4";"187";"0.607";"0.298";"0.281";"208";"520";"0.600"
"2023-12-12 09:28:47.774";"2023-12-12";"09:28:47";"F";"166";"279";"378";"125";"0.262";"13.8";"181";"0.503";"0.369";"0.376";"208";"520";"0.600"
"2023-12-12 09:29:18.072";"2023-12-12";"09:29:18";"F";"167";"287";"350";"190";"0.180";"14.4";"174";"0.358";"0.436";"0.486";"208";"520";"0.600"
"2023-12-12 09:29:48.365";"2023-12-12";"09:29:48";"F";"168";"292";"332";"285";"0.120";"14.4";"170";"0.247";"0.481";"0.566";"208";"520";"0.600"
"2023-12-12 09:30:18.661";"2023-12-12";"09:30:18";"F";"169";"294";"316";"420";"0.070";"12.3";"165";"0.146";"0.516";"0.646";"208";"520";"0.600"
"2023-12-12 09:30:48.958";"2023-12-12";"09:30:48";"F";"170";"295";"306";"625";"0.036";"9.5";"163";"0.077";"0.542";"0.699";"208";"520";"0.600"
"2023-12-12 09:31:19.253";"2023-12-12";"09:31:19";"F";"171";"290";"300";"820";"0.033";"11.4";"161";"0.072";"0.554";"0.733";"208";"520";"0.600"
"2023-12-12 09:31:21.887";"2023-12-12";"09:31:21";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:32:33.941";"2023-12-12";"09:32:33";"SLCS";"";"Light Curve start ";"Ac121"
"2023-12-12 09:32:33.941";"2023-12-12";"09:32:33";"REG1";"";"#1: alpha: 0.216, ETRm: 12.076, Ik: 55.857   ( beta: 0.022, ETRmPot: 16.896 )   (Platt et al. 1980) ";""
"2023-12-12 09:32:33.941";"2023-12-12";"09:32:33";"REG2";"";"#1: alpha: 0.251, ETRm: 9.785, Ik: 38.990   (Jassby and Platt 1976) ";""
"2023-12-12 09:32:35.743";"2023-12-12";"09:32:35";"FO";"172";"268";"671";"0";"0.601";"0.0";"-";"-";"-";"-";"268";"671";"0.601"
"2023-12-12 09:33:06.038";"2023-12-12";"09:33:06";"F";"173";"338";"487";"66";"0.306";"8.5";"233";"0.587";"0.370";"0.378";"268";"671";"0.601"
"2023-12-12 09:33:36.335";"2023-12-12";"09:33:36";"F";"174";"333";"464";"90";"0.282";"10.7";"227";"0.553";"0.412";"0.446";"268";"671";"0.601"
"2023-12-12 09:34:06.634";"2023-12-12";"09:34:06";"F";"175";"340";"436";"125";"0.220";"11.6";"221";"0.447";"0.467";"0.539";"268";"671";"0.601"
"2023-12-12 09:34:36.927";"2023-12-12";"09:34:36";"F";"176";"348";"408";"190";"0.147";"11.7";"213";"0.308";"0.516";"0.645";"268";"671";"0.601"
"2023-12-12 09:35:07.222";"2023-12-12";"09:35:07";"F";"177";"352";"390";"285";"0.097";"11.6";"208";"0.209";"0.548";"0.721";"268";"671";"0.601"
"2023-12-12 09:35:37.520";"2023-12-12";"09:35:37";"F";"178";"355";"377";"420";"0.058";"10.2";"204";"0.127";"0.571";"0.780";"268";"671";"0.601"
"2023-12-12 09:36:07.818";"2023-12-12";"09:36:07";"F";"179";"358";"367";"625";"0.025";"6.6";"201";"0.054";"0.588";"0.828";"268";"671";"0.601"
"2023-12-12 09:36:38.113";"2023-12-12";"09:36:38";"F";"180";"354";"361";"820";"0.019";"6.5";"200";"0.043";"0.600";"0.859";"268";"671";"0.601"
"2023-12-12 09:36:41.216";"2023-12-12";"09:36:41";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:37:13.937";"2023-12-12";"09:37:13";"SLCS";"";"Light Curve start ";"Ac120"
"2023-12-12 09:37:13.937";"2023-12-12";"09:37:13";"REG1";"";"#1: alpha: 0.182, ETRm: 17.085, Ik: 94.086   ( beta: 0.010, ETRmPot: 21.113 )   (Platt et al. 1980) ";""
"2023-12-12 09:37:13.937";"2023-12-12";"09:37:13";"REG2";"";"#1: alpha: 0.153, ETRm: 16.039, Ik: 104.840   (Jassby and Platt 1976) ";""
"2023-12-12 09:37:15.611";"2023-12-12";"09:37:15";"FO";"181";"248";"592";"0";"0.581";"0.0";"-";"-";"-";"-";"248";"592";"0.581"
"2023-12-12 09:37:45.900";"2023-12-12";"09:37:45";"F";"182";"350";"520";"66";"0.327";"9.1";"234";"0.594";"0.169";"0.138";"248";"592";"0.581"
"2023-12-12 09:38:16.201";"2023-12-12";"09:38:16";"F";"183";"351";"503";"90";"0.302";"11.4";"231";"0.559";"0.209";"0.177";"248";"592";"0.581"
"2023-12-12 09:38:46.490";"2023-12-12";"09:38:46";"F";"184";"365";"483";"125";"0.244";"12.8";"227";"0.461";"0.256";"0.226";"248";"592";"0.581"
"2023-12-12 09:39:16.793";"2023-12-12";"09:39:16";"F";"185";"377";"465";"190";"0.189";"15.1";"223";"0.364";"0.297";"0.273";"248";"592";"0.581"
"2023-12-12 09:39:47.090";"2023-12-12";"09:39:47";"F";"186";"388";"450";"285";"0.138";"16.5";"219";"0.268";"0.328";"0.316";"248";"592";"0.581"
"2023-12-12 09:40:17.378";"2023-12-12";"09:40:17";"F";"187";"395";"441";"420";"0.104";"18.3";"217";"0.205";"0.349";"0.342";"248";"592";"0.581"
"2023-12-12 09:40:47.675";"2023-12-12";"09:40:47";"F";"188";"401";"425";"625";"0.056";"14.7";"213";"0.113";"0.384";"0.393";"248";"592";"0.581"
"2023-12-12 09:41:17.970";"2023-12-12";"09:41:17";"F";"189";"396";"414";"820";"0.043";"14.8";"210";"0.088";"0.407";"0.430";"248";"592";"0.581"
"2023-12-12 09:41:21.242";"2023-12-12";"09:41:21";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:42:59.961";"2023-12-12";"09:42:59";"SLCS";"";"Light Curve start ";"Ac118"
"2023-12-12 09:42:59.961";"2023-12-12";"09:42:59";"REG1";"";"#1: alpha: 0.189, ETRm: 13.616, Ik: 72.103   ( beta: 0.024, ETRmPot: 20.163 )   (Platt et al. 1980) ";""
"2023-12-12 09:42:59.961";"2023-12-12";"09:42:59";"REG2";"";"#1: alpha: 0.200, ETRm: 11.330, Ik: 56.577   (Jassby and Platt 1976) ";""
"2023-12-12 09:43:01.659";"2023-12-12";"09:43:01";"FO";"190";"174";"420";"0";"0.586";"0.0";"-";"-";"-";"-";"174";"420";"0.586"
"2023-12-12 09:43:31.960";"2023-12-12";"09:43:31";"F";"191";"229";"338";"66";"0.322";"8.9";"158";"0.606";"0.268";"0.243";"174";"420";"0.586"
"2023-12-12 09:44:02.254";"2023-12-12";"09:44:02";"F";"192";"227";"316";"90";"0.282";"10.7";"153";"0.546";"0.337";"0.329";"174";"420";"0.586"
"2023-12-12 09:44:32.545";"2023-12-12";"09:44:32";"F";"193";"233";"300";"125";"0.223";"11.7";"149";"0.444";"0.386";"0.400";"174";"420";"0.586"
"2023-12-12 09:45:02.844";"2023-12-12";"09:45:02";"F";"194";"240";"286";"190";"0.161";"12.8";"146";"0.329";"0.431";"0.469";"174";"420";"0.586"
"2023-12-12 09:45:33.143";"2023-12-12";"09:45:33";"F";"195";"247";"278";"285";"0.112";"13.4";"144";"0.231";"0.455";"0.511";"174";"420";"0.586"
"2023-12-12 09:46:03.436";"2023-12-12";"09:46:03";"F";"196";"252";"272";"420";"0.074";"13.1";"142";"0.154";"0.472";"0.544";"174";"420";"0.586"
"2023-12-12 09:46:33.727";"2023-12-12";"09:46:33";"F";"197";"256";"265";"625";"0.034";"8.9";"140";"0.072";"0.492";"0.585";"174";"420";"0.586"
"2023-12-12 09:47:04.025";"2023-12-12";"09:47:04";"F";"198";"255";"261";"820";"0.023";"7.9";"139";"0.049";"0.504";"0.609";"174";"420";"0.586"
"2023-12-12 09:47:06.661";"2023-12-12";"09:47:06";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:47:30.642";"2023-12-12";"09:47:30";"SLCS";"";"Light Curve start ";"Ac124"
"2023-12-12 09:47:30.642";"2023-12-12";"09:47:30";"REG1";"";"#1: alpha: 0.275, ETRm: 18.727, Ik: 68.032   ( beta: 0.003, ETRmPot: 19.908 )   (Platt et al. 1980) ";""
"2023-12-12 09:47:30.642";"2023-12-12";"09:47:30";"REG2";"";"#1: alpha: 0.206, ETRm: 18.285, Ik: 88.785   (Jassby and Platt 1976) ";""
"2023-12-12 09:47:32.422";"2023-12-12";"09:47:32";"FO";"199";"160";"410";"0";"0.610";"0.0";"-";"-";"-";"-";"160";"410";"0.610"
"2023-12-12 09:48:02.720";"2023-12-12";"09:48:02";"F";"200";"203";"342";"66";"0.406";"11.3";"148";"0.716";"0.224";"0.199";"160";"410";"0.610"
"2023-12-12 09:48:33.019";"2023-12-12";"09:48:33";"F";"201";"203";"324";"90";"0.373";"14.1";"145";"0.676";"0.284";"0.265";"160";"410";"0.610"
"2023-12-12 09:49:03.307";"2023-12-12";"09:49:03";"F";"202";"211";"305";"125";"0.308";"16.2";"141";"0.573";"0.344";"0.344";"160";"410";"0.610"
"2023-12-12 09:49:33.603";"2023-12-12";"09:49:33";"F";"203";"223";"290";"190";"0.231";"18.4";"138";"0.441";"0.392";"0.414";"160";"410";"0.610"
"2023-12-12 09:50:03.905";"2023-12-12";"09:50:03";"F";"204";"234";"278";"285";"0.158";"18.9";"135";"0.308";"0.428";"0.475";"160";"410";"0.610"
"2023-12-12 09:50:34.202";"2023-12-12";"09:50:34";"F";"205";"242";"270";"420";"0.104";"18.3";"133";"0.204";"0.452";"0.519";"160";"410";"0.610"
"2023-12-12 09:51:04.493";"2023-12-12";"09:51:04";"F";"206";"246";"263";"625";"0.065";"17.1";"131";"0.129";"0.472";"0.559";"160";"410";"0.610"
"2023-12-12 09:51:34.791";"2023-12-12";"09:51:34";"F";"207";"248";"262";"820";"0.053";"18.3";"131";"0.107";"0.476";"0.565";"160";"410";"0.610"
"2023-12-12 09:51:37.975";"2023-12-12";"09:51:37";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:51:58.719";"2023-12-12";"09:51:58";"SLCS";"";"Light Curve start ";"Ac122"
"2023-12-12 09:51:58.719";"2023-12-12";"09:51:58";"REG1";"";"#1: alpha: 0.218, ETRm: 14.667, Ik: 67.237   ( beta: 0.016, ETRmPot: 19.120 )   (Platt et al. 1980) ";""
"2023-12-12 09:51:58.719";"2023-12-12";"09:51:58";"REG2";"";"#1: alpha: 0.206, ETRm: 12.779, Ik: 62.182   (Jassby and Platt 1976) ";""
"2023-12-12 09:52:00.383";"2023-12-12";"09:52:00";"FO";"208";"250";"607";"0";"0.588";"0.0";"-";"-";"-";"-";"250";"607";"0.588"
"2023-12-12 09:52:30.686";"2023-12-12";"09:52:30";"F";"209";"341";"520";"66";"0.344";"9.5";"234";"0.626";"0.199";"0.167";"250";"607";"0.588"
"2023-12-12 09:53:00.978";"2023-12-12";"09:53:00";"F";"210";"341";"496";"90";"0.313";"11.8";"229";"0.581";"0.252";"0.224";"250";"607";"0.588"
"2023-12-12 09:53:31.277";"2023-12-12";"09:53:31";"F";"211";"352";"467";"125";"0.246";"12.9";"223";"0.471";"0.317";"0.300";"250";"607";"0.588"
"2023-12-12 09:54:01.575";"2023-12-12";"09:54:01";"F";"212";"366";"444";"190";"0.176";"14.0";"217";"0.344";"0.364";"0.367";"250";"607";"0.588"
"2023-12-12 09:54:31.866";"2023-12-12";"09:54:31";"F";"213";"375";"429";"285";"0.126";"15.1";"214";"0.251";"0.398";"0.415";"250";"607";"0.588"
"2023-12-12 09:55:02.162";"2023-12-12";"09:55:02";"F";"214";"386";"417";"420";"0.074";"13.1";"210";"0.150";"0.420";"0.456";"250";"607";"0.588"
"2023-12-12 09:55:32.457";"2023-12-12";"09:55:32";"F";"215";"388";"406";"625";"0.044";"11.6";"208";"0.091";"0.445";"0.495";"250";"607";"0.588"
"2023-12-12 09:56:02.756";"2023-12-12";"09:56:02";"F";"216";"385";"396";"820";"0.028";"9.6";"205";"0.058";"0.465";"0.533";"250";"607";"0.588"
"2023-12-12 09:56:05.263";"2023-12-12";"09:56:05";"SLCE";"";"Light Curve end ";""
"2023-12-12 09:58:13.244";"2023-12-12";"09:58:13";"SLCS";"";"Light Curve start ";"Ac127"
"2023-12-12 09:58:13.244";"2023-12-12";"09:58:13";"REG1";"";"#1: alpha: 0.160, ETRm: 14.685, Ik: 92.030   ( beta: 0.035, ETRmPot: 25.960 )   (Platt et al. 1980) ";""
"2023-12-12 09:58:13.244";"2023-12-12";"09:58:13";"REG2";"";"#1: alpha: 0.149, ETRm: 12.500, Ik: 84.144   (Jassby and Platt 1976) ";""
"2023-12-12 09:58:14.934";"2023-12-12";"09:58:14";"FO";"217";"120";"263";"0";"0.544";"0.0";"-";"-";"-";"-";"120";"263";"0.544"
"2023-12-12 09:58:45.230";"2023-12-12";"09:58:45";"F";"218";"211";"282";"66";"0.252";"7.0";"124";"0.449";"- 0.105";"- 0.067";"120";"263";"0.544"
"2023-12-12 09:59:15.526";"2023-12-12";"09:59:15";"F";"219";"210";"286";"90";"0.266";"10.1";"125";"0.472";"- 0.126";"- 0.080";"120";"263";"0.544"
"2023-12-12 09:59:45.825";"2023-12-12";"09:59:45";"F";"220";"217";"281";"125";"0.228";"12.0";"124";"0.408";"- 0.098";"- 0.064";"120";"263";"0.544"
"2023-12-12 10:00:16.123";"2023-12-12";"10:00:16";"F";"221";"219";"267";"190";"0.180";"14.4";"121";"0.329";"- 0.021";"- 0.015";"120";"263";"0.544"
"2023-12-12 10:00:46.411";"2023-12-12";"10:00:46";"F";"222";"223";"253";"285";"0.119";"14.2";"118";"0.222";"0.056";"0.040";"120";"263";"0.544"
"2023-12-12 10:01:16.712";"2023-12-12";"10:01:16";"F";"223";"227";"247";"420";"0.081";"14.3";"117";"0.154";"0.091";"0.065";"120";"263";"0.544"
"2023-12-12 10:01:47.010";"2023-12-12";"10:01:47";"F";"224";"229";"238";"625";"0.038";"10.0";"115";"0.073";"0.140";"0.105";"120";"263";"0.544"
"2023-12-12 10:02:17.306";"2023-12-12";"10:02:17";"F";"225";"220";"226";"820";"0.027";"9.3";"112";"0.053";"0.203";"0.164";"120";"263";"0.544"
"2023-12-12 10:02:19.709";"2023-12-12";"10:02:19";"SLCE";"";"Light Curve end ";""
"2023-12-12 10:04:04.231";"2023-12-12";"10:04:04";"SLCS";"";"Light Curve start ";"Ac125"
"2023-12-12 10:04:04.231";"2023-12-12";"10:04:04";"REG1";"";"#1: alpha: 0.234, ETRm: 23.585, Ik: 100.719   ( beta: 0.010, ETRmPot: 28.195 )   (Platt et al. 1980) ";""
"2023-12-12 10:04:04.231";"2023-12-12";"10:04:04";"REG2";"";"#1: alpha: 0.188, ETRm: 22.664, Ik: 120.267   (Jassby and Platt 1976) ";""
"2023-12-12 10:04:05.992";"2023-12-12";"10:04:05";"FO";"226";"185";"482";"0";"0.616";"0.0";"-";"-";"-";"-";"185";"482";"0.616"
"2023-12-12 10:04:36.289";"2023-12-12";"10:04:36";"F";"227";"262";"441";"66";"0.406";"11.3";"179";"0.683";"0.118";"0.093";"185";"482";"0.616"
"2023-12-12 10:05:06.580";"2023-12-12";"10:05:06";"F";"228";"258";"417";"90";"0.381";"14.4";"175";"0.657";"0.185";"0.156";"185";"482";"0.616"
"2023-12-12 10:05:36.871";"2023-12-12";"10:05:36";"F";"229";"268";"398";"125";"0.327";"17.2";"171";"0.573";"0.236";"0.211";"185";"482";"0.616"
"2023-12-12 10:06:07.169";"2023-12-12";"10:06:07";"F";"230";"279";"378";"190";"0.262";"20.9";"167";"0.469";"0.290";"0.275";"185";"482";"0.616"
