"2023-11-20";"12:18:27";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-11-20 09:08:39.078";"2023-11-20";"09:08:39";"F";"115";"192";"224";"420";"0.143";"25.2";"114";"0.291";"0.471";"0.549";"139";"347";"0.599"
"2023-11-20 09:09:09.382";"2023-11-20";"09:09:09";"F";"116";"197";"217";"625";"0.092";"24.2";"112";"0.190";"0.495";"0.599";"139";"347";"0.599"
"2023-11-20 09:09:39.683";"2023-11-20";"09:09:39";"F";"117";"199";"214";"820";"0.070";"24.1";"111";"0.146";"0.505";"0.621";"139";"347";"0.599"
"2023-11-20 09:09:43.016";"2023-11-20";"09:09:43";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:11:07.010";"2023-11-20";"09:11:07";"SLCS";"";"Light Curve start ";"Ac26"
"2023-11-20 09:11:07.010";"2023-11-20";"09:11:07";"REG1";"";"#1: alpha: 0.256, ETRm: 27.292, Ik: 106.790   ( beta: 0.010, ETRmPot: 32.290 )   (Platt et al. 1980) ";""
"2023-11-20 09:11:07.010";"2023-11-20";"09:11:07";"REG2";"";"#1: alpha: 0.207, ETRm: 26.347, Ik: 127.185   (Jassby and Platt 1976) ";""
"2023-11-20 09:11:08.765";"2023-11-20";"09:11:08";"FO";"118";"136";"338";"0";"0.598";"0.0";"-";"-";"-";"-";"136";"338";"0.598"
"2023-11-20 09:11:39.066";"2023-11-20";"09:11:39";"F";"119";"164";"289";"66";"0.433";"12.0";"127";"0.772";"0.198";"0.170";"136";"338";"0.598"
"2023-11-20 09:12:09.357";"2023-11-20";"09:12:09";"F";"120";"164";"290";"90";"0.434";"16.4";"128";"0.778";"0.198";"0.166";"136";"338";"0.598"
"2023-11-20 09:12:39.657";"2023-11-20";"09:12:39";"F";"121";"170";"274";"125";"0.380";"20.0";"124";"0.693";"0.257";"0.234";"136";"338";"0.598"
"2023-11-20 09:13:09.953";"2023-11-20";"09:13:09";"F";"122";"180";"256";"190";"0.297";"23.7";"120";"0.559";"0.327";"0.320";"136";"338";"0.598"
"2023-11-20 09:13:40.246";"2023-11-20";"09:13:40";"F";"123";"188";"240";"285";"0.217";"26.0";"117";"0.423";"0.391";"0.408";"136";"338";"0.598"
"2023-11-20 09:14:10.546";"2023-11-20";"09:14:10";"F";"124";"194";"230";"420";"0.157";"27.7";"114";"0.310";"0.426";"0.470";"136";"338";"0.598"
"2023-11-20 09:14:40.841";"2023-11-20";"09:14:40";"F";"125";"200";"222";"625";"0.099";"26.0";"112";"0.200";"0.455";"0.523";"136";"338";"0.598"
"2023-11-20 09:15:11.132";"2023-11-20";"09:15:11";"F";"126";"204";"220";"820";"0.073";"25.1";"112";"0.148";"0.465";"0.536";"136";"338";"0.598"
"2023-11-20 09:15:13.980";"2023-11-20";"09:15:13";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:15:44.182";"2023-11-20";"09:15:44";"SLCS";"";"Light Curve start ";"Ac32"
"2023-11-20 09:15:44.182";"2023-11-20";"09:15:44";"REG1";"";"#1: alpha: 0.230, ETRm: 19.381, Ik: 84.125   ( beta: 0.012, ETRmPot: 23.944 )   (Platt et al. 1980) ";""
"2023-11-20 09:15:44.182";"2023-11-20";"09:15:44";"REG2";"";"#1: alpha: 0.190, ETRm: 18.056, Ik: 94.999   (Jassby and Platt 1976) ";""
"2023-11-20 09:15:45.931";"2023-11-20";"09:15:45";"FO";"127";"166";"397";"0";"0.582";"0.0";"-";"-";"-";"-";"166";"397";"0.582"
"2023-11-20 09:16:16.227";"2023-11-20";"09:16:16";"F";"128";"221";"349";"66";"0.367";"10.2";"157";"0.667";"0.169";"0.138";"166";"397";"0.582"
"2023-11-20 09:16:46.519";"2023-11-20";"09:16:46";"F";"129";"220";"343";"90";"0.359";"13.6";"156";"0.658";"0.190";"0.157";"166";"397";"0.582"
"2023-11-20 09:17:16.814";"2023-11-20";"09:17:16";"F";"130";"228";"324";"125";"0.296";"15.5";"152";"0.558";"0.255";"0.225";"166";"397";"0.582"
"2023-11-20 09:17:47.114";"2023-11-20";"09:17:47";"F";"131";"235";"306";"190";"0.232";"18.5";"148";"0.449";"0.316";"0.297";"166";"397";"0.582"
"2023-11-20 09:18:17.409";"2023-11-20";"09:18:17";"F";"132";"242";"291";"285";"0.168";"20.1";"144";"0.333";"0.364";"0.364";"166";"397";"0.582"
"2023-11-20 09:18:47.700";"2023-11-20";"09:18:47";"F";"133";"250";"280";"420";"0.107";"18.9";"141";"0.216";"0.398";"0.418";"166";"397";"0.582"
"2023-11-20 09:19:17.996";"2023-11-20";"09:19:17";"F";"134";"256";"272";"625";"0.059";"15.5";"139";"0.120";"0.424";"0.460";"166";"397";"0.582"
"2023-11-20 09:19:48.294";"2023-11-20";"09:19:48";"F";"135";"253";"266";"820";"0.049";"16.9";"138";"0.102";"0.446";"0.492";"166";"397";"0.582"
"2023-11-20 09:19:51.467";"2023-11-20";"09:19:51";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:21:07.594";"2023-11-20";"09:21:07";"SLCS";"";"Light Curve start ";"Ac30"
"2023-11-20 09:21:07.594";"2023-11-20";"09:21:07";"REG1";"";"#1: alpha: 0.291, ETRm: 34.003, Ik: 116.963   ( beta: 0.012, ETRmPot: 40.600 )   (Platt et al. 1980) ";""
"2023-11-20 09:21:07.594";"2023-11-20";"09:21:07";"REG2";"";"#1: alpha: 0.234, ETRm: 33.060, Ik: 141.075   (Jassby and Platt 1976) ";""
"2023-11-20 09:21:09.287";"2023-11-20";"09:21:09";"FO";"136";"95";"252";"0";"0.623";"0.0";"-";"-";"-";"-";"95";"252";"0.623"
"2023-11-20 09:21:39.586";"2023-11-20";"09:21:39";"F";"137";"115";"231";"66";"0.502";"13.9";"92";"0.835";"0.115";"0.091";"95";"252";"0.623"
"2023-11-20 09:22:09.882";"2023-11-20";"09:22:09";"F";"138";"116";"233";"90";"0.502";"19.0";"92";"0.830";"0.102";"0.082";"95";"252";"0.623"
"2023-11-20 09:22:40.169";"2023-11-20";"09:22:40";"F";"139";"122";"217";"125";"0.438";"23.0";"90";"0.748";"0.191";"0.161";"95";"252";"0.623"
"2023-11-20 09:23:10.473";"2023-11-20";"09:23:10";"F";"140";"125";"197";"190";"0.365";"29.1";"86";"0.649";"0.293";"0.279";"95";"252";"0.623"
"2023-11-20 09:23:40.769";"2023-11-20";"09:23:40";"F";"141";"132";"182";"285";"0.275";"32.9";"83";"0.505";"0.369";"0.385";"95";"252";"0.623"
"2023-11-20 09:24:11.065";"2023-11-20";"09:24:11";"F";"142";"138";"171";"420";"0.193";"34.0";"81";"0.367";"0.427";"0.474";"95";"252";"0.623"
"2023-11-20 09:24:41.360";"2023-11-20";"09:24:41";"F";"143";"145";"165";"625";"0.121";"31.8";"79";"0.233";"0.452";"0.527";"95";"252";"0.623"
"2023-11-20 09:25:11.652";"2023-11-20";"09:25:11";"F";"144";"145";"160";"820";"0.094";"32.4";"78";"0.183";"0.478";"0.575";"95";"252";"0.623"
"2023-11-20 09:25:14.455";"2023-11-20";"09:25:14";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:25:34.791";"2023-11-20";"09:25:34";"SLCS";"";"Light Curve start ";"Ac35"
"2023-11-20 09:25:34.791";"2023-11-20";"09:25:34";"REG1";"";"#1: alpha: 0.287, ETRm: 22.928, Ik: 79.882   ( beta: 0.010, ETRmPot: 26.643 )   (Platt et al. 1980) ";""
"2023-11-20 09:25:34.791";"2023-11-20";"09:25:34";"REG2";"";"#1: alpha: 0.230, ETRm: 21.759, Ik: 94.769   (Jassby and Platt 1976) ";""
"2023-11-20 09:25:36.453";"2023-11-20";"09:25:36";"FO";"145";"141";"403";"0";"0.650";"0.0";"-";"-";"-";"-";"141";"403";"0.650"
"2023-11-20 09:26:06.740";"2023-11-20";"09:26:06";"F";"146";"180";"327";"66";"0.450";"12.5";"130";"0.746";"0.248";"0.232";"141";"403";"0.650"
"2023-11-20 09:26:37.039";"2023-11-20";"09:26:37";"F";"147";"179";"313";"90";"0.428";"16.2";"128";"0.724";"0.294";"0.288";"141";"403";"0.650"
"2023-11-20 09:27:07.341";"2023-11-20";"09:27:07";"F";"148";"187";"292";"125";"0.360";"18.9";"124";"0.625";"0.359";"0.380";"141";"403";"0.650"
"2023-11-20 09:27:37.637";"2023-11-20";"09:27:37";"F";"149";"196";"271";"190";"0.277";"22.1";"120";"0.497";"0.424";"0.487";"141";"403";"0.650"
"2023-11-20 09:28:07.927";"2023-11-20";"09:28:07";"F";"150";"206";"256";"285";"0.195";"23.3";"117";"0.360";"0.469";"0.574";"141";"403";"0.650"
"2023-11-20 09:28:38.222";"2023-11-20";"09:28:38";"F";"151";"213";"244";"420";"0.127";"22.4";"115";"0.240";"0.508";"0.652";"141";"403";"0.650"
"2023-11-20 09:29:08.520";"2023-11-20";"09:29:08";"F";"152";"221";"239";"625";"0.075";"19.7";"114";"0.144";"0.523";"0.686";"141";"403";"0.650"
"2023-11-20 09:29:38.821";"2023-11-20";"09:29:38";"F";"153";"220";"234";"820";"0.060";"20.7";"113";"0.116";"0.538";"0.722";"141";"403";"0.650"
"2023-11-20 09:29:41.864";"2023-11-20";"09:29:41";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:31:11.499";"2023-11-20";"09:31:11";"SLCS";"";"Light Curve start ";"Ac33"
"2023-11-20 09:31:11.499";"2023-11-20";"09:31:11";"REG1";"";"#1: alpha: 0.247, ETRm: 21.883, Ik: 88.655   ( beta: 0.011, ETRmPot: 26.238 )   (Platt et al. 1980) ";""
"2023-11-20 09:31:11.499";"2023-11-20";"09:31:11";"REG2";"";"#1: alpha: 0.204, ETRm: 20.663, Ik: 101.475   (Jassby and Platt 1976) ";""
"2023-11-20 09:31:13.205";"2023-11-20";"09:31:13";"FO";"154";"142";"384";"0";"0.630";"0.0";"-";"-";"-";"-";"142";"384";"0.630"
"2023-11-20 09:31:43.495";"2023-11-20";"09:31:43";"F";"155";"190";"321";"66";"0.408";"11.3";"132";"0.693";"0.219";"0.196";"142";"384";"0.630"
"2023-11-20 09:32:13.792";"2023-11-20";"09:32:13";"F";"156";"186";"308";"90";"0.396";"15.0";"130";"0.685";"0.264";"0.247";"142";"384";"0.630"
"2023-11-20 09:32:44.094";"2023-11-20";"09:32:44";"F";"157";"190";"284";"125";"0.331";"17.4";"126";"0.595";"0.347";"0.352";"142";"384";"0.630"
"2023-11-20 09:33:14.390";"2023-11-20";"09:33:14";"F";"158";"197";"263";"190";"0.251";"20.0";"121";"0.465";"0.413";"0.460";"142";"384";"0.630"
"2023-11-20 09:33:44.685";"2023-11-20";"09:33:44";"F";"159";"203";"247";"285";"0.178";"21.3";"118";"0.341";"0.467";"0.555";"142";"384";"0.630"
"2023-11-20 09:34:14.984";"2023-11-20";"09:34:14";"F";"160";"207";"237";"420";"0.127";"22.4";"116";"0.248";"0.500";"0.620";"142";"384";"0.630"
"2023-11-20 09:34:45.277";"2023-11-20";"09:34:45";"F";"161";"211";"228";"625";"0.075";"19.7";"113";"0.148";"0.525";"0.684";"142";"384";"0.630"
"2023-11-20 09:35:15.568";"2023-11-20";"09:35:15";"F";"162";"208";"220";"820";"0.055";"18.9";"111";"0.110";"0.550";"0.745";"142";"384";"0.630"
"2023-11-20 09:35:18.591";"2023-11-20";"09:35:18";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:37:05.680";"2023-11-20";"09:37:05";"SLCS";"";"Light Curve start ";"Ac39"
"2023-11-20 09:37:05.680";"2023-11-20";"09:37:05";"REG1";"";"#1: alpha: 0.286, ETRm: 22.083, Ik: 77.194   ( beta: 0.009, ETRmPot: 25.449 )   (Platt et al. 1980) ";""
"2023-11-20 09:37:05.680";"2023-11-20";"09:37:05";"REG2";"";"#1: alpha: 0.227, ETRm: 20.979, Ik: 92.400   (Jassby and Platt 1976) ";""
"2023-11-20 09:37:07.352";"2023-11-20";"09:37:07";"FO";"163";"148";"440";"0";"0.664";"0.0";"-";"-";"-";"-";"148";"440";"0.664"
"2023-11-20 09:37:37.650";"2023-11-20";"09:37:37";"F";"164";"192";"339";"66";"0.434";"12.0";"135";"0.721";"0.301";"0.298";"148";"440";"0.664"
"2023-11-20 09:38:07.943";"2023-11-20";"09:38:07";"F";"165";"190";"331";"90";"0.426";"16.1";"133";"0.712";"0.322";"0.329";"148";"440";"0.664"
"2023-11-20 09:38:38.239";"2023-11-20";"09:38:38";"F";"166";"196";"302";"125";"0.351";"18.4";"128";"0.609";"0.404";"0.457";"148";"440";"0.664"
"2023-11-20 09:39:08.539";"2023-11-20";"09:39:08";"F";"167";"203";"279";"190";"0.272";"21.7";"124";"0.490";"0.469";"0.577";"148";"440";"0.664"
"2023-11-20 09:39:38.833";"2023-11-20";"09:39:38";"F";"168";"214";"263";"285";"0.186";"22.3";"121";"0.345";"0.514";"0.673";"148";"440";"0.664"
"2023-11-20 09:40:09.135";"2023-11-20";"09:40:09";"F";"169";"221";"252";"420";"0.123";"21.7";"118";"0.231";"0.541";"0.746";"148";"440";"0.664"
"2023-11-20 09:40:39.428";"2023-11-20";"09:40:39";"F";"170";"227";"244";"625";"0.070";"18.4";"117";"0.134";"0.565";"0.803";"148";"440";"0.664"
"2023-11-20 09:41:09.723";"2023-11-20";"09:41:09";"F";"171";"225";"239";"820";"0.059";"20.3";"115";"0.113";"0.575";"0.841";"148";"440";"0.664"
"2023-11-20 09:41:12.260";"2023-11-20";"09:41:12";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:43:12.904";"2023-11-20";"09:43:12";"SLCS";"";"Light Curve start ";"Ac37"
"2023-11-20 09:43:12.904";"2023-11-20";"09:43:12";"REG1";"";"#1: alpha: 0.288, ETRm: 20.370, Ik: 70.765   ( beta: 0.029, ETRmPot: 28.613 )   (Platt et al. 1980) ";""
"2023-11-20 09:43:12.904";"2023-11-20";"09:43:12";"REG2";"";"#1: alpha: 0.268, ETRm: 17.430, Ik: 65.156   (Jassby and Platt 1976) ";""
"2023-11-20 09:43:14.603";"2023-11-20";"09:43:14";"FO";"172";"129";"380";"0";"0.661";"0.0";"-";"-";"-";"-";"129";"380";"0.661"
"2023-11-20 09:43:44.907";"2023-11-20";"09:43:44";"F";"173";"169";"294";"66";"0.425";"11.8";"117";"0.706";"0.295";"0.293";"129";"380";"0.661"
"2023-11-20 09:44:15.202";"2023-11-20";"09:44:15";"F";"174";"164";"288";"90";"0.431";"16.3";"116";"0.721";"0.315";"0.319";"129";"380";"0.661"
"2023-11-20 09:44:45.492";"2023-11-20";"09:44:45";"F";"175";"168";"258";"125";"0.349";"18.3";"111";"0.612";"0.414";"0.473";"129";"380";"0.661"
"2023-11-20 09:45:15.792";"2023-11-20";"09:45:15";"F";"176";"172";"231";"190";"0.255";"20.3";"106";"0.472";"0.502";"0.645";"129";"380";"0.661"
"2023-11-20 09:45:46.085";"2023-11-20";"09:45:46";"F";"177";"179";"214";"285";"0.164";"19.6";"102";"0.313";"0.554";"0.776";"129";"380";"0.661"
"2023-11-20 09:46:16.384";"2023-11-20";"09:46:16";"F";"178";"182";"205";"420";"0.112";"19.8";"100";"0.219";"0.582";"0.854";"129";"380";"0.661"
"2023-11-20 09:46:46.674";"2023-11-20";"09:46:46";"F";"179";"188";"197";"625";"0.046";"12.1";"98";"0.091";"0.606";"0.929";"129";"380";"0.661"
"2023-11-20 09:47:16.976";"2023-11-20";"09:47:16";"F";"180";"185";"193";"820";"0.041";"14.1";"97";"0.083";"0.618";"0.969";"129";"380";"0.661"
"2023-11-20 09:47:19.958";"2023-11-20";"09:47:19";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:49:19.085";"2023-11-20";"09:49:19";"SLCS";"";"Light Curve start ";"Ac36"
"2023-11-20 09:49:19.085";"2023-11-20";"09:49:19";"REG1";"";"#1: alpha: 0.231, ETRm: 23.670, Ik: 102.373   ( beta: 0.008, ETRmPot: 27.398 )   (Platt et al. 1980) ";""
"2023-11-20 09:49:19.085";"2023-11-20";"09:49:19";"REG2";"";"#1: alpha: 0.184, ETRm: 22.957, Ik: 124.821   (Jassby and Platt 1976) ";""
"2023-11-20 09:49:20.762";"2023-11-20";"09:49:20";"FO";"181";"174";"430";"0";"0.595";"0.0";"-";"-";"-";"-";"174";"430";"0.595"
"2023-11-20 09:49:51.052";"2023-11-20";"09:49:51";"F";"182";"239";"387";"66";"0.382";"10.6";"167";"0.673";"0.141";"0.111";"174";"430";"0.595"
"2023-11-20 09:50:21.352";"2023-11-20";"09:50:21";"F";"183";"237";"382";"90";"0.380";"14.4";"166";"0.671";"0.156";"0.126";"174";"430";"0.595"
"2023-11-20 09:50:51.642";"2023-11-20";"09:50:51";"F";"184";"242";"362";"125";"0.331";"17.4";"162";"0.600";"0.219";"0.188";"174";"430";"0.595"
"2023-11-20 09:51:21.937";"2023-11-20";"09:51:21";"F";"185";"251";"341";"190";"0.264";"21.1";"157";"0.489";"0.281";"0.261";"174";"430";"0.595"
"2023-11-20 09:51:52.237";"2023-11-20";"09:51:52";"F";"186";"260";"323";"285";"0.195";"23.3";"153";"0.371";"0.336";"0.331";"174";"430";"0.595"
"2023-11-20 09:52:22.529";"2023-11-20";"09:52:22";"F";"187";"267";"309";"420";"0.136";"24.0";"150";"0.264";"0.379";"0.392";"174";"430";"0.595"
"2023-11-20 09:52:52.827";"2023-11-20";"09:52:52";"F";"188";"274";"298";"625";"0.081";"21.3";"148";"0.160";"0.414";"0.443";"174";"430";"0.595"
"2023-11-20 09:53:23.128";"2023-11-20";"09:53:23";"F";"189";"270";"289";"820";"0.066";"22.7";"145";"0.132";"0.437";"0.488";"174";"430";"0.595"
"2023-11-20 09:53:25.511";"2023-11-20";"09:53:25";"SLCE";"";"Light Curve end ";""
"2023-11-20 09:54:57.187";"2023-11-20";"09:54:57";"SLCS";"";"Light Curve start ";"Ac34"
"2023-11-20 09:54:57.187";"2023-11-20";"09:54:57";"REG1";"";"#1: alpha: 0.233, ETRm: 25.658, Ik: 110.243   ( beta: 0.007, ETRmPot: 29.205 )   (Platt et al. 1980) ";""
"2023-11-20 09:54:57.187";"2023-11-20";"09:54:57";"REG2";"";"#1: alpha: 0.184, ETRm: 25.080, Ik: 136.294   (Jassby and Platt 1976) ";""
"2023-11-20 09:54:58.907";"2023-11-20";"09:54:58";"FO";"190";"145";"370";"0";"0.608";"0.0";"-";"-";"-";"-";"145";"370";"0.608"
"2023-11-20 09:55:29.207";"2023-11-20";"09:55:29";"F";"191";"205";"345";"66";"0.406";"11.3";"141";"0.686";"0.093";"0.072";"145";"370";"0.608"
"2023-11-20 09:55:59.500";"2023-11-20";"09:55:59";"F";"192";"202";"331";"90";"0.390";"14.7";"139";"0.672";"0.147";"0.118";"145";"370";"0.608"
"2023-11-20 09:56:29.791";"2023-11-20";"09:56:29";"F";"193";"209";"317";"125";"0.341";"17.9";"136";"0.597";"0.196";"0.167";"145";"370";"0.608"
"2023-11-20 09:57:00.100";"2023-11-20";"09:57:00";"F";"194";"219";"302";"190";"0.275";"21.9";"133";"0.491";"0.249";"0.225";"145";"370";"0.608"
"2023-11-20 09:57:30.395";"2023-11-20";"09:57:30";"F";"195";"227";"287";"285";"0.209";"25.0";"130";"0.382";"0.302";"0.289";"145";"370";"0.608"
"2023-11-20 09:58:00.688";"2023-11-20";"09:58:00";"F";"196";"236";"277";"420";"0.148";"26.1";"128";"0.275";"0.338";"0.336";"145";"370";"0.608"
"2023-11-20 09:58:30.985";"2023-11-20";"09:58:30";"F";"197";"244";"268";"625";"0.090";"23.6";"126";"0.169";"0.369";"0.381";"145";"370";"0.608"
"2023-11-20 09:59:01.277";"2023-11-20";"09:59:01";"F";"198";"241";"260";"820";"0.073";"25.1";"124";"0.140";"0.396";"0.423";"145";"370";"0.608"
"2023-11-20 09:59:03.919";"2023-11-20";"09:59:03";"SLCE";"";"Light Curve end ";""
"2023-11-20 10:00:11.813";"2023-11-20";"10:00:11";"SLCS";"";"Light Curve start ";"Ac40"
"2023-11-20 10:00:11.813";"2023-11-20";"10:00:11";"REG1";"";"#1: alpha: 0.222, ETRm: 27.193, Ik: 122.679   ( beta: 0.006, ETRmPot: 30.909 )   (Platt et al. 1980) ";""
"2023-11-20 10:00:11.813";"2023-11-20";"10:00:11";"REG2";"";"#1: alpha: 0.176, ETRm: 26.692, Ik: 151.647   (Jassby and Platt 1976) ";""
"2023-11-20 10:00:13.570";"2023-11-20";"10:00:13";"FO";"199";"161";"411";"0";"0.608";"0.0";"-";"-";"-";"-";"161";"411";"0.608"
"2023-11-20 10:00:43.866";"2023-11-20";"10:00:43";"F";"200";"235";"394";"66";"0.404";"11.2";"158";"0.674";"0.056";"0.043";"161";"411";"0.608"
"2023-11-20 10:01:14.163";"2023-11-20";"10:01:14";"F";"201";"235";"385";"90";"0.390";"14.7";"157";"0.658";"0.088";"0.068";"161";"411";"0.608"
"2023-11-20 10:01:44.453";"2023-11-20";"10:01:44";"F";"202";"245";"369";"125";"0.336";"17.6";"154";"0.577";"0.140";"0.114";"161";"411";"0.608"
"2023-11-20 10:02:14.752";"2023-11-20";"10:02:14";"F";"203";"254";"353";"190";"0.280";"22.3";"151";"0.490";"0.192";"0.164";"161";"411";"0.608"
"2023-11-20 10:02:45.049";"2023-11-20";"10:02:45";"F";"204";"263";"334";"285";"0.213";"25.5";"148";"0.382";"0.256";"0.231";"161";"411";"0.608"
"2023-11-20 10:03:15.345";"2023-11-20";"10:03:15";"F";"205";"272";"322";"420";"0.155";"27.3";"145";"0.282";"0.292";"0.276";"161";"411";"0.608"
"2023-11-20 10:03:45.635";"2023-11-20";"10:03:45";"F";"206";"280";"311";"625";"0.100";"26.3";"143";"0.185";"0.328";"0.322";"161";"411";"0.608"
"2023-11-20 10:04:15.936";"2023-11-20";"10:04:15";"F";"207";"276";"299";"820";"0.077";"26.5";"140";"0.145";"0.364";"0.375";"161";"411";"0.608"
"2023-11-20 10:04:18.380";"2023-11-20";"10:04:18";"SLCE";"";"Light Curve end ";""
"2023-11-20 10:05:36.392";"2023-11-20";"10:05:36";"SLCS";"";"Light Curve start ";"Ac38"
"2023-11-20 10:05:36.392";"2023-11-20";"10:05:36";"REG1";"";"#1: alpha: 0.228, ETRm: 18.436, Ik: 80.765   ( beta: 0.011, ETRmPot: 22.402 )   (Platt et al. 1980) ";""
"2023-11-20 10:05:36.392";"2023-11-20";"10:05:36";"REG2";"";"#1: alpha: 0.186, ETRm: 17.227, Ik: 92.800   (Jassby and Platt 1976) ";""
"2023-11-20 10:05:38.124";"2023-11-20";"10:05:38";"FO";"208";"143";"340";"0";"0.579";"0.0";"-";"-";"-";"-";"143";"340";"0.579"
"2023-11-20 10:06:08.425";"2023-11-20";"10:06:08";"F";"209";"170";"264";"66";"0.356";"9.9";"128";"0.691";"0.310";"0.288";"143";"340";"0.579"
"2023-11-20 10:06:38.715";"2023-11-20";"10:06:38";"F";"210";"168";"256";"90";"0.344";"13.0";"126";"0.677";"0.340";"0.328";"143";"340";"0.579"
"2023-11-20 10:07:09.016";"2023-11-20";"10:07:09";"F";"211";"171";"239";"125";"0.285";"15.0";"121";"0.576";"0.401";"0.423";"143";"340";"0.579"
"2023-11-20 10:07:39.309";"2023-11-20";"10:07:39";"F";"212";"174";"225";"190";"0.227";"18.1";"118";"0.477";"0.457";"0.511";"143";"340";"0.579"
"2023-11-20 10:08:09.601";"2023-11-20";"10:08:09";"F";"213";"178";"213";"285";"0.164";"19.6";"114";"0.354";"0.497";"0.596";"143";"340";"0.579"
"2023-11-20 10:08:39.904";"2023-11-20";"10:08:39";"F";"214";"184";"203";"420";"0.094";"16.6";"111";"0.207";"0.533";"0.675";"143";"340";"0.579"
"2023-11-20 10:09:10.194";"2023-11-20";"10:09:10";"F";"215";"187";"199";"625";"0.060";"15.8";"110";"0.135";"0.548";"0.709";"143";"340";"0.579"
"2023-11-20 10:09:40.491";"2023-11-20";"10:09:40";"F";"216";"187";"196";"820";"0.046";"15.8";"109";"0.103";"0.558";"0.735";"143";"340";"0.579"
"2023-11-20 10:09:43.194";"2023-11-20";"10:09:43";"SLCE";"";"Light Curve end ";""
"2023-11-20 10:11:22.857";"2023-11-20";"10:11:22";"SLCS";"";"Light Curve start ";"Ac43"
"2023-11-20 10:11:22.857";"2023-11-20";"10:11:22";"REG1";"";"#1: alpha: 0.265, ETRm: 26.878, Ik: 101.381   ( beta: 0.015, ETRmPot: 33.376 )   (Platt et al. 1980) ";""
"2023-11-20 10:11:22.857";"2023-11-20";"10:11:22";"REG2";"";"#1: alpha: 0.217, ETRm: 25.565, Ik: 117.554   (Jassby and Platt 1976) ";""
"2023-11-20 10:11:24.581";"2023-11-20";"10:11:24";"FO";"217";"147";"406";"0";"0.638";"0.0";"-";"-";"-";"-";"147";"406";"0.638"
"2023-11-20 10:11:54.871";"2023-11-20";"10:11:54";"F";"218";"184";"323";"66";"0.430";"11.9";"134";"0.735";"0.270";"0.257";"147";"406";"0.638"
"2023-11-20 10:12:25.172";"2023-11-20";"10:12:25";"F";"219";"180";"322";"90";"0.441";"16.7";"134";"0.755";"0.274";"0.261";"147";"406";"0.638"
"2023-11-20 10:12:55.463";"2023-11-20";"10:12:55";"F";"220";"183";"298";"125";"0.386";"20.3";"130";"0.685";"0.351";"0.362";"147";"406";"0.638"
"2023-11-20 10:13:25.762";"2023-11-20";"10:13:25";"F";"221";"189";"272";"190";"0.305";"24.3";"125";"0.565";"0.432";"0.493";"147";"406";"0.638"
"2023-11-20 10:13:56.054";"2023-11-20";"10:13:56";"F";"222";"192";"247";"285";"0.223";"26.7";"119";"0.430";"0.506";"0.644";"147";"406";"0.638"
"2023-11-20 10:14:26.352";"2023-11-20";"10:14:26";"F";"223";"195";"230";"420";"0.152";"26.8";"115";"0.304";"0.556";"0.765";"147";"406";"0.638"
"2023-11-20 10:14:56.650";"2023-11-20";"10:14:56";"F";"224";"199";"219";"625";"0.091";"23.9";"112";"0.187";"0.587";"0.854";"147";"406";"0.638"
"2023-11-20 10:15:26.948";"2023-11-20";"10:15:26";"F";"225";"199";"214";"820";"0.070";"24.1";"111";"0.146";"0.602";"0.897";"147";"406";"0.638"
"2023-11-20 10:15:30.007";"2023-11-20";"10:15:30";"SLCE";"";"Light Curve end ";""
"2023-11-20 10:18:08.983";"2023-11-20";"10:18:08";"SLCS";"";"Light Curve start ";"Ac41"
"2023-11-20 10:18:08.983";"2023-11-20";"10:18:08";"REG1";"";"#1: alpha: 0.215, ETRm: 23.012, Ik: 107.039   ( beta: 0.039, ETRmPot: 38.334 )   (Platt et al. 1980) ";""
"2023-11-20 10:18:08.983";"2023-11-20";"10:18:08";"REG2";"";"#1: alpha: 0.191, ETRm: 20.612, Ik: 107.988   (Jassby and Platt 1976) ";""
"2023-11-20 10:18:10.725";"2023-11-20";"10:18:10";"FO";"226";"181";"449";"0";"0.597";"0.0";"-";"-";"-";"-";"181";"449";"0.597"
"2023-11-20 10:18:41.017";"2023-11-20";"10:18:41";"F";"227";"251";"391";"66";"0.358";"9.9";"171";"0.636";"0.179";"0.148";"181";"449";"0.597"
"2023-11-20 10:19:11.311";"2023-11-20";"10:19:11";"F";"228";"244";"387";"90";"0.370";"14.0";"170";"0.659";"0.190";"0.160";"181";"449";"0.597"
"2023-11-20 10:19:41.603";"2023-11-20";"10:19:41";"F";"229";"244";"363";"125";"0.328";"17.2";"165";"0.601";"0.261";"0.237";"181";"449";"0.597"
"2023-11-20 10:20:11.904";"2023-11-20";"10:20:11";"F";"230";"246";"334";"190";"0.263";"21.0";"159";"0.503";"0.347";"0.344";"181";"449";"0.597"
