"2023-11-24";"12:51:38";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-11-24 09:26:34.675";"2023-11-24";"09:26:34";"F";"115";"438";"502";"420";"0.127";"22.4";"255";"0.259";"0.406";"0.426";"300";"716";"0.581"
"2023-11-24 09:27:04.972";"2023-11-24";"09:27:04";"F";"116";"449";"482";"625";"0.068";"17.9";"249";"0.142";"0.440";"0.485";"300";"716";"0.581"
"2023-11-24 09:27:35.272";"2023-11-24";"09:27:35";"F";"117";"441";"467";"820";"0.056";"19.3";"245";"0.117";"0.466";"0.533";"300";"716";"0.581"
"2023-11-24 09:27:37.678";"2023-11-24";"09:27:37";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:29:41.218";"2023-11-24";"09:29:41";"SLCS";"";"Light Curve start ";"Ac10"
"2023-11-24 09:29:41.218";"2023-11-24";"09:29:41";"REG1";"";"#1: alpha: 0.208, ETRm: 20.078, Ik: 96.737   ( beta: 0.008, ETRmPot: 23.605 )   (Platt et al. 1980) ";""
"2023-11-24 09:29:41.218";"2023-11-24";"09:29:41";"REG2";"";"#1: alpha: 0.167, ETRm: 19.299, Ik: 115.879   (Jassby and Platt 1976) ";""
"2023-11-24 09:29:42.950";"2023-11-24";"09:29:42";"FO";"118";"143";"329";"0";"0.565";"0.0";"-";"-";"-";"-";"143";"329";"0.565"
"2023-11-24 09:30:13.245";"2023-11-24";"09:30:13";"F";"119";"196";"301";"66";"0.349";"9.7";"137";"0.640";"0.118";"0.093";"143";"329";"0.565"
"2023-11-24 09:30:43.538";"2023-11-24";"09:30:43";"F";"120";"195";"295";"90";"0.339";"12.8";"136";"0.629";"0.145";"0.115";"143";"329";"0.565"
"2023-11-24 09:31:13.843";"2023-11-24";"09:31:13";"F";"121";"204";"284";"125";"0.282";"14.8";"134";"0.533";"0.194";"0.158";"143";"329";"0.565"
"2023-11-24 09:31:44.136";"2023-11-24";"09:31:44";"F";"122";"210";"273";"190";"0.231";"18.4";"131";"0.444";"0.237";"0.205";"143";"329";"0.565"
"2023-11-24 09:32:14.429";"2023-11-24";"09:32:14";"F";"123";"219";"263";"285";"0.167";"20.0";"129";"0.328";"0.280";"0.251";"143";"329";"0.565"
"2023-11-24 09:32:44.724";"2023-11-24";"09:32:44";"F";"124";"225";"254";"420";"0.114";"20.1";"127";"0.228";"0.317";"0.295";"143";"329";"0.565"
"2023-11-24 09:33:15.020";"2023-11-24";"09:33:15";"F";"125";"231";"248";"625";"0.069";"18.1";"125";"0.138";"0.339";"0.327";"143";"329";"0.565"
"2023-11-24 09:33:45.320";"2023-11-24";"09:33:45";"F";"126";"227";"240";"820";"0.054";"18.6";"123";"0.111";"0.371";"0.371";"143";"329";"0.565"
"2023-11-24 09:33:48.216";"2023-11-24";"09:33:48";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:34:50.327";"2023-11-24";"09:34:50";"SLCS";"";"Light Curve start ";"Ac16"
"2023-11-24 09:34:50.327";"2023-11-24";"09:34:50";"REG1";"";"#1: alpha: 0.230, ETRm: 20.949, Ik: 91.016   ( beta: 0.003, ETRmPot: 22.358 )   (Platt et al. 1980) ";""
"2023-11-24 09:34:50.327";"2023-11-24";"09:34:50";"REG2";"";"#1: alpha: 0.175, ETRm: 20.609, Ik: 117.687   (Jassby and Platt 1976) ";""
"2023-11-24 09:34:52.012";"2023-11-24";"09:34:52";"FO";"127";"218";"503";"0";"0.567";"0.0";"-";"-";"-";"-";"218";"503";"0.567"
"2023-11-24 09:35:22.303";"2023-11-24";"09:35:22";"F";"128";"287";"461";"66";"0.377";"10.5";"210";"0.693";"0.119";"0.091";"218";"503";"0.567"
"2023-11-24 09:35:52.601";"2023-11-24";"09:35:52";"F";"129";"288";"448";"90";"0.357";"13.5";"207";"0.664";"0.154";"0.123";"218";"503";"0.567"
"2023-11-24 09:36:22.892";"2023-11-24";"09:36:22";"F";"130";"301";"432";"125";"0.303";"15.9";"204";"0.575";"0.200";"0.164";"218";"503";"0.567"
"2023-11-24 09:36:53.192";"2023-11-24";"09:36:53";"F";"131";"316";"413";"190";"0.235";"18.8";"199";"0.453";"0.249";"0.218";"218";"503";"0.567"
"2023-11-24 09:37:23.493";"2023-11-24";"09:37:23";"F";"132";"325";"395";"285";"0.177";"21.2";"195";"0.350";"0.298";"0.273";"218";"503";"0.567"
"2023-11-24 09:37:53.784";"2023-11-24";"09:37:53";"F";"133";"335";"380";"420";"0.118";"20.8";"191";"0.238";"0.337";"0.324";"218";"503";"0.567"
"2023-11-24 09:38:24.083";"2023-11-24";"09:38:24";"F";"134";"340";"367";"625";"0.074";"19.4";"188";"0.151";"0.372";"0.371";"218";"503";"0.567"
"2023-11-24 09:38:54.372";"2023-11-24";"09:38:54";"F";"135";"337";"359";"820";"0.061";"21.0";"186";"0.127";"0.393";"0.401";"218";"503";"0.567"
"2023-11-24 09:38:56.945";"2023-11-24";"09:38:56";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:40:22.408";"2023-11-24";"09:40:22";"SLCS";"";"Light Curve start ";"Ac14"
"2023-11-24 09:40:22.408";"2023-11-24";"09:40:22";"REG1";"";"#1: alpha: 0.184, ETRm: 18.654, Ik: 101.535   ( beta: 0.009, ETRmPot: 22.781 )   (Platt et al. 1980) ";""
"2023-11-24 09:40:22.408";"2023-11-24";"09:40:22";"REG2";"";"#1: alpha: 0.150, ETRm: 17.804, Ik: 118.559   (Jassby and Platt 1976) ";""
"2023-11-24 09:40:24.165";"2023-11-24";"09:40:24";"FO";"136";"284";"649";"0";"0.562";"0.0";"-";"-";"-";"-";"284";"649";"0.562"
"2023-11-24 09:40:54.465";"2023-11-24";"09:40:54";"F";"137";"390";"584";"66";"0.332";"9.2";"271";"0.620";"0.142";"0.111";"284";"649";"0.562"
"2023-11-24 09:41:24.760";"2023-11-24";"09:41:24";"F";"138";"387";"556";"90";"0.304";"11.5";"265";"0.581";"0.203";"0.167";"284";"649";"0.562"
"2023-11-24 09:41:55.055";"2023-11-24";"09:41:55";"F";"139";"398";"534";"125";"0.255";"13.4";"260";"0.496";"0.249";"0.215";"284";"649";"0.562"
"2023-11-24 09:42:25.348";"2023-11-24";"09:42:25";"F";"140";"412";"518";"190";"0.205";"16.4";"256";"0.405";"0.282";"0.253";"284";"649";"0.562"
"2023-11-24 09:42:55.639";"2023-11-24";"09:42:55";"F";"141";"424";"502";"285";"0.155";"18.6";"252";"0.312";"0.315";"0.293";"284";"649";"0.562"
"2023-11-24 09:43:25.941";"2023-11-24";"09:43:25";"F";"142";"435";"489";"420";"0.110";"19.4";"248";"0.224";"0.340";"0.327";"284";"649";"0.562"
"2023-11-24 09:43:56.234";"2023-11-24";"09:43:56";"F";"143";"443";"472";"625";"0.061";"16.0";"244";"0.127";"0.375";"0.375";"284";"649";"0.562"
"2023-11-24 09:44:26.534";"2023-11-24";"09:44:26";"F";"144";"438";"461";"820";"0.050";"17.2";"241";"0.105";"0.397";"0.408";"284";"649";"0.562"
"2023-11-24 09:44:28.937";"2023-11-24";"09:44:28";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:45:09.000";"2023-11-24";"09:45:09";"SLCS";"";"Light Curve start ";"Ac19"
"2023-11-24 09:45:09.000";"2023-11-24";"09:45:09";"REG1";"";"#1: alpha: 0.182, ETRm: 12.275, Ik: 67.531   ( beta: 0.014, ETRmPot: 16.132 )   (Platt et al. 1980) ";""
"2023-11-24 09:45:09.000";"2023-11-24";"09:45:09";"REG2";"";"#1: alpha: 0.176, ETRm: 10.638, Ik: 60.518   (Jassby and Platt 1976) ";""
"2023-11-24 09:45:10.729";"2023-11-24";"09:45:10";"FO";"145";"206";"508";"0";"0.594";"0.0";"-";"-";"-";"-";"206";"508";"0.594"
"2023-11-24 09:45:41.017";"2023-11-24";"09:45:41";"F";"146";"281";"397";"66";"0.292";"8.1";"185";"0.547";"0.298";"0.280";"206";"508";"0.594"
"2023-11-24 09:46:11.321";"2023-11-24";"09:46:11";"F";"147";"270";"366";"90";"0.262";"9.9";"178";"0.511";"0.377";"0.388";"206";"508";"0.594"
"2023-11-24 09:46:41.609";"2023-11-24";"09:46:41";"F";"148";"275";"344";"125";"0.201";"10.6";"173";"0.404";"0.434";"0.477";"206";"508";"0.594"
"2023-11-24 09:47:11.904";"2023-11-24";"09:47:11";"F";"149";"281";"330";"190";"0.148";"11.8";"169";"0.304";"0.467";"0.539";"206";"508";"0.594"
"2023-11-24 09:47:42.206";"2023-11-24";"09:47:42";"F";"150";"286";"318";"285";"0.101";"12.1";"166";"0.211";"0.497";"0.597";"206";"508";"0.594"
"2023-11-24 09:48:12.498";"2023-11-24";"09:48:12";"F";"151";"290";"311";"420";"0.068";"12.0";"164";"0.143";"0.513";"0.633";"206";"508";"0.594"
"2023-11-24 09:48:42.797";"2023-11-24";"09:48:42";"F";"152";"292";"302";"625";"0.033";"8.7";"161";"0.071";"0.533";"0.682";"206";"508";"0.594"
"2023-11-24 09:49:13.084";"2023-11-24";"09:49:13";"F";"153";"287";"294";"820";"0.024";"8.3";"159";"0.052";"0.553";"0.728";"206";"508";"0.594"
"2023-11-24 09:49:16.217";"2023-11-24";"09:49:16";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:51:04.829";"2023-11-24";"09:51:04";"SLCS";"";"Light Curve start ";"Ac17"
"2023-11-24 09:51:04.829";"2023-11-24";"09:51:04";"REG1";"";"#1: alpha: 0.210, ETRm: 19.270, Ik: 91.884   ( beta: 0.008, ETRmPot: 22.668 )   (Platt et al. 1980) ";""
"2023-11-24 09:51:04.829";"2023-11-24";"09:51:04";"REG2";"";"#1: alpha: 0.172, ETRm: 18.362, Ik: 107.011   (Jassby and Platt 1976) ";""
"2023-11-24 09:51:06.578";"2023-11-24";"09:51:06";"FO";"154";"186";"488";"0";"0.619";"0.0";"-";"-";"-";"-";"186";"488";"0.619"
"2023-11-24 09:51:36.878";"2023-11-24";"09:51:36";"F";"155";"274";"429";"66";"0.361";"10.0";"177";"0.615";"0.166";"0.138";"186";"488";"0.619"
"2023-11-24 09:52:07.173";"2023-11-24";"09:52:07";"F";"156";"267";"406";"90";"0.342";"12.9";"173";"0.597";"0.228";"0.202";"186";"488";"0.619"
"2023-11-24 09:52:37.469";"2023-11-24";"09:52:37";"F";"157";"272";"379";"125";"0.282";"14.8";"168";"0.507";"0.301";"0.288";"186";"488";"0.619"
"2023-11-24 09:53:07.766";"2023-11-24";"09:53:07";"F";"158";"281";"359";"190";"0.217";"17.3";"164";"0.400";"0.354";"0.359";"186";"488";"0.619"
"2023-11-24 09:53:38.055";"2023-11-24";"09:53:38";"F";"159";"288";"341";"285";"0.155";"18.6";"160";"0.293";"0.401";"0.431";"186";"488";"0.619"
"2023-11-24 09:54:08.351";"2023-11-24";"09:54:08";"F";"160";"293";"330";"420";"0.112";"19.8";"157";"0.214";"0.427";"0.479";"186";"488";"0.619"
"2023-11-24 09:54:38.653";"2023-11-24";"09:54:38";"F";"161";"297";"319";"625";"0.069";"18.1";"155";"0.134";"0.457";"0.530";"186";"488";"0.619"
"2023-11-24 09:55:08.947";"2023-11-24";"09:55:08";"F";"162";"294";"309";"820";"0.049";"16.9";"152";"0.096";"0.480";"0.579";"186";"488";"0.619"
"2023-11-24 09:55:12.089";"2023-11-24";"09:55:12";"SLCE";"";"Light Curve end ";""
"2023-11-24 09:56:17.740";"2023-11-24";"09:56:17";"SLCS";"";"Light Curve start ";"Ac23"
"2023-11-24 09:56:17.740";"2023-11-24";"09:56:17";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2023-11-24 09:56:17.740";"2023-11-24";"09:56:17";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2023-11-24 09:56:19.431";"2023-11-24";"09:56:19";"FO";"163";"145";"225";"0";"0.356";"0.0";"-";"-";"-";"-";"145";"225";"0.356"
"2023-11-24 09:56:49.734";"2023-11-24";"09:56:49";"F";"164";"184";"216";"66";"0.148";"4.1";"141";"0.427";"0.062";"0.042";"145";"225";"0.356"
"2023-11-24 09:57:20.029";"2023-11-24";"09:57:20";"F";"165";"187";"209";"90";"0.105";"4.0";"138";"0.310";"0.112";"0.077";"145";"225";"0.356"
"2023-11-24 09:57:50.323";"2023-11-24";"09:57:50";"F";"166";"188";"205";"125";"0.083";"4.4";"136";"0.246";"0.137";"0.098";"145";"225";"0.356"
"2023-11-24 09:58:20.623";"2023-11-24";"09:58:20";"F";"167";"190";"201";"190";"0.055";"4.4";"135";"0.167";"0.175";"0.119";"145";"225";"0.356"
"2023-11-24 09:58:50.914";"2023-11-24";"09:58:50";"F";"168";"189";"195";"285";"0.031";"3.7";"132";"0.095";"0.212";"0.154";"145";"225";"0.356"
"2023-11-24 09:59:21.208";"2023-11-24";"09:59:21";"F";"169";"188";"194";"420";"0.031";"5.5";"131";"0.095";"0.212";"0.160";"145";"225";"0.356"
"2023-11-24 09:59:51.505";"2023-11-24";"09:59:51";"F";"170";"188";"187";"625";"-";"-";"-";"-";"-";"-";"145";"225";"0.356"
"2023-11-24 10:00:21.798";"2023-11-24";"10:00:21";"F";"171";"185";"186";"820";"0.005";"1.7";"128";"0.017";"0.275";"0.210";"145";"225";"0.356"
"2023-11-24 10:00:24.575";"2023-11-24";"10:00:24";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:04:07.493";"2023-11-24";"10:04:07";"SLCS";"";"Light Curve start ";"Ac21"
"2023-11-24 10:04:07.493";"2023-11-24";"10:04:07";"REG1";"";"#1: alpha: 0.240, ETRm: 20.995, Ik: 87.354   ( beta: 0.013, ETRmPot: 26.054 )   (Platt et al. 1980) ";""
"2023-11-24 10:04:07.493";"2023-11-24";"10:04:07";"REG2";"";"#1: alpha: 0.201, ETRm: 19.579, Ik: 97.583   (Jassby and Platt 1976) ";""
"2023-11-24 10:04:09.167";"2023-11-24";"10:04:09";"FO";"172";"178";"485";"0";"0.633";"0.0";"-";"-";"-";"-";"178";"485";"0.633"
"2023-11-24 10:04:39.469";"2023-11-24";"10:04:39";"F";"173";"228";"367";"66";"0.379";"10.5";"159";"0.668";"0.322";"0.322";"178";"485";"0.633"
"2023-11-24 10:05:09.762";"2023-11-24";"10:05:09";"F";"174";"215";"350";"90";"0.386";"14.6";"156";"0.696";"0.368";"0.386";"178";"485";"0.633"
"2023-11-24 10:05:40.057";"2023-11-24";"10:05:40";"F";"175";"221";"328";"125";"0.326";"17.1";"151";"0.605";"0.423";"0.479";"178";"485";"0.633"
"2023-11-24 10:06:10.354";"2023-11-24";"10:06:10";"F";"176";"227";"302";"190";"0.248";"19.8";"146";"0.481";"0.492";"0.606";"178";"485";"0.633"
"2023-11-24 10:06:40.655";"2023-11-24";"10:06:40";"F";"177";"234";"282";"285";"0.170";"20.3";"141";"0.340";"0.541";"0.720";"178";"485";"0.633"
"2023-11-24 10:07:10.945";"2023-11-24";"10:07:10";"F";"178";"239";"272";"420";"0.121";"21.3";"138";"0.246";"0.564";"0.783";"178";"485";"0.633"
"2023-11-24 10:07:41.242";"2023-11-24";"10:07:41";"F";"179";"243";"261";"625";"0.069";"18.1";"135";"0.143";"0.590";"0.858";"178";"485";"0.633"
"2023-11-24 10:08:11.543";"2023-11-24";"10:08:11";"F";"180";"244";"257";"820";"0.051";"17.6";"134";"0.106";"0.599";"0.887";"178";"485";"0.633"
"2023-11-24 10:08:13.996";"2023-11-24";"10:08:13";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:10:01.342";"2023-11-24";"10:10:01";"SLCS";"";"Light Curve start ";"Ac20"
"2023-11-24 10:10:01.342";"2023-11-24";"10:10:01";"REG1";"";"#1: alpha: 0.184, ETRm: 17.116, Ik: 92.866   ( beta: 0.010, ETRmPot: 21.131 )   (Platt et al. 1980) ";""
"2023-11-24 10:10:01.342";"2023-11-24";"10:10:01";"REG2";"";"#1: alpha: 0.153, ETRm: 16.094, Ik: 104.946   (Jassby and Platt 1976) ";""
"2023-11-24 10:10:03.021";"2023-11-24";"10:10:03";"FO";"181";"227";"555";"0";"0.591";"0.0";"-";"-";"-";"-";"227";"555";"0.591"
"2023-11-24 10:10:33.319";"2023-11-24";"10:10:33";"F";"182";"318";"471";"66";"0.325";"9.0";"212";"0.591";"0.210";"0.178";"227";"555";"0.591"
"2023-11-24 10:11:03.604";"2023-11-24";"10:11:03";"F";"183";"318";"454";"90";"0.300";"11.3";"208";"0.553";"0.250";"0.222";"227";"555";"0.591"
"2023-11-24 10:11:33.914";"2023-11-24";"10:11:33";"F";"184";"329";"436";"125";"0.245";"12.9";"204";"0.461";"0.293";"0.273";"227";"555";"0.591"
"2023-11-24 10:12:04.210";"2023-11-24";"10:12:04";"F";"185";"340";"422";"190";"0.194";"15.5";"201";"0.371";"0.326";"0.315";"227";"555";"0.591"
"2023-11-24 10:12:34.503";"2023-11-24";"10:12:34";"F";"186";"350";"409";"285";"0.144";"17.2";"198";"0.280";"0.357";"0.357";"227";"555";"0.591"
"2023-11-24 10:13:04.795";"2023-11-24";"10:13:04";"F";"187";"358";"397";"420";"0.098";"17.3";"195";"0.193";"0.384";"0.398";"227";"555";"0.591"
"2023-11-24 10:13:35.098";"2023-11-24";"10:13:35";"F";"188";"364";"386";"625";"0.057";"15.0";"193";"0.114";"0.412";"0.438";"227";"555";"0.591"
"2023-11-24 10:14:05.389";"2023-11-24";"10:14:05";"F";"189";"360";"376";"820";"0.043";"14.8";"190";"0.086";"0.433";"0.476";"227";"555";"0.591"
"2023-11-24 10:14:07.772";"2023-11-24";"10:14:07";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:16:32.264";"2023-11-24";"10:16:32";"SLCS";"";"Light Curve start ";"Ac18"
"2023-11-24 10:16:32.264";"2023-11-24";"10:16:32";"REG1";"";"#1: alpha: 0.188, ETRm: 18.853, Ik: 100.327   ( beta: 0.002, ETRmPot: 19.849 )   (Platt et al. 1980) ";""
"2023-11-24 10:16:32.264";"2023-11-24";"10:16:32";"REG2";"";"#1: alpha: 0.143, ETRm: 18.621, Ik: 130.525   (Jassby and Platt 1976) ";""
"2023-11-24 10:16:33.969";"2023-11-24";"10:16:33";"FO";"190";"287";"690";"0";"0.584";"0.0";"-";"-";"-";"-";"287";"690";"0.584"
"2023-11-24 10:17:04.262";"2023-11-24";"10:17:04";"F";"191";"419";"616";"66";"0.320";"8.9";"273";"0.574";"0.149";"0.120";"287";"690";"0.584"
"2023-11-24 10:17:34.562";"2023-11-24";"10:17:34";"F";"192";"412";"590";"90";"0.302";"11.4";"268";"0.553";"0.201";"0.169";"287";"690";"0.584"
"2023-11-24 10:18:04.856";"2023-11-24";"10:18:04";"F";"193";"425";"570";"125";"0.254";"13.3";"264";"0.474";"0.241";"0.211";"287";"690";"0.584"
"2023-11-24 10:18:35.155";"2023-11-24";"10:18:35";"F";"194";"436";"551";"190";"0.209";"16.7";"260";"0.395";"0.278";"0.252";"287";"690";"0.584"
"2023-11-24 10:19:05.454";"2023-11-24";"10:19:05";"F";"195";"450";"531";"285";"0.153";"18.3";"255";"0.293";"0.315";"0.299";"287";"690";"0.584"
"2023-11-24 10:19:35.742";"2023-11-24";"10:19:35";"F";"196";"457";"513";"420";"0.109";"19.2";"251";"0.214";"0.350";"0.345";"287";"690";"0.584"
"2023-11-24 10:20:06.039";"2023-11-24";"10:20:06";"F";"197";"464";"497";"625";"0.066";"17.3";"247";"0.132";"0.380";"0.388";"287";"690";"0.584"
"2023-11-24 10:20:36.340";"2023-11-24";"10:20:36";"F";"198";"456";"483";"820";"0.056";"19.3";"244";"0.113";"0.407";"0.429";"287";"690";"0.584"
"2023-11-24 10:20:38.703";"2023-11-24";"10:20:38";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:21:35.340";"2023-11-24";"10:21:35";"SLCS";"";"Light Curve start ";"Ac24"
"2023-11-24 10:21:35.340";"2023-11-24";"10:21:35";"REG1";"";"#1: alpha: 0.229, ETRm: 12.844, Ik: 56.013   ( beta: 0.008, ETRmPot: 15.005 )   (Platt et al. 1980) ";""
"2023-11-24 10:21:35.340";"2023-11-24";"10:21:35";"REG2";"";"#1: alpha: 0.199, ETRm: 11.625, Ik: 58.345   (Jassby and Platt 1976) ";""
"2023-11-24 10:21:37.025";"2023-11-24";"10:21:37";"FO";"199";"286";"690";"0";"0.586";"0.0";"-";"-";"-";"-";"286";"690";"0.586"
"2023-11-24 10:22:07.327";"2023-11-24";"10:22:07";"F";"200";"387";"569";"66";"0.320";"8.9";"263";"0.595";"0.243";"0.213";"286";"690";"0.586"
"2023-11-24 10:22:37.626";"2023-11-24";"10:22:37";"F";"201";"372";"527";"90";"0.294";"11.1";"254";"0.568";"0.324";"0.309";"286";"690";"0.586"
"2023-11-24 10:23:07.915";"2023-11-24";"10:23:07";"F";"202";"384";"495";"125";"0.224";"11.8";"246";"0.446";"0.384";"0.394";"286";"690";"0.586"
"2023-11-24 10:23:38.207";"2023-11-24";"10:23:38";"F";"203";"397";"472";"190";"0.159";"12.7";"240";"0.323";"0.426";"0.462";"286";"690";"0.586"
"2023-11-24 10:24:08.510";"2023-11-24";"10:24:08";"F";"204";"407";"457";"285";"0.109";"13.0";"236";"0.226";"0.453";"0.510";"286";"690";"0.586"
"2023-11-24 10:24:38.809";"2023-11-24";"10:24:38";"F";"205";"416";"445";"420";"0.065";"11.5";"233";"0.137";"0.475";"0.551";"286";"690";"0.586"
"2023-11-24 10:25:09.098";"2023-11-24";"10:25:09";"F";"206";"418";"436";"625";"0.041";"10.8";"230";"0.087";"0.490";"0.583";"286";"690";"0.586"
"2023-11-24 10:25:39.395";"2023-11-24";"10:25:39";"F";"207";"416";"428";"820";"0.028";"9.6";"228";"0.060";"0.505";"0.612";"286";"690";"0.586"
"2023-11-24 10:25:42.379";"2023-11-24";"10:25:42";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:30:01.740";"2023-11-24";"10:30:01";"SLCS";"";"Light Curve start ";"Ac22"
"2023-11-24 10:30:01.740";"2023-11-24";"10:30:01";"REG1";"";"#1: alpha: 0.194, ETRm: 18.610, Ik: 96.161   ( beta: 0.007, ETRmPot: 21.682 )   (Platt et al. 1980) ";""
"2023-11-24 10:30:01.740";"2023-11-24";"10:30:01";"REG2";"";"#1: alpha: 0.154, ETRm: 17.941, Ik: 116.497   (Jassby and Platt 1976) ";""
"2023-11-24 10:30:03.460";"2023-11-24";"10:30:03";"FO";"208";"183";"430";"0";"0.574";"0.0";"-";"-";"-";"-";"183";"430";"0.574"
"2023-11-24 10:30:33.756";"2023-11-24";"10:30:33";"F";"209";"259";"387";"66";"0.331";"9.2";"175";"0.604";"0.142";"0.111";"183";"430";"0.574"
"2023-11-24 10:31:04.058";"2023-11-24";"10:31:04";"F";"210";"255";"373";"90";"0.316";"11.9";"172";"0.587";"0.186";"0.153";"183";"430";"0.574"
"2023-11-24 10:31:34.351";"2023-11-24";"10:31:34";"F";"211";"266";"359";"125";"0.259";"13.6";"169";"0.489";"0.231";"0.198";"183";"430";"0.574"
"2023-11-24 10:32:04.648";"2023-11-24";"10:32:04";"F";"212";"274";"346";"190";"0.208";"16.6";"166";"0.400";"0.271";"0.243";"183";"430";"0.574"
"2023-11-24 10:32:34.941";"2023-11-24";"10:32:34";"F";"213";"283";"337";"285";"0.160";"19.2";"164";"0.312";"0.300";"0.276";"183";"430";"0.574"
"2023-11-24 10:33:05.236";"2023-11-24";"10:33:05";"F";"214";"291";"326";"420";"0.107";"18.9";"161";"0.212";"0.332";"0.319";"183";"430";"0.574"
"2023-11-24 10:33:35.529";"2023-11-24";"10:33:35";"F";"215";"296";"315";"625";"0.060";"15.8";"158";"0.121";"0.364";"0.365";"183";"430";"0.574"
"2023-11-24 10:34:05.833";"2023-11-24";"10:34:05";"F";"216";"294";"310";"820";"0.052";"17.9";"157";"0.105";"0.381";"0.387";"183";"430";"0.574"
"2023-11-24 10:34:08.666";"2023-11-24";"10:34:08";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:34:34.873";"2023-11-24";"10:34:34";"SLCS";"";"Light Curve start ";"Ac27"
"2023-11-24 10:34:34.873";"2023-11-24";"10:34:34";"REG1";"";"#1: alpha: 0.261, ETRm: 21.302, Ik: 81.521   ( beta: 0.017, ETRmPot: 27.185 )   (Platt et al. 1980) ";""
"2023-11-24 10:34:34.873";"2023-11-24";"10:34:34";"REG2";"";"#1: alpha: 0.224, ETRm: 19.441, Ik: 86.653   (Jassby and Platt 1976) ";""
"2023-11-24 10:34:36.620";"2023-11-24";"10:34:36";"FO";"217";"182";"506";"0";"0.640";"0.0";"-";"-";"-";"-";"182";"506";"0.640"
"2023-11-24 10:35:06.916";"2023-11-24";"10:35:06";"F";"218";"236";"409";"66";"0.423";"11.7";"168";"0.718";"0.256";"0.237";"182";"506";"0.640"
"2023-11-24 10:35:37.219";"2023-11-24";"10:35:37";"F";"219";"231";"392";"90";"0.411";"15.5";"165";"0.709";"0.299";"0.291";"182";"506";"0.640"
"2023-11-24 10:36:07.511";"2023-11-24";"10:36:07";"F";"220";"241";"361";"125";"0.332";"17.4";"159";"0.594";"0.377";"0.402";"182";"506";"0.640"
"2023-11-24 10:36:37.812";"2023-11-24";"10:36:37";"F";"221";"247";"332";"190";"0.256";"20.4";"153";"0.475";"0.448";"0.524";"182";"506";"0.640"
"2023-11-24 10:37:08.105";"2023-11-24";"10:37:08";"F";"222";"257";"312";"285";"0.176";"21.1";"149";"0.337";"0.497";"0.622";"182";"506";"0.640"
"2023-11-24 10:37:38.397";"2023-11-24";"10:37:38";"F";"223";"263";"299";"420";"0.120";"21.2";"146";"0.235";"0.528";"0.692";"182";"506";"0.640"
"2023-11-24 10:38:08.692";"2023-11-24";"10:38:08";"F";"224";"271";"290";"625";"0.066";"17.3";"144";"0.130";"0.549";"0.745";"182";"506";"0.640"
"2023-11-24 10:38:38.989";"2023-11-24";"10:38:38";"F";"225";"270";"284";"820";"0.049";"16.9";"142";"0.099";"0.562";"0.782";"182";"506";"0.640"
"2023-11-24 10:38:42.122";"2023-11-24";"10:38:42";"SLCE";"";"Light Curve end ";""
"2023-11-24 10:39:44.875";"2023-11-24";"10:39:44";"SLCS";"";"Light Curve start ";"Ac25"
"2023-11-24 10:39:44.875";"2023-11-24";"10:39:44";"REG1";"";"#1: alpha: 0.226, ETRm: 22.834, Ik: 100.975   ( beta: 0.005, ETRmPot: 25.458 )   (Platt et al. 1980) ";""
"2023-11-24 10:39:44.875";"2023-11-24";"10:39:44";"REG2";"";"#1: alpha: 0.177, ETRm: 22.324, Ik: 126.389   (Jassby and Platt 1976) ";""
"2023-11-24 10:39:46.585";"2023-11-24";"10:39:46";"FO";"226";"187";"483";"0";"0.613";"0.0";"-";"-";"-";"-";"187";"483";"0.613"
"2023-11-24 10:40:16.879";"2023-11-24";"10:40:16";"F";"227";"241";"396";"66";"0.391";"10.8";"172";"0.692";"0.243";"0.220";"187";"483";"0.613"
"2023-11-24 10:40:47.176";"2023-11-24";"10:40:47";"F";"228";"238";"380";"90";"0.374";"14.1";"169";"0.673";"0.287";"0.271";"187";"483";"0.613"
"2023-11-24 10:41:17.468";"2023-11-24";"10:41:17";"F";"229";"249";"361";"125";"0.310";"16.3";"165";"0.571";"0.338";"0.338";"187";"483";"0.613"
"2023-11-24 10:41:47.766";"2023-11-24";"10:41:47";"F";"230";"259";"345";"190";"0.249";"19.9";"162";"0.470";"0.382";"0.400";"187";"483";"0.613"
"2023-11-24 10:42:18.064";"2023-11-24";"10:42:18";"F";"231";"268";"331";"285";"0.190";"22.7";"159";"0.366";"0.419";"0.459";"187";"483";"0.613"
