#,Date-Time (HST),Temperature   (°C),Started,Host Connected,End of File,datetime,date,time
6257,02/18/2025 16:40:00,22.348,NA,NA,NA,2025-02-18T16:40:00Z,2025-02-18,16:40:00
6258,02/18/2025 16:50:00,22.338,NA,NA,NA,2025-02-18T16:50:00Z,2025-02-18,16:50:00
6259,02/18/2025 17:00:00,22.348,NA,NA,NA,2025-02-18T17:00:00Z,2025-02-18,17:00:00
6260,02/18/2025 17:10:00,22.327,NA,NA,NA,2025-02-18T17:10:00Z,2025-02-18,17:10:00
6261,02/18/2025 17:20:00,22.316,NA,NA,NA,2025-02-18T17:20:00Z,2025-02-18,17:20:00
6262,02/18/2025 17:30:00,22.316,NA,NA,NA,2025-02-18T17:30:00Z,2025-02-18,17:30:00
6263,02/18/2025 17:40:00,22.305,NA,NA,NA,2025-02-18T17:40:00Z,2025-02-18,17:40:00
6264,02/18/2025 17:50:00,22.284,NA,NA,NA,2025-02-18T17:50:00Z,2025-02-18,17:50:00
6265,02/18/2025 18:00:00,22.263,NA,NA,NA,2025-02-18T18:00:00Z,2025-02-18,18:00:00
6266,02/18/2025 18:10:00,22.273,NA,NA,NA,2025-02-18T18:10:00Z,2025-02-18,18:10:00
6267,02/18/2025 18:20:00,22.241,NA,NA,NA,2025-02-18T18:20:00Z,2025-02-18,18:20:00
6268,02/18/2025 18:30:00,22.198,NA,NA,NA,2025-02-18T18:30:00Z,2025-02-18,18:30:00
6269,02/18/2025 18:40:00,22.198,NA,NA,NA,2025-02-18T18:40:00Z,2025-02-18,18:40:00
6270,02/18/2025 18:50:00,22.166,NA,NA,NA,2025-02-18T18:50:00Z,2025-02-18,18:50:00
6271,02/18/2025 19:00:00,22.166,NA,NA,NA,2025-02-18T19:00:00Z,2025-02-18,19:00:00
6272,02/18/2025 19:10:00,22.102,NA,NA,NA,2025-02-18T19:10:00Z,2025-02-18,19:10:00
6273,02/18/2025 19:20:00,22.091,NA,NA,NA,2025-02-18T19:20:00Z,2025-02-18,19:20:00
6274,02/18/2025 19:30:00,22.059,NA,NA,NA,2025-02-18T19:30:00Z,2025-02-18,19:30:00
6275,02/18/2025 19:40:00,21.994,NA,NA,NA,2025-02-18T19:40:00Z,2025-02-18,19:40:00
6276,02/18/2025 19:50:00,21.962,NA,NA,NA,2025-02-18T19:50:00Z,2025-02-18,19:50:00
6277,02/18/2025 20:00:00,21.909,NA,NA,NA,2025-02-18T20:00:00Z,2025-02-18,20:00:00
6278,02/18/2025 20:10:00,21.855,NA,NA,NA,2025-02-18T20:10:00Z,2025-02-18,20:10:00
6279,02/18/2025 20:20:00,21.823,NA,NA,NA,2025-02-18T20:20:00Z,2025-02-18,20:20:00
6280,02/18/2025 20:30:00,21.78,NA,NA,NA,2025-02-18T20:30:00Z,2025-02-18,20:30:00
6281,02/18/2025 20:40:00,21.748,NA,NA,NA,2025-02-18T20:40:00Z,2025-02-18,20:40:00
6282,02/18/2025 20:50:00,21.716,NA,NA,NA,2025-02-18T20:50:00Z,2025-02-18,20:50:00
6283,02/18/2025 21:00:00,21.683,NA,NA,NA,2025-02-18T21:00:00Z,2025-02-18,21:00:00
6284,02/18/2025 21:10:00,21.651,NA,NA,NA,2025-02-18T21:10:00Z,2025-02-18,21:10:00
6285,02/18/2025 21:20:00,21.619,NA,NA,NA,2025-02-18T21:20:00Z,2025-02-18,21:20:00
6286,02/18/2025 21:30:00,21.555,NA,NA,NA,2025-02-18T21:30:00Z,2025-02-18,21:30:00
6287,02/18/2025 21:40:00,21.555,NA,NA,NA,2025-02-18T21:40:00Z,2025-02-18,21:40:00
6288,02/18/2025 21:50:00,21.512,NA,NA,NA,2025-02-18T21:50:00Z,2025-02-18,21:50:00
6289,02/18/2025 22:00:00,21.48,NA,NA,NA,2025-02-18T22:00:00Z,2025-02-18,22:00:00
6290,02/18/2025 22:10:00,21.458,NA,NA,NA,2025-02-18T22:10:00Z,2025-02-18,22:10:00
6291,02/18/2025 22:20:00,21.415,NA,NA,NA,2025-02-18T22:20:00Z,2025-02-18,22:20:00
6292,02/18/2025 22:30:00,21.394,NA,NA,NA,2025-02-18T22:30:00Z,2025-02-18,22:30:00
6293,02/18/2025 22:40:00,21.34,NA,NA,NA,2025-02-18T22:40:00Z,2025-02-18,22:40:00
6294,02/18/2025 22:50:00,21.297,NA,NA,NA,2025-02-18T22:50:00Z,2025-02-18,22:50:00
6295,02/18/2025 23:00:00,21.287,NA,NA,NA,2025-02-18T23:00:00Z,2025-02-18,23:00:00
6296,02/18/2025 23:10:00,21.265,NA,NA,NA,2025-02-18T23:10:00Z,2025-02-18,23:10:00
6297,02/18/2025 23:20:00,21.233,NA,NA,NA,2025-02-18T23:20:00Z,2025-02-18,23:20:00
6298,02/18/2025 23:30:00,21.201,NA,NA,NA,2025-02-18T23:30:00Z,2025-02-18,23:30:00
6299,02/18/2025 23:40:00,21.179,NA,NA,NA,2025-02-18T23:40:00Z,2025-02-18,23:40:00
6300,02/18/2025 23:50:00,21.147,NA,NA,NA,2025-02-18T23:50:00Z,2025-02-18,23:50:00
6301,02/19/2025 00:00:00,21.115,NA,NA,NA,2025-02-19T00:00:00Z,2025-02-19,00:00:00
6302,02/19/2025 00:10:00,21.083,NA,NA,NA,2025-02-19T00:10:00Z,2025-02-19,00:10:00
6303,02/19/2025 00:20:00,21.061,NA,NA,NA,2025-02-19T00:20:00Z,2025-02-19,00:20:00
6304,02/19/2025 00:30:00,21.061,NA,NA,NA,2025-02-19T00:30:00Z,2025-02-19,00:30:00
6305,02/19/2025 00:40:00,21.008,NA,NA,NA,2025-02-19T00:40:00Z,2025-02-19,00:40:00
6306,02/19/2025 00:50:00,21.008,NA,NA,NA,2025-02-19T00:50:00Z,2025-02-19,00:50:00
6307,02/19/2025 01:00:00,20.986,NA,NA,NA,2025-02-19T01:00:00Z,2025-02-19,01:00:00
6308,02/19/2025 01:10:00,20.954,NA,NA,NA,2025-02-19T01:10:00Z,2025-02-19,01:10:00
6309,02/19/2025 01:20:00,20.922,NA,NA,NA,2025-02-19T01:20:00Z,2025-02-19,01:20:00
6310,02/19/2025 01:30:00,20.922,NA,NA,NA,2025-02-19T01:30:00Z,2025-02-19,01:30:00
6311,02/19/2025 01:40:00,20.911,NA,NA,NA,2025-02-19T01:40:00Z,2025-02-19,01:40:00
6312,02/19/2025 01:50:00,20.89,NA,NA,NA,2025-02-19T01:50:00Z,2025-02-19,01:50:00
6313,02/19/2025 02:00:00,20.879,NA,NA,NA,2025-02-19T02:00:00Z,2025-02-19,02:00:00
6314,02/19/2025 02:10:00,20.836,NA,NA,NA,2025-02-19T02:10:00Z,2025-02-19,02:10:00
6315,02/19/2025 02:20:00,20.825,NA,NA,NA,2025-02-19T02:20:00Z,2025-02-19,02:20:00
6316,02/19/2025 02:30:00,20.815,NA,NA,NA,2025-02-19T02:30:00Z,2025-02-19,02:30:00
6317,02/19/2025 02:40:00,20.804,NA,NA,NA,2025-02-19T02:40:00Z,2025-02-19,02:40:00
6318,02/19/2025 02:50:00,20.782,NA,NA,NA,2025-02-19T02:50:00Z,2025-02-19,02:50:00
6319,02/19/2025 03:00:00,20.782,NA,NA,NA,2025-02-19T03:00:00Z,2025-02-19,03:00:00
6320,02/19/2025 03:10:00,20.74,NA,NA,NA,2025-02-19T03:10:00Z,2025-02-19,03:10:00
6321,02/19/2025 03:20:00,20.74,NA,NA,NA,2025-02-19T03:20:00Z,2025-02-19,03:20:00
6322,02/19/2025 03:30:00,20.74,NA,NA,NA,2025-02-19T03:30:00Z,2025-02-19,03:30:00
6323,02/19/2025 03:40:00,20.707,NA,NA,NA,2025-02-19T03:40:00Z,2025-02-19,03:40:00
6324,02/19/2025 03:50:00,20.697,NA,NA,NA,2025-02-19T03:50:00Z,2025-02-19,03:50:00
6325,02/19/2025 04:00:00,20.675,NA,NA,NA,2025-02-19T04:00:00Z,2025-02-19,04:00:00
6326,02/19/2025 04:10:00,20.675,NA,NA,NA,2025-02-19T04:10:00Z,2025-02-19,04:10:00
6327,02/19/2025 04:20:00,20.643,NA,NA,NA,2025-02-19T04:20:00Z,2025-02-19,04:20:00
6328,02/19/2025 04:30:00,20.654,NA,NA,NA,2025-02-19T04:30:00Z,2025-02-19,04:30:00
6329,02/19/2025 04:40:00,20.632,NA,NA,NA,2025-02-19T04:40:00Z,2025-02-19,04:40:00
6330,02/19/2025 04:50:00,20.611,NA,NA,NA,2025-02-19T04:50:00Z,2025-02-19,04:50:00
6331,02/19/2025 05:00:00,20.611,NA,NA,NA,2025-02-19T05:00:00Z,2025-02-19,05:00:00
6332,02/19/2025 05:10:00,20.6,NA,NA,NA,2025-02-19T05:10:00Z,2025-02-19,05:10:00
6333,02/19/2025 05:20:00,20.579,NA,NA,NA,2025-02-19T05:20:00Z,2025-02-19,05:20:00
6334,02/19/2025 05:30:00,20.547,NA,NA,NA,2025-02-19T05:30:00Z,2025-02-19,05:30:00
6335,02/19/2025 05:40:00,20.557,NA,NA,NA,2025-02-19T05:40:00Z,2025-02-19,05:40:00
6336,02/19/2025 05:50:00,20.525,NA,NA,NA,2025-02-19T05:50:00Z,2025-02-19,05:50:00
6337,02/19/2025 06:00:00,20.493,NA,NA,NA,2025-02-19T06:00:00Z,2025-02-19,06:00:00
6338,02/19/2025 06:10:00,20.493,NA,NA,NA,2025-02-19T06:10:00Z,2025-02-19,06:10:00
6339,02/19/2025 06:20:00,20.471,NA,NA,NA,2025-02-19T06:20:00Z,2025-02-19,06:20:00
6340,02/19/2025 06:30:00,20.579,NA,NA,NA,2025-02-19T06:30:00Z,2025-02-19,06:30:00
6341,02/19/2025 06:40:00,21.201,NA,NA,NA,2025-02-19T06:40:00Z,2025-02-19,06:40:00
6342,02/19/2025 06:50:00,21.319,NA,NA,NA,2025-02-19T06:50:00Z,2025-02-19,06:50:00
6343,02/19/2025 07:00:00,21.415,NA,NA,NA,2025-02-19T07:00:00Z,2025-02-19,07:00:00
6344,02/19/2025 07:10:00,21.458,NA,NA,NA,2025-02-19T07:10:00Z,2025-02-19,07:10:00
6345,02/19/2025 07:20:00,21.512,NA,NA,NA,2025-02-19T07:20:00Z,2025-02-19,07:20:00
6346,02/19/2025 07:30:00,21.533,NA,NA,NA,2025-02-19T07:30:00Z,2025-02-19,07:30:00
6347,02/19/2025 07:40:00,21.565,NA,NA,NA,2025-02-19T07:40:00Z,2025-02-19,07:40:00
6348,02/19/2025 07:50:00,21.598,NA,NA,NA,2025-02-19T07:50:00Z,2025-02-19,07:50:00
6349,02/19/2025 08:00:00,21.608,NA,NA,NA,2025-02-19T08:00:00Z,2025-02-19,08:00:00
6350,02/19/2025 08:10:00,21.64,NA,NA,NA,2025-02-19T08:10:00Z,2025-02-19,08:10:00
6351,02/19/2025 08:20:00,21.673,NA,NA,NA,2025-02-19T08:20:00Z,2025-02-19,08:20:00
6352,02/19/2025 08:30:00,21.683,NA,NA,NA,2025-02-19T08:30:00Z,2025-02-19,08:30:00
6353,02/19/2025 08:40:00,21.694,NA,NA,NA,2025-02-19T08:40:00Z,2025-02-19,08:40:00
6354,02/19/2025 08:50:00,21.673,NA,NA,NA,2025-02-19T08:50:00Z,2025-02-19,08:50:00
6355,02/19/2025 09:00:00,21.662,NA,NA,NA,2025-02-19T09:00:00Z,2025-02-19,09:00:00
6356,02/19/2025 09:10:00,21.651,NA,NA,NA,2025-02-19T09:10:00Z,2025-02-19,09:10:00
6357,02/19/2025 09:20:00,21.651,NA,NA,NA,2025-02-19T09:20:00Z,2025-02-19,09:20:00
6358,02/19/2025 09:30:00,21.619,NA,NA,NA,2025-02-19T09:30:00Z,2025-02-19,09:30:00
6359,02/19/2025 09:40:00,21.587,NA,NA,NA,2025-02-19T09:40:00Z,2025-02-19,09:40:00
6360,02/19/2025 09:50:00,21.544,NA,NA,NA,2025-02-19T09:50:00Z,2025-02-19,09:50:00
6361,02/19/2025 10:00:00,21.533,NA,NA,NA,2025-02-19T10:00:00Z,2025-02-19,10:00:00
6362,02/19/2025 10:10:00,21.501,NA,NA,NA,2025-02-19T10:10:00Z,2025-02-19,10:10:00
6363,02/19/2025 10:20:00,21.512,NA,NA,NA,2025-02-19T10:20:00Z,2025-02-19,10:20:00
6364,02/19/2025 10:30:00,21.587,NA,NA,NA,2025-02-19T10:30:00Z,2025-02-19,10:30:00
6365,02/19/2025 10:40:00,21.63,NA,NA,NA,2025-02-19T10:40:00Z,2025-02-19,10:40:00
6366,02/19/2025 10:50:00,21.619,NA,NA,NA,2025-02-19T10:50:00Z,2025-02-19,10:50:00
6367,02/19/2025 11:00:00,21.651,NA,NA,NA,2025-02-19T11:00:00Z,2025-02-19,11:00:00
6368,02/19/2025 11:10:00,21.662,NA,NA,NA,2025-02-19T11:10:00Z,2025-02-19,11:10:00
6369,02/19/2025 11:20:00,21.683,NA,NA,NA,2025-02-19T11:20:00Z,2025-02-19,11:20:00
6370,02/19/2025 11:30:00,21.662,NA,NA,NA,2025-02-19T11:30:00Z,2025-02-19,11:30:00
6371,02/19/2025 11:40:00,21.694,NA,NA,NA,2025-02-19T11:40:00Z,2025-02-19,11:40:00
6372,02/19/2025 11:50:00,21.748,NA,NA,NA,2025-02-19T11:50:00Z,2025-02-19,11:50:00
6373,02/19/2025 12:00:00,21.758,NA,NA,NA,2025-02-19T12:00:00Z,2025-02-19,12:00:00
6374,02/19/2025 12:10:00,21.769,NA,NA,NA,2025-02-19T12:10:00Z,2025-02-19,12:10:00
6375,02/19/2025 12:20:00,21.844,NA,NA,NA,2025-02-19T12:20:00Z,2025-02-19,12:20:00
6376,02/19/2025 12:30:00,21.93,NA,NA,NA,2025-02-19T12:30:00Z,2025-02-19,12:30:00
6377,02/19/2025 12:40:00,21.973,NA,NA,NA,2025-02-19T12:40:00Z,2025-02-19,12:40:00
6378,02/19/2025 12:50:00,21.962,NA,NA,NA,2025-02-19T12:50:00Z,2025-02-19,12:50:00
6379,02/19/2025 13:00:00,22.005,NA,NA,NA,2025-02-19T13:00:00Z,2025-02-19,13:00:00
6380,02/19/2025 13:10:00,22.027,NA,NA,NA,2025-02-19T13:10:00Z,2025-02-19,13:10:00
6381,02/19/2025 13:20:00,22.069,NA,NA,NA,2025-02-19T13:20:00Z,2025-02-19,13:20:00
6382,02/19/2025 13:30:00,22.102,NA,NA,NA,2025-02-19T13:30:00Z,2025-02-19,13:30:00
6383,02/19/2025 13:40:00,22.145,NA,NA,NA,2025-02-19T13:40:00Z,2025-02-19,13:40:00
6384,02/19/2025 13:50:00,22.198,NA,NA,NA,2025-02-19T13:50:00Z,2025-02-19,13:50:00
6385,02/19/2025 14:00:00,22.23,NA,NA,NA,2025-02-19T14:00:00Z,2025-02-19,14:00:00
6386,02/19/2025 14:10:00,22.263,NA,NA,NA,2025-02-19T14:10:00Z,2025-02-19,14:10:00
6387,02/19/2025 14:20:00,22.295,NA,NA,NA,2025-02-19T14:20:00Z,2025-02-19,14:20:00
6388,02/19/2025 14:30:00,22.305,NA,NA,NA,2025-02-19T14:30:00Z,2025-02-19,14:30:00
6389,02/19/2025 14:40:00,22.338,NA,NA,NA,2025-02-19T14:40:00Z,2025-02-19,14:40:00
6390,02/19/2025 14:50:00,22.37,NA,NA,NA,2025-02-19T14:50:00Z,2025-02-19,14:50:00
6391,02/19/2025 15:00:00,22.391,NA,NA,NA,2025-02-19T15:00:00Z,2025-02-19,15:00:00
6392,02/19/2025 15:10:00,22.402,NA,NA,NA,2025-02-19T15:10:00Z,2025-02-19,15:10:00
6393,02/19/2025 15:20:00,22.402,NA,NA,NA,2025-02-19T15:20:00Z,2025-02-19,15:20:00
6394,02/19/2025 15:30:00,22.413,NA,NA,NA,2025-02-19T15:30:00Z,2025-02-19,15:30:00
6395,02/19/2025 15:40:00,22.445,NA,NA,NA,2025-02-19T15:40:00Z,2025-02-19,15:40:00
6396,02/19/2025 15:50:00,22.445,NA,NA,NA,2025-02-19T15:50:00Z,2025-02-19,15:50:00
6397,02/19/2025 16:00:00,22.445,NA,NA,NA,2025-02-19T16:00:00Z,2025-02-19,16:00:00
6398,02/19/2025 16:10:00,22.423,NA,NA,NA,2025-02-19T16:10:00Z,2025-02-19,16:10:00
6399,02/19/2025 16:20:00,22.413,NA,NA,NA,2025-02-19T16:20:00Z,2025-02-19,16:20:00
6400,02/19/2025 16:30:00,22.477,NA,NA,NA,2025-02-19T16:30:00Z,2025-02-19,16:30:00
6401,02/19/2025 16:40:00,22.466,NA,NA,NA,2025-02-19T16:40:00Z,2025-02-19,16:40:00
6402,02/19/2025 16:50:00,22.456,NA,NA,NA,2025-02-19T16:50:00Z,2025-02-19,16:50:00
6403,02/19/2025 17:00:00,22.445,NA,NA,NA,2025-02-19T17:00:00Z,2025-02-19,17:00:00
6404,02/19/2025 17:10:00,22.456,NA,NA,NA,2025-02-19T17:10:00Z,2025-02-19,17:10:00
6405,02/19/2025 17:20:00,22.456,NA,NA,NA,2025-02-19T17:20:00Z,2025-02-19,17:20:00
6406,02/19/2025 17:30:00,22.477,NA,NA,NA,2025-02-19T17:30:00Z,2025-02-19,17:30:00
6407,02/19/2025 17:40:00,22.445,NA,NA,NA,2025-02-19T17:40:00Z,2025-02-19,17:40:00
6408,02/19/2025 17:50:00,22.423,NA,NA,NA,2025-02-19T17:50:00Z,2025-02-19,17:50:00
6409,02/19/2025 18:00:00,22.381,NA,NA,NA,2025-02-19T18:00:00Z,2025-02-19,18:00:00
6410,02/19/2025 18:10:00,22.37,NA,NA,NA,2025-02-19T18:10:00Z,2025-02-19,18:10:00
6411,02/19/2025 18:20:00,22.305,NA,NA,NA,2025-02-19T18:20:00Z,2025-02-19,18:20:00
6412,02/19/2025 18:30:00,22.295,NA,NA,NA,2025-02-19T18:30:00Z,2025-02-19,18:30:00
6413,02/19/2025 18:40:00,22.273,NA,NA,NA,2025-02-19T18:40:00Z,2025-02-19,18:40:00
6414,02/19/2025 18:50:00,22.23,NA,NA,NA,2025-02-19T18:50:00Z,2025-02-19,18:50:00
6415,02/19/2025 19:00:00,22.209,NA,NA,NA,2025-02-19T19:00:00Z,2025-02-19,19:00:00
6416,02/19/2025 19:10:00,22.155,NA,NA,NA,2025-02-19T19:10:00Z,2025-02-19,19:10:00
6417,02/19/2025 19:20:00,22.134,NA,NA,NA,2025-02-19T19:20:00Z,2025-02-19,19:20:00
6418,02/19/2025 19:30:00,22.091,NA,NA,NA,2025-02-19T19:30:00Z,2025-02-19,19:30:00
6419,02/19/2025 19:40:00,22.069,NA,NA,NA,2025-02-19T19:40:00Z,2025-02-19,19:40:00
6420,02/19/2025 19:50:00,22.037,NA,NA,NA,2025-02-19T19:50:00Z,2025-02-19,19:50:00
6421,02/19/2025 20:00:00,22.027,NA,NA,NA,2025-02-19T20:00:00Z,2025-02-19,20:00:00
6422,02/19/2025 20:10:00,21.994,NA,NA,NA,2025-02-19T20:10:00Z,2025-02-19,20:10:00
6423,02/19/2025 20:20:00,21.93,NA,NA,NA,2025-02-19T20:20:00Z,2025-02-19,20:20:00
6424,02/19/2025 20:30:00,21.941,NA,NA,NA,2025-02-19T20:30:00Z,2025-02-19,20:30:00
6425,02/19/2025 20:40:00,21.898,NA,NA,NA,2025-02-19T20:40:00Z,2025-02-19,20:40:00
6426,02/19/2025 20:50:00,21.866,NA,NA,NA,2025-02-19T20:50:00Z,2025-02-19,20:50:00
6427,02/19/2025 21:00:00,21.834,NA,NA,NA,2025-02-19T21:00:00Z,2025-02-19,21:00:00
6428,02/19/2025 21:10:00,21.801,NA,NA,NA,2025-02-19T21:10:00Z,2025-02-19,21:10:00
6429,02/19/2025 21:20:00,21.78,NA,NA,NA,2025-02-19T21:20:00Z,2025-02-19,21:20:00
6430,02/19/2025 21:30:00,21.716,NA,NA,NA,2025-02-19T21:30:00Z,2025-02-19,21:30:00
6431,02/19/2025 21:40:00,21.705,NA,NA,NA,2025-02-19T21:40:00Z,2025-02-19,21:40:00
6432,02/19/2025 21:50:00,21.673,NA,NA,NA,2025-02-19T21:50:00Z,2025-02-19,21:50:00
6433,02/19/2025 22:00:00,21.651,NA,NA,NA,2025-02-19T22:00:00Z,2025-02-19,22:00:00
6434,02/19/2025 22:10:00,21.619,NA,NA,NA,2025-02-19T22:10:00Z,2025-02-19,22:10:00
6435,02/19/2025 22:20:00,21.598,NA,NA,NA,2025-02-19T22:20:00Z,2025-02-19,22:20:00
6436,02/19/2025 22:30:00,21.565,NA,NA,NA,2025-02-19T22:30:00Z,2025-02-19,22:30:00
6437,02/19/2025 22:40:00,21.565,NA,NA,NA,2025-02-19T22:40:00Z,2025-02-19,22:40:00
6438,02/19/2025 22:50:00,21.544,NA,NA,NA,2025-02-19T22:50:00Z,2025-02-19,22:50:00
6439,02/19/2025 23:00:00,21.501,NA,NA,NA,2025-02-19T23:00:00Z,2025-02-19,23:00:00
6440,02/19/2025 23:10:00,21.501,NA,NA,NA,2025-02-19T23:10:00Z,2025-02-19,23:10:00
6441,02/19/2025 23:20:00,21.458,NA,NA,NA,2025-02-19T23:20:00Z,2025-02-19,23:20:00
6442,02/19/2025 23:30:00,21.437,NA,NA,NA,2025-02-19T23:30:00Z,2025-02-19,23:30:00
6443,02/19/2025 23:40:00,21.415,NA,NA,NA,2025-02-19T23:40:00Z,2025-02-19,23:40:00
6444,02/19/2025 23:50:00,21.394,NA,NA,NA,2025-02-19T23:50:00Z,2025-02-19,23:50:00
6445,02/20/2025 00:00:00,21.372,NA,NA,NA,2025-02-20T00:00:00Z,2025-02-20,00:00:00
6446,02/20/2025 00:10:00,21.351,NA,NA,NA,2025-02-20T00:10:00Z,2025-02-20,00:10:00
6447,02/20/2025 00:20:00,21.329,NA,NA,NA,2025-02-20T00:20:00Z,2025-02-20,00:20:00
6448,02/20/2025 00:30:00,21.297,NA,NA,NA,2025-02-20T00:30:00Z,2025-02-20,00:30:00
6449,02/20/2025 00:40:00,21.276,NA,NA,NA,2025-02-20T00:40:00Z,2025-02-20,00:40:00
6450,02/20/2025 00:50:00,21.276,NA,NA,NA,2025-02-20T00:50:00Z,2025-02-20,00:50:00
6451,02/20/2025 01:00:00,21.265,NA,NA,NA,2025-02-20T01:00:00Z,2025-02-20,01:00:00
6452,02/20/2025 01:10:00,21.233,NA,NA,NA,2025-02-20T01:10:00Z,2025-02-20,01:10:00
6453,02/20/2025 01:20:00,21.222,NA,NA,NA,2025-02-20T01:20:00Z,2025-02-20,01:20:00
6454,02/20/2025 01:30:00,21.201,NA,NA,NA,2025-02-20T01:30:00Z,2025-02-20,01:30:00
6455,02/20/2025 01:40:00,21.179,NA,NA,NA,2025-02-20T01:40:00Z,2025-02-20,01:40:00
6456,02/20/2025 01:50:00,21.169,NA,NA,NA,2025-02-20T01:50:00Z,2025-02-20,01:50:00
6457,02/20/2025 02:00:00,21.126,NA,NA,NA,2025-02-20T02:00:00Z,2025-02-20,02:00:00
6458,02/20/2025 02:10:00,21.126,NA,NA,NA,2025-02-20T02:10:00Z,2025-02-20,02:10:00
6459,02/20/2025 02:20:00,21.104,NA,NA,NA,2025-02-20T02:20:00Z,2025-02-20,02:20:00
6460,02/20/2025 02:30:00,21.093,NA,NA,NA,2025-02-20T02:30:00Z,2025-02-20,02:30:00
6461,02/20/2025 02:40:00,21.051,NA,NA,NA,2025-02-20T02:40:00Z,2025-02-20,02:40:00
6462,02/20/2025 02:50:00,21.029,NA,NA,NA,2025-02-20T02:50:00Z,2025-02-20,02:50:00
6463,02/20/2025 03:00:00,21.008,NA,NA,NA,2025-02-20T03:00:00Z,2025-02-20,03:00:00
6464,02/20/2025 03:10:00,20.986,NA,NA,NA,2025-02-20T03:10:00Z,2025-02-20,03:10:00
6465,02/20/2025 03:20:00,20.965,NA,NA,NA,2025-02-20T03:20:00Z,2025-02-20,03:20:00
6466,02/20/2025 03:30:00,20.943,NA,NA,NA,2025-02-20T03:30:00Z,2025-02-20,03:30:00
6467,02/20/2025 03:40:00,20.9,NA,NA,NA,2025-02-20T03:40:00Z,2025-02-20,03:40:00
6468,02/20/2025 03:50:00,20.89,NA,NA,NA,2025-02-20T03:50:00Z,2025-02-20,03:50:00
6469,02/20/2025 04:00:00,20.858,NA,NA,NA,2025-02-20T04:00:00Z,2025-02-20,04:00:00
6470,02/20/2025 04:10:00,20.836,NA,NA,NA,2025-02-20T04:10:00Z,2025-02-20,04:10:00
6471,02/20/2025 04:20:00,20.825,NA,NA,NA,2025-02-20T04:20:00Z,2025-02-20,04:20:00
6472,02/20/2025 04:30:00,20.793,NA,NA,NA,2025-02-20T04:30:00Z,2025-02-20,04:30:00
6473,02/20/2025 04:40:00,20.793,NA,NA,NA,2025-02-20T04:40:00Z,2025-02-20,04:40:00
6474,02/20/2025 04:50:00,20.772,NA,NA,NA,2025-02-20T04:50:00Z,2025-02-20,04:50:00
6475,02/20/2025 05:00:00,20.75,NA,NA,NA,2025-02-20T05:00:00Z,2025-02-20,05:00:00
6476,02/20/2025 05:10:00,20.718,NA,NA,NA,2025-02-20T05:10:00Z,2025-02-20,05:10:00
6477,02/20/2025 05:20:00,20.707,NA,NA,NA,2025-02-20T05:20:00Z,2025-02-20,05:20:00
6478,02/20/2025 05:30:00,20.686,NA,NA,NA,2025-02-20T05:30:00Z,2025-02-20,05:30:00
6479,02/20/2025 05:40:00,20.664,NA,NA,NA,2025-02-20T05:40:00Z,2025-02-20,05:40:00
6480,02/20/2025 05:50:00,20.643,NA,NA,NA,2025-02-20T05:50:00Z,2025-02-20,05:50:00
6481,02/20/2025 06:00:00,20.622,NA,NA,NA,2025-02-20T06:00:00Z,2025-02-20,06:00:00
6482,02/20/2025 06:10:00,20.611,NA,NA,NA,2025-02-20T06:10:00Z,2025-02-20,06:10:00
6483,02/20/2025 06:20:00,20.589,NA,NA,NA,2025-02-20T06:20:00Z,2025-02-20,06:20:00
6484,02/20/2025 06:30:00,20.804,NA,NA,NA,2025-02-20T06:30:00Z,2025-02-20,06:30:00
6485,02/20/2025 06:40:00,21.962,NA,NA,NA,2025-02-20T06:40:00Z,2025-02-20,06:40:00
6486,02/20/2025 06:50:00,21.844,NA,NA,NA,2025-02-20T06:50:00Z,2025-02-20,06:50:00
6487,02/20/2025 07:00:00,21.78,NA,NA,NA,2025-02-20T07:00:00Z,2025-02-20,07:00:00
6488,02/20/2025 07:10:00,21.705,NA,NA,NA,2025-02-20T07:10:00Z,2025-02-20,07:10:00
6489,02/20/2025 07:20:00,21.63,NA,NA,NA,2025-02-20T07:20:00Z,2025-02-20,07:20:00
6490,02/20/2025 07:30:00,21.565,NA,NA,NA,2025-02-20T07:30:00Z,2025-02-20,07:30:00
6491,02/20/2025 07:40:00,21.522,NA,NA,NA,2025-02-20T07:40:00Z,2025-02-20,07:40:00
6492,02/20/2025 07:50:00,21.447,NA,NA,NA,2025-02-20T07:50:00Z,2025-02-20,07:50:00
6493,02/20/2025 08:00:00,21.426,NA,NA,NA,2025-02-20T08:00:00Z,2025-02-20,08:00:00
6494,02/20/2025 08:10:00,21.362,NA,NA,NA,2025-02-20T08:10:00Z,2025-02-20,08:10:00
6495,02/20/2025 08:20:00,21.308,NA,NA,NA,2025-02-20T08:20:00Z,2025-02-20,08:20:00
6496,02/20/2025 08:30:00,22.102,NA,NA,NA,2025-02-20T08:30:00Z,2025-02-20,08:30:00
6497,02/20/2025 08:40:00,22.037,NA,NA,NA,2025-02-20T08:40:00Z,2025-02-20,08:40:00
6498,02/20/2025 08:50:00,21.962,NA,NA,NA,2025-02-20T08:50:00Z,2025-02-20,08:50:00
6499,02/20/2025 09:00:00,21.93,NA,NA,NA,2025-02-20T09:00:00Z,2025-02-20,09:00:00
6500,02/20/2025 09:10:00,21.866,NA,NA,NA,2025-02-20T09:10:00Z,2025-02-20,09:10:00
