#,Date-Time (HST),Temperature   (°C),Started,Host Connected,End of File,datetime,date,time
10289,03/18/2025 16:40:00,21.758,NA,NA,NA,2025-03-18T16:40:00Z,2025-03-18,16:40:00
10290,03/18/2025 16:50:00,21.726,NA,NA,NA,2025-03-18T16:50:00Z,2025-03-18,16:50:00
10291,03/18/2025 17:00:00,21.662,NA,NA,NA,2025-03-18T17:00:00Z,2025-03-18,17:00:00
10292,03/18/2025 17:10:00,21.619,NA,NA,NA,2025-03-18T17:10:00Z,2025-03-18,17:10:00
10293,03/18/2025 17:20:00,21.598,NA,NA,NA,2025-03-18T17:20:00Z,2025-03-18,17:20:00
10294,03/18/2025 17:30:00,21.447,NA,NA,NA,2025-03-18T17:30:00Z,2025-03-18,17:30:00
10295,03/18/2025 17:40:00,21.383,NA,NA,NA,2025-03-18T17:40:00Z,2025-03-18,17:40:00
10296,03/18/2025 17:50:00,21.297,NA,NA,NA,2025-03-18T17:50:00Z,2025-03-18,17:50:00
10297,03/18/2025 18:00:00,21.201,NA,NA,NA,2025-03-18T18:00:00Z,2025-03-18,18:00:00
10298,03/18/2025 18:10:00,21.061,NA,NA,NA,2025-03-18T18:10:00Z,2025-03-18,18:10:00
10299,03/18/2025 18:20:00,20.943,NA,NA,NA,2025-03-18T18:20:00Z,2025-03-18,18:20:00
10300,03/18/2025 18:30:00,20.836,NA,NA,NA,2025-03-18T18:30:00Z,2025-03-18,18:30:00
10301,03/18/2025 18:40:00,20.772,NA,NA,NA,2025-03-18T18:40:00Z,2025-03-18,18:40:00
10302,03/18/2025 18:50:00,20.675,NA,NA,NA,2025-03-18T18:50:00Z,2025-03-18,18:50:00
10303,03/18/2025 19:00:00,20.579,NA,NA,NA,2025-03-18T19:00:00Z,2025-03-18,19:00:00
10304,03/18/2025 19:10:00,20.482,NA,NA,NA,2025-03-18T19:10:00Z,2025-03-18,19:10:00
10305,03/18/2025 19:20:00,20.407,NA,NA,NA,2025-03-18T19:20:00Z,2025-03-18,19:20:00
10306,03/18/2025 19:30:00,20.321,NA,NA,NA,2025-03-18T19:30:00Z,2025-03-18,19:30:00
10307,03/18/2025 19:40:00,20.257,NA,NA,NA,2025-03-18T19:40:00Z,2025-03-18,19:40:00
10308,03/18/2025 19:50:00,20.182,NA,NA,NA,2025-03-18T19:50:00Z,2025-03-18,19:50:00
10309,03/18/2025 20:00:00,20.118,NA,NA,NA,2025-03-18T20:00:00Z,2025-03-18,20:00:00
10310,03/18/2025 20:10:00,20.032,NA,NA,NA,2025-03-18T20:10:00Z,2025-03-18,20:10:00
10311,03/18/2025 20:20:00,20.01,NA,NA,NA,2025-03-18T20:20:00Z,2025-03-18,20:20:00
10312,03/18/2025 20:30:00,19.957,NA,NA,NA,2025-03-18T20:30:00Z,2025-03-18,20:30:00
10313,03/18/2025 20:40:00,19.914,NA,NA,NA,2025-03-18T20:40:00Z,2025-03-18,20:40:00
10314,03/18/2025 20:50:00,19.849,NA,NA,NA,2025-03-18T20:50:00Z,2025-03-18,20:50:00
10315,03/18/2025 21:00:00,19.828,NA,NA,NA,2025-03-18T21:00:00Z,2025-03-18,21:00:00
10316,03/18/2025 21:10:00,19.785,NA,NA,NA,2025-03-18T21:10:00Z,2025-03-18,21:10:00
10317,03/18/2025 21:20:00,19.731,NA,NA,NA,2025-03-18T21:20:00Z,2025-03-18,21:20:00
10318,03/18/2025 21:30:00,19.721,NA,NA,NA,2025-03-18T21:30:00Z,2025-03-18,21:30:00
10319,03/18/2025 21:40:00,19.678,NA,NA,NA,2025-03-18T21:40:00Z,2025-03-18,21:40:00
10320,03/18/2025 21:50:00,19.624,NA,NA,NA,2025-03-18T21:50:00Z,2025-03-18,21:50:00
10321,03/18/2025 22:00:00,19.613,NA,NA,NA,2025-03-18T22:00:00Z,2025-03-18,22:00:00
10322,03/18/2025 22:10:00,19.56,NA,NA,NA,2025-03-18T22:10:00Z,2025-03-18,22:10:00
10323,03/18/2025 22:20:00,19.506,NA,NA,NA,2025-03-18T22:20:00Z,2025-03-18,22:20:00
10324,03/18/2025 22:30:00,19.463,NA,NA,NA,2025-03-18T22:30:00Z,2025-03-18,22:30:00
10325,03/18/2025 22:40:00,19.431,NA,NA,NA,2025-03-18T22:40:00Z,2025-03-18,22:40:00
10326,03/18/2025 22:50:00,19.442,NA,NA,NA,2025-03-18T22:50:00Z,2025-03-18,22:50:00
10327,03/18/2025 23:00:00,19.399,NA,NA,NA,2025-03-18T23:00:00Z,2025-03-18,23:00:00
10328,03/18/2025 23:10:00,19.367,NA,NA,NA,2025-03-18T23:10:00Z,2025-03-18,23:10:00
10329,03/18/2025 23:20:00,19.367,NA,NA,NA,2025-03-18T23:20:00Z,2025-03-18,23:20:00
10330,03/18/2025 23:30:00,19.324,NA,NA,NA,2025-03-18T23:30:00Z,2025-03-18,23:30:00
10331,03/18/2025 23:40:00,19.302,NA,NA,NA,2025-03-18T23:40:00Z,2025-03-18,23:40:00
10332,03/18/2025 23:50:00,19.281,NA,NA,NA,2025-03-18T23:50:00Z,2025-03-18,23:50:00
10333,03/19/2025 00:00:00,19.27,NA,NA,NA,2025-03-19T00:00:00Z,2025-03-19,00:00:00
10334,03/19/2025 00:10:00,19.227,NA,NA,NA,2025-03-19T00:10:00Z,2025-03-19,00:10:00
10335,03/19/2025 00:20:00,19.206,NA,NA,NA,2025-03-19T00:20:00Z,2025-03-19,00:20:00
10336,03/19/2025 00:30:00,19.206,NA,NA,NA,2025-03-19T00:30:00Z,2025-03-19,00:30:00
10337,03/19/2025 00:40:00,19.206,NA,NA,NA,2025-03-19T00:40:00Z,2025-03-19,00:40:00
10338,03/19/2025 00:50:00,19.184,NA,NA,NA,2025-03-19T00:50:00Z,2025-03-19,00:50:00
10339,03/19/2025 01:00:00,19.152,NA,NA,NA,2025-03-19T01:00:00Z,2025-03-19,01:00:00
10340,03/19/2025 01:10:00,19.152,NA,NA,NA,2025-03-19T01:10:00Z,2025-03-19,01:10:00
10341,03/19/2025 01:20:00,19.131,NA,NA,NA,2025-03-19T01:20:00Z,2025-03-19,01:20:00
10342,03/19/2025 01:30:00,19.131,NA,NA,NA,2025-03-19T01:30:00Z,2025-03-19,01:30:00
10343,03/19/2025 01:40:00,19.12,NA,NA,NA,2025-03-19T01:40:00Z,2025-03-19,01:40:00
10344,03/19/2025 01:50:00,19.109,NA,NA,NA,2025-03-19T01:50:00Z,2025-03-19,01:50:00
10345,03/19/2025 02:00:00,19.088,NA,NA,NA,2025-03-19T02:00:00Z,2025-03-19,02:00:00
10346,03/19/2025 02:10:00,19.056,NA,NA,NA,2025-03-19T02:10:00Z,2025-03-19,02:10:00
10347,03/19/2025 02:20:00,19.034,NA,NA,NA,2025-03-19T02:20:00Z,2025-03-19,02:20:00
10348,03/19/2025 02:30:00,19.002,NA,NA,NA,2025-03-19T02:30:00Z,2025-03-19,02:30:00
10349,03/19/2025 02:40:00,18.97,NA,NA,NA,2025-03-19T02:40:00Z,2025-03-19,02:40:00
10350,03/19/2025 02:50:00,18.948,NA,NA,NA,2025-03-19T02:50:00Z,2025-03-19,02:50:00
10351,03/19/2025 03:00:00,18.938,NA,NA,NA,2025-03-19T03:00:00Z,2025-03-19,03:00:00
10352,03/19/2025 03:10:00,18.916,NA,NA,NA,2025-03-19T03:10:00Z,2025-03-19,03:10:00
10353,03/19/2025 03:20:00,18.906,NA,NA,NA,2025-03-19T03:20:00Z,2025-03-19,03:20:00
10354,03/19/2025 03:30:00,18.873,NA,NA,NA,2025-03-19T03:30:00Z,2025-03-19,03:30:00
10355,03/19/2025 03:40:00,18.863,NA,NA,NA,2025-03-19T03:40:00Z,2025-03-19,03:40:00
10356,03/19/2025 03:50:00,18.841,NA,NA,NA,2025-03-19T03:50:00Z,2025-03-19,03:50:00
10357,03/19/2025 04:00:00,18.83,NA,NA,NA,2025-03-19T04:00:00Z,2025-03-19,04:00:00
10358,03/19/2025 04:10:00,18.82,NA,NA,NA,2025-03-19T04:10:00Z,2025-03-19,04:10:00
10359,03/19/2025 04:20:00,18.777,NA,NA,NA,2025-03-19T04:20:00Z,2025-03-19,04:20:00
10360,03/19/2025 04:30:00,18.788,NA,NA,NA,2025-03-19T04:30:00Z,2025-03-19,04:30:00
10361,03/19/2025 04:40:00,18.734,NA,NA,NA,2025-03-19T04:40:00Z,2025-03-19,04:40:00
10362,03/19/2025 04:50:00,18.755,NA,NA,NA,2025-03-19T04:50:00Z,2025-03-19,04:50:00
10363,03/19/2025 05:00:00,18.702,NA,NA,NA,2025-03-19T05:00:00Z,2025-03-19,05:00:00
10364,03/19/2025 05:10:00,18.702,NA,NA,NA,2025-03-19T05:10:00Z,2025-03-19,05:10:00
10365,03/19/2025 05:20:00,18.691,NA,NA,NA,2025-03-19T05:20:00Z,2025-03-19,05:20:00
10366,03/19/2025 05:30:00,18.691,NA,NA,NA,2025-03-19T05:30:00Z,2025-03-19,05:30:00
10367,03/19/2025 05:40:00,18.659,NA,NA,NA,2025-03-19T05:40:00Z,2025-03-19,05:40:00
10368,03/19/2025 05:50:00,18.648,NA,NA,NA,2025-03-19T05:50:00Z,2025-03-19,05:50:00
10369,03/19/2025 06:00:00,18.648,NA,NA,NA,2025-03-19T06:00:00Z,2025-03-19,06:00:00
10370,03/19/2025 06:10:00,18.659,NA,NA,NA,2025-03-19T06:10:00Z,2025-03-19,06:10:00
10371,03/19/2025 06:20:00,18.616,NA,NA,NA,2025-03-19T06:20:00Z,2025-03-19,06:20:00
10372,03/19/2025 06:30:00,19.399,NA,NA,NA,2025-03-19T06:30:00Z,2025-03-19,06:30:00
10373,03/19/2025 06:40:00,22.82,NA,NA,NA,2025-03-19T06:40:00Z,2025-03-19,06:40:00
10374,03/19/2025 06:50:00,23.078,NA,NA,NA,2025-03-19T06:50:00Z,2025-03-19,06:50:00
10375,03/19/2025 07:00:00,22.885,NA,NA,NA,2025-03-19T07:00:00Z,2025-03-19,07:00:00
10376,03/19/2025 07:10:00,22.627,NA,NA,NA,2025-03-19T07:10:00Z,2025-03-19,07:10:00
10377,03/19/2025 07:20:00,22.381,NA,NA,NA,2025-03-19T07:20:00Z,2025-03-19,07:20:00
10378,03/19/2025 07:30:00,22.166,NA,NA,NA,2025-03-19T07:30:00Z,2025-03-19,07:30:00
10379,03/19/2025 07:40:00,21.973,NA,NA,NA,2025-03-19T07:40:00Z,2025-03-19,07:40:00
10380,03/19/2025 07:50:00,21.758,NA,NA,NA,2025-03-19T07:50:00Z,2025-03-19,07:50:00
10381,03/19/2025 08:00:00,21.587,NA,NA,NA,2025-03-19T08:00:00Z,2025-03-19,08:00:00
10382,03/19/2025 08:10:00,21.48,NA,NA,NA,2025-03-19T08:10:00Z,2025-03-19,08:10:00
10383,03/19/2025 08:20:00,23.121,NA,NA,NA,2025-03-19T08:20:00Z,2025-03-19,08:20:00
10384,03/19/2025 08:30:00,23.088,NA,NA,NA,2025-03-19T08:30:00Z,2025-03-19,08:30:00
10385,03/19/2025 08:40:00,22.852,NA,NA,NA,2025-03-19T08:40:00Z,2025-03-19,08:40:00
10386,03/19/2025 08:50:00,22.638,NA,NA,NA,2025-03-19T08:50:00Z,2025-03-19,08:50:00
10387,03/19/2025 09:00:00,22.413,NA,NA,NA,2025-03-19T09:00:00Z,2025-03-19,09:00:00
10388,03/19/2025 09:10:00,22.252,NA,NA,NA,2025-03-19T09:10:00Z,2025-03-19,09:10:00
10389,03/19/2025 09:20:00,22.069,NA,NA,NA,2025-03-19T09:20:00Z,2025-03-19,09:20:00
10390,03/19/2025 09:30:00,21.93,NA,NA,NA,2025-03-19T09:30:00Z,2025-03-19,09:30:00
10391,03/19/2025 09:40:00,21.791,NA,NA,NA,2025-03-19T09:40:00Z,2025-03-19,09:40:00
10392,03/19/2025 09:50:00,21.64,NA,NA,NA,2025-03-19T09:50:00Z,2025-03-19,09:50:00
10393,03/19/2025 10:00:00,21.651,NA,NA,NA,2025-03-19T10:00:00Z,2025-03-19,10:00:00
10394,03/19/2025 10:10:00,23.271,NA,NA,NA,2025-03-19T10:10:00Z,2025-03-19,10:10:00
10395,03/19/2025 10:20:00,23.249,NA,NA,NA,2025-03-19T10:20:00Z,2025-03-19,10:20:00
10396,03/19/2025 10:30:00,23.099,NA,NA,NA,2025-03-19T10:30:00Z,2025-03-19,10:30:00
10397,03/19/2025 10:40:00,22.917,NA,NA,NA,2025-03-19T10:40:00Z,2025-03-19,10:40:00
10398,03/19/2025 10:50:00,22.788,NA,NA,NA,2025-03-19T10:50:00Z,2025-03-19,10:50:00
10399,03/19/2025 11:00:00,22.681,NA,NA,NA,2025-03-19T11:00:00Z,2025-03-19,11:00:00
10400,03/19/2025 11:10:00,22.616,NA,NA,NA,2025-03-19T11:10:00Z,2025-03-19,11:10:00
10401,03/19/2025 11:20:00,22.531,NA,NA,NA,2025-03-19T11:20:00Z,2025-03-19,11:20:00
10402,03/19/2025 11:30:00,22.477,NA,NA,NA,2025-03-19T11:30:00Z,2025-03-19,11:30:00
10403,03/19/2025 11:40:00,22.477,NA,NA,NA,2025-03-19T11:40:00Z,2025-03-19,11:40:00
10404,03/19/2025 11:50:00,22.434,NA,NA,NA,2025-03-19T11:50:00Z,2025-03-19,11:50:00
10405,03/19/2025 12:00:00,22.413,NA,NA,NA,2025-03-19T12:00:00Z,2025-03-19,12:00:00
10406,03/19/2025 12:10:00,22.381,NA,NA,NA,2025-03-19T12:10:00Z,2025-03-19,12:10:00
10407,03/19/2025 12:20:00,22.391,NA,NA,NA,2025-03-19T12:20:00Z,2025-03-19,12:20:00
10408,03/19/2025 12:30:00,22.359,NA,NA,NA,2025-03-19T12:30:00Z,2025-03-19,12:30:00
10409,03/19/2025 12:40:00,22.338,NA,NA,NA,2025-03-19T12:40:00Z,2025-03-19,12:40:00
10410,03/19/2025 12:50:00,22.263,NA,NA,NA,2025-03-19T12:50:00Z,2025-03-19,12:50:00
10411,03/19/2025 13:00:00,22.263,NA,NA,NA,2025-03-19T13:00:00Z,2025-03-19,13:00:00
10412,03/19/2025 13:10:00,22.273,NA,NA,NA,2025-03-19T13:10:00Z,2025-03-19,13:10:00
10413,03/19/2025 13:20:00,22.23,NA,NA,NA,2025-03-19T13:20:00Z,2025-03-19,13:20:00
10414,03/19/2025 13:30:00,22.263,NA,NA,NA,2025-03-19T13:30:00Z,2025-03-19,13:30:00
10415,03/19/2025 13:40:00,22.273,NA,NA,NA,2025-03-19T13:40:00Z,2025-03-19,13:40:00
10416,03/19/2025 13:50:00,22.263,NA,NA,NA,2025-03-19T13:50:00Z,2025-03-19,13:50:00
10417,03/19/2025 14:00:00,22.187,NA,NA,NA,2025-03-19T14:00:00Z,2025-03-19,14:00:00
10418,03/19/2025 14:10:00,22.155,NA,NA,NA,2025-03-19T14:10:00Z,2025-03-19,14:10:00
10419,03/19/2025 14:20:00,22.263,NA,NA,NA,2025-03-19T14:20:00Z,2025-03-19,14:20:00
10420,03/19/2025 14:30:00,22.348,NA,NA,NA,2025-03-19T14:30:00Z,2025-03-19,14:30:00
10421,03/19/2025 14:40:00,22.413,NA,NA,NA,2025-03-19T14:40:00Z,2025-03-19,14:40:00
10422,03/19/2025 14:50:00,22.477,NA,NA,NA,2025-03-19T14:50:00Z,2025-03-19,14:50:00
10423,03/19/2025 15:00:00,22.509,NA,NA,NA,2025-03-19T15:00:00Z,2025-03-19,15:00:00
10424,03/19/2025 15:10:00,22.563,NA,NA,NA,2025-03-19T15:10:00Z,2025-03-19,15:10:00
10425,03/19/2025 15:20:00,22.584,NA,NA,NA,2025-03-19T15:20:00Z,2025-03-19,15:20:00
10426,03/19/2025 15:30:00,22.616,NA,NA,NA,2025-03-19T15:30:00Z,2025-03-19,15:30:00
10427,03/19/2025 15:40:00,22.67,NA,NA,NA,2025-03-19T15:40:00Z,2025-03-19,15:40:00
10428,03/19/2025 15:50:00,22.616,NA,NA,NA,2025-03-19T15:50:00Z,2025-03-19,15:50:00
10429,03/19/2025 16:00:00,22.638,NA,NA,NA,2025-03-19T16:00:00Z,2025-03-19,16:00:00
10430,03/19/2025 16:10:00,22.659,NA,NA,NA,2025-03-19T16:10:00Z,2025-03-19,16:10:00
10431,03/19/2025 16:20:00,22.584,NA,NA,NA,2025-03-19T16:20:00Z,2025-03-19,16:20:00
10432,03/19/2025 16:30:00,22.563,NA,NA,NA,2025-03-19T16:30:00Z,2025-03-19,16:30:00
10433,03/19/2025 16:40:00,22.606,NA,NA,NA,2025-03-19T16:40:00Z,2025-03-19,16:40:00
10434,03/19/2025 16:50:00,22.584,NA,NA,NA,2025-03-19T16:50:00Z,2025-03-19,16:50:00
10435,03/19/2025 17:00:00,22.606,NA,NA,NA,2025-03-19T17:00:00Z,2025-03-19,17:00:00
10436,03/19/2025 17:10:00,22.498,NA,NA,NA,2025-03-19T17:10:00Z,2025-03-19,17:10:00
10437,03/19/2025 17:20:00,22.391,NA,NA,NA,2025-03-19T17:20:00Z,2025-03-19,17:20:00
10438,03/19/2025 17:30:00,22.305,NA,NA,NA,2025-03-19T17:30:00Z,2025-03-19,17:30:00
10439,03/19/2025 17:40:00,22.23,NA,NA,NA,2025-03-19T17:40:00Z,2025-03-19,17:40:00
10440,03/19/2025 17:50:00,22.177,NA,NA,NA,2025-03-19T17:50:00Z,2025-03-19,17:50:00
10441,03/19/2025 18:00:00,22.069,NA,NA,NA,2025-03-19T18:00:00Z,2025-03-19,18:00:00
10442,03/19/2025 18:10:00,21.973,NA,NA,NA,2025-03-19T18:10:00Z,2025-03-19,18:10:00
10443,03/19/2025 18:20:00,21.898,NA,NA,NA,2025-03-19T18:20:00Z,2025-03-19,18:20:00
10444,03/19/2025 18:30:00,21.812,NA,NA,NA,2025-03-19T18:30:00Z,2025-03-19,18:30:00
10445,03/19/2025 18:40:00,21.726,NA,NA,NA,2025-03-19T18:40:00Z,2025-03-19,18:40:00
10446,03/19/2025 18:50:00,21.64,NA,NA,NA,2025-03-19T18:50:00Z,2025-03-19,18:50:00
10447,03/19/2025 19:00:00,21.565,NA,NA,NA,2025-03-19T19:00:00Z,2025-03-19,19:00:00
10448,03/19/2025 19:10:00,21.49,NA,NA,NA,2025-03-19T19:10:00Z,2025-03-19,19:10:00
10449,03/19/2025 19:20:00,21.426,NA,NA,NA,2025-03-19T19:20:00Z,2025-03-19,19:20:00
10450,03/19/2025 19:30:00,21.362,NA,NA,NA,2025-03-19T19:30:00Z,2025-03-19,19:30:00
10451,03/19/2025 19:40:00,21.297,NA,NA,NA,2025-03-19T19:40:00Z,2025-03-19,19:40:00
10452,03/19/2025 19:50:00,21.233,NA,NA,NA,2025-03-19T19:50:00Z,2025-03-19,19:50:00
10453,03/19/2025 20:00:00,21.169,NA,NA,NA,2025-03-19T20:00:00Z,2025-03-19,20:00:00
10454,03/19/2025 20:10:00,21.115,NA,NA,NA,2025-03-19T20:10:00Z,2025-03-19,20:10:00
10455,03/19/2025 20:20:00,21.061,NA,NA,NA,2025-03-19T20:20:00Z,2025-03-19,20:20:00
10456,03/19/2025 20:30:00,20.986,NA,NA,NA,2025-03-19T20:30:00Z,2025-03-19,20:30:00
10457,03/19/2025 20:40:00,20.922,NA,NA,NA,2025-03-19T20:40:00Z,2025-03-19,20:40:00
10458,03/19/2025 20:50:00,20.879,NA,NA,NA,2025-03-19T20:50:00Z,2025-03-19,20:50:00
10459,03/19/2025 21:00:00,20.815,NA,NA,NA,2025-03-19T21:00:00Z,2025-03-19,21:00:00
10460,03/19/2025 21:10:00,20.782,NA,NA,NA,2025-03-19T21:10:00Z,2025-03-19,21:10:00
10461,03/19/2025 21:20:00,20.75,NA,NA,NA,2025-03-19T21:20:00Z,2025-03-19,21:20:00
10462,03/19/2025 21:30:00,20.697,NA,NA,NA,2025-03-19T21:30:00Z,2025-03-19,21:30:00
10463,03/19/2025 21:40:00,20.643,NA,NA,NA,2025-03-19T21:40:00Z,2025-03-19,21:40:00
10464,03/19/2025 21:50:00,20.611,NA,NA,NA,2025-03-19T21:50:00Z,2025-03-19,21:50:00
10465,03/19/2025 22:00:00,20.557,NA,NA,NA,2025-03-19T22:00:00Z,2025-03-19,22:00:00
10466,03/19/2025 22:10:00,20.525,NA,NA,NA,2025-03-19T22:10:00Z,2025-03-19,22:10:00
10467,03/19/2025 22:20:00,20.471,NA,NA,NA,2025-03-19T22:20:00Z,2025-03-19,22:20:00
10468,03/19/2025 22:30:00,20.418,NA,NA,NA,2025-03-19T22:30:00Z,2025-03-19,22:30:00
10469,03/19/2025 22:40:00,20.386,NA,NA,NA,2025-03-19T22:40:00Z,2025-03-19,22:40:00
10470,03/19/2025 22:50:00,20.343,NA,NA,NA,2025-03-19T22:50:00Z,2025-03-19,22:50:00
10471,03/19/2025 23:00:00,20.311,NA,NA,NA,2025-03-19T23:00:00Z,2025-03-19,23:00:00
10472,03/19/2025 23:10:00,20.257,NA,NA,NA,2025-03-19T23:10:00Z,2025-03-19,23:10:00
10473,03/19/2025 23:20:00,20.235,NA,NA,NA,2025-03-19T23:20:00Z,2025-03-19,23:20:00
10474,03/19/2025 23:30:00,20.225,NA,NA,NA,2025-03-19T23:30:00Z,2025-03-19,23:30:00
10475,03/19/2025 23:40:00,20.15,NA,NA,NA,2025-03-19T23:40:00Z,2025-03-19,23:40:00
10476,03/19/2025 23:50:00,20.139,NA,NA,NA,2025-03-19T23:50:00Z,2025-03-19,23:50:00
10477,03/20/2025 00:00:00,20.118,NA,NA,NA,2025-03-20T00:00:00Z,2025-03-20,00:00:00
10478,03/20/2025 00:10:00,20.075,NA,NA,NA,2025-03-20T00:10:00Z,2025-03-20,00:10:00
10479,03/20/2025 00:20:00,20.032,NA,NA,NA,2025-03-20T00:20:00Z,2025-03-20,00:20:00
10480,03/20/2025 00:30:00,20.021,NA,NA,NA,2025-03-20T00:30:00Z,2025-03-20,00:30:00
10481,03/20/2025 00:40:00,19.978,NA,NA,NA,2025-03-20T00:40:00Z,2025-03-20,00:40:00
10482,03/20/2025 00:50:00,19.946,NA,NA,NA,2025-03-20T00:50:00Z,2025-03-20,00:50:00
10483,03/20/2025 01:00:00,19.935,NA,NA,NA,2025-03-20T01:00:00Z,2025-03-20,01:00:00
10484,03/20/2025 01:10:00,19.903,NA,NA,NA,2025-03-20T01:10:00Z,2025-03-20,01:10:00
10485,03/20/2025 01:20:00,19.882,NA,NA,NA,2025-03-20T01:20:00Z,2025-03-20,01:20:00
10486,03/20/2025 01:30:00,19.849,NA,NA,NA,2025-03-20T01:30:00Z,2025-03-20,01:30:00
10487,03/20/2025 01:40:00,19.828,NA,NA,NA,2025-03-20T01:40:00Z,2025-03-20,01:40:00
10488,03/20/2025 01:50:00,19.796,NA,NA,NA,2025-03-20T01:50:00Z,2025-03-20,01:50:00
10489,03/20/2025 02:00:00,19.774,NA,NA,NA,2025-03-20T02:00:00Z,2025-03-20,02:00:00
10490,03/20/2025 02:10:00,19.753,NA,NA,NA,2025-03-20T02:10:00Z,2025-03-20,02:10:00
10491,03/20/2025 02:20:00,19.742,NA,NA,NA,2025-03-20T02:20:00Z,2025-03-20,02:20:00
10492,03/20/2025 02:30:00,19.721,NA,NA,NA,2025-03-20T02:30:00Z,2025-03-20,02:30:00
10493,03/20/2025 02:40:00,19.689,NA,NA,NA,2025-03-20T02:40:00Z,2025-03-20,02:40:00
10494,03/20/2025 02:50:00,19.678,NA,NA,NA,2025-03-20T02:50:00Z,2025-03-20,02:50:00
10495,03/20/2025 03:00:00,19.656,NA,NA,NA,2025-03-20T03:00:00Z,2025-03-20,03:00:00
10496,03/20/2025 03:10:00,19.635,NA,NA,NA,2025-03-20T03:10:00Z,2025-03-20,03:10:00
10497,03/20/2025 03:20:00,19.603,NA,NA,NA,2025-03-20T03:20:00Z,2025-03-20,03:20:00
10498,03/20/2025 03:30:00,19.581,NA,NA,NA,2025-03-20T03:30:00Z,2025-03-20,03:30:00
10499,03/20/2025 03:40:00,19.571,NA,NA,NA,2025-03-20T03:40:00Z,2025-03-20,03:40:00
10500,03/20/2025 03:50:00,19.56,NA,NA,NA,2025-03-20T03:50:00Z,2025-03-20,03:50:00
10501,03/20/2025 04:00:00,19.517,NA,NA,NA,2025-03-20T04:00:00Z,2025-03-20,04:00:00
10502,03/20/2025 04:10:00,19.517,NA,NA,NA,2025-03-20T04:10:00Z,2025-03-20,04:10:00
10503,03/20/2025 04:20:00,19.485,NA,NA,NA,2025-03-20T04:20:00Z,2025-03-20,04:20:00
10504,03/20/2025 04:30:00,19.453,NA,NA,NA,2025-03-20T04:30:00Z,2025-03-20,04:30:00
10505,03/20/2025 04:40:00,19.474,NA,NA,NA,2025-03-20T04:40:00Z,2025-03-20,04:40:00
10506,03/20/2025 04:50:00,19.442,NA,NA,NA,2025-03-20T04:50:00Z,2025-03-20,04:50:00
10507,03/20/2025 05:00:00,19.41,NA,NA,NA,2025-03-20T05:00:00Z,2025-03-20,05:00:00
10508,03/20/2025 05:10:00,19.42,NA,NA,NA,2025-03-20T05:10:00Z,2025-03-20,05:10:00
10509,03/20/2025 05:20:00,19.377,NA,NA,NA,2025-03-20T05:20:00Z,2025-03-20,05:20:00
10510,03/20/2025 05:30:00,19.356,NA,NA,NA,2025-03-20T05:30:00Z,2025-03-20,05:30:00
10511,03/20/2025 05:40:00,19.367,NA,NA,NA,2025-03-20T05:40:00Z,2025-03-20,05:40:00
10512,03/20/2025 05:50:00,19.356,NA,NA,NA,2025-03-20T05:50:00Z,2025-03-20,05:50:00
10513,03/20/2025 06:00:00,19.324,NA,NA,NA,2025-03-20T06:00:00Z,2025-03-20,06:00:00
10514,03/20/2025 06:10:00,19.324,NA,NA,NA,2025-03-20T06:10:00Z,2025-03-20,06:10:00
10515,03/20/2025 06:20:00,19.292,NA,NA,NA,2025-03-20T06:20:00Z,2025-03-20,06:20:00
10516,03/20/2025 06:30:00,20.096,NA,NA,NA,2025-03-20T06:30:00Z,2025-03-20,06:30:00
10517,03/20/2025 06:40:00,22.552,NA,NA,NA,2025-03-20T06:40:00Z,2025-03-20,06:40:00
10518,03/20/2025 06:50:00,22.413,NA,NA,NA,2025-03-20T06:50:00Z,2025-03-20,06:50:00
10519,03/20/2025 07:00:00,22.209,NA,NA,NA,2025-03-20T07:00:00Z,2025-03-20,07:00:00
10520,03/20/2025 07:10:00,22.048,NA,NA,NA,2025-03-20T07:10:00Z,2025-03-20,07:10:00
10521,03/20/2025 07:20:00,21.93,NA,NA,NA,2025-03-20T07:20:00Z,2025-03-20,07:20:00
10522,03/20/2025 07:30:00,21.812,NA,NA,NA,2025-03-20T07:30:00Z,2025-03-20,07:30:00
10523,03/20/2025 07:40:00,21.694,NA,NA,NA,2025-03-20T07:40:00Z,2025-03-20,07:40:00
10524,03/20/2025 07:50:00,21.619,NA,NA,NA,2025-03-20T07:50:00Z,2025-03-20,07:50:00
10525,03/20/2025 08:00:00,21.555,NA,NA,NA,2025-03-20T08:00:00Z,2025-03-20,08:00:00
10526,03/20/2025 08:10:00,21.469,NA,NA,NA,2025-03-20T08:10:00Z,2025-03-20,08:10:00
10527,03/20/2025 08:20:00,21.415,NA,NA,NA,2025-03-20T08:20:00Z,2025-03-20,08:20:00
10528,03/20/2025 08:30:00,21.372,NA,NA,NA,2025-03-20T08:30:00Z,2025-03-20,08:30:00
10529,03/20/2025 08:40:00,22.788,NA,NA,NA,2025-03-20T08:40:00Z,2025-03-20,08:40:00
10530,03/20/2025 08:50:00,22.788,NA,NA,NA,2025-03-20T08:50:00Z,2025-03-20,08:50:00
10531,03/20/2025 09:00:00,22.649,NA,NA,NA,2025-03-20T09:00:00Z,2025-03-20,09:00:00
10532,03/20/2025 09:10:00,22.541,NA,NA,NA,2025-03-20T09:10:00Z,2025-03-20,09:10:00
