#,Date-Time (HST),Temperature   (°C),Started,Host Connected,End of File,datetime,date,time
8948,03/09/2025 09:00:00,22.102,NA,NA,NA,2025-03-09T09:00:00Z,2025-03-09,09:00:00
8949,03/09/2025 09:10:00,22.059,NA,NA,NA,2025-03-09T09:10:00Z,2025-03-09,09:10:00
8950,03/09/2025 09:20:00,22.005,NA,NA,NA,2025-03-09T09:20:00Z,2025-03-09,09:20:00
8951,03/09/2025 09:30:00,21.962,NA,NA,NA,2025-03-09T09:30:00Z,2025-03-09,09:30:00
8952,03/09/2025 09:40:00,21.962,NA,NA,NA,2025-03-09T09:40:00Z,2025-03-09,09:40:00
8953,03/09/2025 09:50:00,21.93,NA,NA,NA,2025-03-09T09:50:00Z,2025-03-09,09:50:00
8954,03/09/2025 10:00:00,21.909,NA,NA,NA,2025-03-09T10:00:00Z,2025-03-09,10:00:00
8955,03/09/2025 10:10:00,21.919,NA,NA,NA,2025-03-09T10:10:00Z,2025-03-09,10:10:00
8956,03/09/2025 10:20:00,21.919,NA,NA,NA,2025-03-09T10:20:00Z,2025-03-09,10:20:00
8957,03/09/2025 10:30:00,21.919,NA,NA,NA,2025-03-09T10:30:00Z,2025-03-09,10:30:00
8958,03/09/2025 10:40:00,21.941,NA,NA,NA,2025-03-09T10:40:00Z,2025-03-09,10:40:00
8959,03/09/2025 10:50:00,21.952,NA,NA,NA,2025-03-09T10:50:00Z,2025-03-09,10:50:00
8960,03/09/2025 11:00:00,21.962,NA,NA,NA,2025-03-09T11:00:00Z,2025-03-09,11:00:00
8961,03/09/2025 11:10:00,21.984,NA,NA,NA,2025-03-09T11:10:00Z,2025-03-09,11:10:00
8962,03/09/2025 11:20:00,21.994,NA,NA,NA,2025-03-09T11:20:00Z,2025-03-09,11:20:00
8963,03/09/2025 11:30:00,22.016,NA,NA,NA,2025-03-09T11:30:00Z,2025-03-09,11:30:00
8964,03/09/2025 11:40:00,22.048,NA,NA,NA,2025-03-09T11:40:00Z,2025-03-09,11:40:00
8965,03/09/2025 11:50:00,22.112,NA,NA,NA,2025-03-09T11:50:00Z,2025-03-09,11:50:00
8966,03/09/2025 12:00:00,22.155,NA,NA,NA,2025-03-09T12:00:00Z,2025-03-09,12:00:00
8967,03/09/2025 12:10:00,22.187,NA,NA,NA,2025-03-09T12:10:00Z,2025-03-09,12:10:00
8968,03/09/2025 12:20:00,22.23,NA,NA,NA,2025-03-09T12:20:00Z,2025-03-09,12:20:00
8969,03/09/2025 12:30:00,22.284,NA,NA,NA,2025-03-09T12:30:00Z,2025-03-09,12:30:00
8970,03/09/2025 12:40:00,22.359,NA,NA,NA,2025-03-09T12:40:00Z,2025-03-09,12:40:00
8971,03/09/2025 12:50:00,22.423,NA,NA,NA,2025-03-09T12:50:00Z,2025-03-09,12:50:00
8972,03/09/2025 13:00:00,22.466,NA,NA,NA,2025-03-09T13:00:00Z,2025-03-09,13:00:00
8973,03/09/2025 13:10:00,22.541,NA,NA,NA,2025-03-09T13:10:00Z,2025-03-09,13:10:00
8974,03/09/2025 13:20:00,22.638,NA,NA,NA,2025-03-09T13:20:00Z,2025-03-09,13:20:00
8975,03/09/2025 13:30:00,22.67,NA,NA,NA,2025-03-09T13:30:00Z,2025-03-09,13:30:00
8976,03/09/2025 13:40:00,22.756,NA,NA,NA,2025-03-09T13:40:00Z,2025-03-09,13:40:00
8977,03/09/2025 13:50:00,22.82,NA,NA,NA,2025-03-09T13:50:00Z,2025-03-09,13:50:00
8978,03/09/2025 14:00:00,22.895,NA,NA,NA,2025-03-09T14:00:00Z,2025-03-09,14:00:00
8979,03/09/2025 14:10:00,22.906,NA,NA,NA,2025-03-09T14:10:00Z,2025-03-09,14:10:00
8980,03/09/2025 14:20:00,22.938,NA,NA,NA,2025-03-09T14:20:00Z,2025-03-09,14:20:00
8981,03/09/2025 14:30:00,22.96,NA,NA,NA,2025-03-09T14:30:00Z,2025-03-09,14:30:00
8982,03/09/2025 14:40:00,23.013,NA,NA,NA,2025-03-09T14:40:00Z,2025-03-09,14:40:00
8983,03/09/2025 14:50:00,23.045,NA,NA,NA,2025-03-09T14:50:00Z,2025-03-09,14:50:00
8984,03/09/2025 15:00:00,23.099,NA,NA,NA,2025-03-09T15:00:00Z,2025-03-09,15:00:00
8985,03/09/2025 15:10:00,23.153,NA,NA,NA,2025-03-09T15:10:00Z,2025-03-09,15:10:00
8986,03/09/2025 15:20:00,23.163,NA,NA,NA,2025-03-09T15:20:00Z,2025-03-09,15:20:00
8987,03/09/2025 15:30:00,23.206,NA,NA,NA,2025-03-09T15:30:00Z,2025-03-09,15:30:00
8988,03/09/2025 15:40:00,23.26,NA,NA,NA,2025-03-09T15:40:00Z,2025-03-09,15:40:00
8989,03/09/2025 15:50:00,23.271,NA,NA,NA,2025-03-09T15:50:00Z,2025-03-09,15:50:00
8990,03/09/2025 16:00:00,23.271,NA,NA,NA,2025-03-09T16:00:00Z,2025-03-09,16:00:00
8991,03/09/2025 16:10:00,23.324,NA,NA,NA,2025-03-09T16:10:00Z,2025-03-09,16:10:00
8992,03/09/2025 16:20:00,23.356,NA,NA,NA,2025-03-09T16:20:00Z,2025-03-09,16:20:00
8993,03/09/2025 16:30:00,23.324,NA,NA,NA,2025-03-09T16:30:00Z,2025-03-09,16:30:00
8994,03/09/2025 16:40:00,23.335,NA,NA,NA,2025-03-09T16:40:00Z,2025-03-09,16:40:00
8995,03/09/2025 16:50:00,23.303,NA,NA,NA,2025-03-09T16:50:00Z,2025-03-09,16:50:00
8996,03/09/2025 17:00:00,23.271,NA,NA,NA,2025-03-09T17:00:00Z,2025-03-09,17:00:00
8997,03/09/2025 17:10:00,23.26,NA,NA,NA,2025-03-09T17:10:00Z,2025-03-09,17:10:00
8998,03/09/2025 17:20:00,23.185,NA,NA,NA,2025-03-09T17:20:00Z,2025-03-09,17:20:00
8999,03/09/2025 17:30:00,23.142,NA,NA,NA,2025-03-09T17:30:00Z,2025-03-09,17:30:00
9000,03/09/2025 17:40:00,23.099,NA,NA,NA,2025-03-09T17:40:00Z,2025-03-09,17:40:00
9001,03/09/2025 17:50:00,23.078,NA,NA,NA,2025-03-09T17:50:00Z,2025-03-09,17:50:00
9002,03/09/2025 18:00:00,23.003,NA,NA,NA,2025-03-09T18:00:00Z,2025-03-09,18:00:00
9003,03/09/2025 18:10:00,22.949,NA,NA,NA,2025-03-09T18:10:00Z,2025-03-09,18:10:00
9004,03/09/2025 18:20:00,22.874,NA,NA,NA,2025-03-09T18:20:00Z,2025-03-09,18:20:00
9005,03/09/2025 18:30:00,22.82,NA,NA,NA,2025-03-09T18:30:00Z,2025-03-09,18:30:00
9006,03/09/2025 18:40:00,22.756,NA,NA,NA,2025-03-09T18:40:00Z,2025-03-09,18:40:00
9007,03/09/2025 18:50:00,22.702,NA,NA,NA,2025-03-09T18:50:00Z,2025-03-09,18:50:00
9008,03/09/2025 19:00:00,22.638,NA,NA,NA,2025-03-09T19:00:00Z,2025-03-09,19:00:00
9009,03/09/2025 19:10:00,22.584,NA,NA,NA,2025-03-09T19:10:00Z,2025-03-09,19:10:00
9010,03/09/2025 19:20:00,22.52,NA,NA,NA,2025-03-09T19:20:00Z,2025-03-09,19:20:00
9011,03/09/2025 19:30:00,22.466,NA,NA,NA,2025-03-09T19:30:00Z,2025-03-09,19:30:00
9012,03/09/2025 19:40:00,22.413,NA,NA,NA,2025-03-09T19:40:00Z,2025-03-09,19:40:00
9013,03/09/2025 19:50:00,22.348,NA,NA,NA,2025-03-09T19:50:00Z,2025-03-09,19:50:00
9014,03/09/2025 20:00:00,22.295,NA,NA,NA,2025-03-09T20:00:00Z,2025-03-09,20:00:00
9015,03/09/2025 20:10:00,22.241,NA,NA,NA,2025-03-09T20:10:00Z,2025-03-09,20:10:00
9016,03/09/2025 20:20:00,22.187,NA,NA,NA,2025-03-09T20:20:00Z,2025-03-09,20:20:00
9017,03/09/2025 20:30:00,22.134,NA,NA,NA,2025-03-09T20:30:00Z,2025-03-09,20:30:00
9018,03/09/2025 20:40:00,22.08,NA,NA,NA,2025-03-09T20:40:00Z,2025-03-09,20:40:00
9019,03/09/2025 20:50:00,22.027,NA,NA,NA,2025-03-09T20:50:00Z,2025-03-09,20:50:00
9020,03/09/2025 21:00:00,21.984,NA,NA,NA,2025-03-09T21:00:00Z,2025-03-09,21:00:00
9021,03/09/2025 21:10:00,21.93,NA,NA,NA,2025-03-09T21:10:00Z,2025-03-09,21:10:00
9022,03/09/2025 21:20:00,21.876,NA,NA,NA,2025-03-09T21:20:00Z,2025-03-09,21:20:00
9023,03/09/2025 21:30:00,21.834,NA,NA,NA,2025-03-09T21:30:00Z,2025-03-09,21:30:00
9024,03/09/2025 21:40:00,21.78,NA,NA,NA,2025-03-09T21:40:00Z,2025-03-09,21:40:00
9025,03/09/2025 21:50:00,21.737,NA,NA,NA,2025-03-09T21:50:00Z,2025-03-09,21:50:00
9026,03/09/2025 22:00:00,21.683,NA,NA,NA,2025-03-09T22:00:00Z,2025-03-09,22:00:00
9027,03/09/2025 22:10:00,21.64,NA,NA,NA,2025-03-09T22:10:00Z,2025-03-09,22:10:00
9028,03/09/2025 22:20:00,21.587,NA,NA,NA,2025-03-09T22:20:00Z,2025-03-09,22:20:00
9029,03/09/2025 22:30:00,21.544,NA,NA,NA,2025-03-09T22:30:00Z,2025-03-09,22:30:00
9030,03/09/2025 22:40:00,21.49,NA,NA,NA,2025-03-09T22:40:00Z,2025-03-09,22:40:00
9031,03/09/2025 22:50:00,21.437,NA,NA,NA,2025-03-09T22:50:00Z,2025-03-09,22:50:00
9032,03/09/2025 23:00:00,21.394,NA,NA,NA,2025-03-09T23:00:00Z,2025-03-09,23:00:00
9033,03/09/2025 23:10:00,21.351,NA,NA,NA,2025-03-09T23:10:00Z,2025-03-09,23:10:00
9034,03/09/2025 23:20:00,21.297,NA,NA,NA,2025-03-09T23:20:00Z,2025-03-09,23:20:00
9035,03/09/2025 23:30:00,21.265,NA,NA,NA,2025-03-09T23:30:00Z,2025-03-09,23:30:00
9036,03/09/2025 23:40:00,21.211,NA,NA,NA,2025-03-09T23:40:00Z,2025-03-09,23:40:00
9037,03/09/2025 23:50:00,21.179,NA,NA,NA,2025-03-09T23:50:00Z,2025-03-09,23:50:00
9038,03/10/2025 00:00:00,21.136,NA,NA,NA,2025-03-10T00:00:00Z,2025-03-10,00:00:00
9039,03/10/2025 00:10:00,21.093,NA,NA,NA,2025-03-10T00:10:00Z,2025-03-10,00:10:00
9040,03/10/2025 00:20:00,21.061,NA,NA,NA,2025-03-10T00:20:00Z,2025-03-10,00:20:00
9041,03/10/2025 00:30:00,21.018,NA,NA,NA,2025-03-10T00:30:00Z,2025-03-10,00:30:00
9042,03/10/2025 00:40:00,20.976,NA,NA,NA,2025-03-10T00:40:00Z,2025-03-10,00:40:00
9043,03/10/2025 00:50:00,20.943,NA,NA,NA,2025-03-10T00:50:00Z,2025-03-10,00:50:00
9044,03/10/2025 01:00:00,20.9,NA,NA,NA,2025-03-10T01:00:00Z,2025-03-10,01:00:00
9045,03/10/2025 01:10:00,20.847,NA,NA,NA,2025-03-10T01:10:00Z,2025-03-10,01:10:00
9046,03/10/2025 01:20:00,20.804,NA,NA,NA,2025-03-10T01:20:00Z,2025-03-10,01:20:00
9047,03/10/2025 01:30:00,20.772,NA,NA,NA,2025-03-10T01:30:00Z,2025-03-10,01:30:00
9048,03/10/2025 01:40:00,20.729,NA,NA,NA,2025-03-10T01:40:00Z,2025-03-10,01:40:00
9049,03/10/2025 01:50:00,20.686,NA,NA,NA,2025-03-10T01:50:00Z,2025-03-10,01:50:00
9050,03/10/2025 02:00:00,20.654,NA,NA,NA,2025-03-10T02:00:00Z,2025-03-10,02:00:00
9051,03/10/2025 02:10:00,20.622,NA,NA,NA,2025-03-10T02:10:00Z,2025-03-10,02:10:00
9052,03/10/2025 02:20:00,20.6,NA,NA,NA,2025-03-10T02:20:00Z,2025-03-10,02:20:00
9053,03/10/2025 02:30:00,20.568,NA,NA,NA,2025-03-10T02:30:00Z,2025-03-10,02:30:00
9054,03/10/2025 02:40:00,20.547,NA,NA,NA,2025-03-10T02:40:00Z,2025-03-10,02:40:00
9055,03/10/2025 02:50:00,20.514,NA,NA,NA,2025-03-10T02:50:00Z,2025-03-10,02:50:00
9056,03/10/2025 03:00:00,20.493,NA,NA,NA,2025-03-10T03:00:00Z,2025-03-10,03:00:00
9057,03/10/2025 03:10:00,20.471,NA,NA,NA,2025-03-10T03:10:00Z,2025-03-10,03:10:00
9058,03/10/2025 03:20:00,20.45,NA,NA,NA,2025-03-10T03:20:00Z,2025-03-10,03:20:00
9059,03/10/2025 03:30:00,20.429,NA,NA,NA,2025-03-10T03:30:00Z,2025-03-10,03:30:00
9060,03/10/2025 03:40:00,20.396,NA,NA,NA,2025-03-10T03:40:00Z,2025-03-10,03:40:00
9061,03/10/2025 03:50:00,20.375,NA,NA,NA,2025-03-10T03:50:00Z,2025-03-10,03:50:00
9062,03/10/2025 04:00:00,20.353,NA,NA,NA,2025-03-10T04:00:00Z,2025-03-10,04:00:00
9063,03/10/2025 04:10:00,20.321,NA,NA,NA,2025-03-10T04:10:00Z,2025-03-10,04:10:00
9064,03/10/2025 04:20:00,20.3,NA,NA,NA,2025-03-10T04:20:00Z,2025-03-10,04:20:00
9065,03/10/2025 04:30:00,20.278,NA,NA,NA,2025-03-10T04:30:00Z,2025-03-10,04:30:00
9066,03/10/2025 04:40:00,20.257,NA,NA,NA,2025-03-10T04:40:00Z,2025-03-10,04:40:00
9067,03/10/2025 04:50:00,20.225,NA,NA,NA,2025-03-10T04:50:00Z,2025-03-10,04:50:00
9068,03/10/2025 05:00:00,20.203,NA,NA,NA,2025-03-10T05:00:00Z,2025-03-10,05:00:00
9069,03/10/2025 05:10:00,20.182,NA,NA,NA,2025-03-10T05:10:00Z,2025-03-10,05:10:00
9070,03/10/2025 05:20:00,20.16,NA,NA,NA,2025-03-10T05:20:00Z,2025-03-10,05:20:00
9071,03/10/2025 05:30:00,20.139,NA,NA,NA,2025-03-10T05:30:00Z,2025-03-10,05:30:00
9072,03/10/2025 05:40:00,20.118,NA,NA,NA,2025-03-10T05:40:00Z,2025-03-10,05:40:00
9073,03/10/2025 05:50:00,20.096,NA,NA,NA,2025-03-10T05:50:00Z,2025-03-10,05:50:00
9074,03/10/2025 06:00:00,20.085,NA,NA,NA,2025-03-10T06:00:00Z,2025-03-10,06:00:00
9075,03/10/2025 06:10:00,22.209,NA,NA,NA,2025-03-10T06:10:00Z,2025-03-10,06:10:00
9076,03/10/2025 06:20:00,22.445,NA,NA,NA,2025-03-10T06:20:00Z,2025-03-10,06:20:00
9077,03/10/2025 06:30:00,22.338,NA,NA,NA,2025-03-10T06:30:00Z,2025-03-10,06:30:00
9078,03/10/2025 06:40:00,22.252,NA,NA,NA,2025-03-10T06:40:00Z,2025-03-10,06:40:00
9079,03/10/2025 06:50:00,22.177,NA,NA,NA,2025-03-10T06:50:00Z,2025-03-10,06:50:00
9080,03/10/2025 07:00:00,22.102,NA,NA,NA,2025-03-10T07:00:00Z,2025-03-10,07:00:00
9081,03/10/2025 07:10:00,22.016,NA,NA,NA,2025-03-10T07:10:00Z,2025-03-10,07:10:00
9082,03/10/2025 07:20:00,21.962,NA,NA,NA,2025-03-10T07:20:00Z,2025-03-10,07:20:00
9083,03/10/2025 07:30:00,21.898,NA,NA,NA,2025-03-10T07:30:00Z,2025-03-10,07:30:00
9084,03/10/2025 07:40:00,21.812,NA,NA,NA,2025-03-10T07:40:00Z,2025-03-10,07:40:00
9085,03/10/2025 07:50:00,21.758,NA,NA,NA,2025-03-10T07:50:00Z,2025-03-10,07:50:00
9086,03/10/2025 08:00:00,21.705,NA,NA,NA,2025-03-10T08:00:00Z,2025-03-10,08:00:00
9087,03/10/2025 08:10:00,21.662,NA,NA,NA,2025-03-10T08:10:00Z,2025-03-10,08:10:00
9088,03/10/2025 08:20:00,21.608,NA,NA,NA,2025-03-10T08:20:00Z,2025-03-10,08:20:00
9089,03/10/2025 08:30:00,21.576,NA,NA,NA,2025-03-10T08:30:00Z,2025-03-10,08:30:00
9090,03/10/2025 08:40:00,21.533,NA,NA,NA,2025-03-10T08:40:00Z,2025-03-10,08:40:00
9091,03/10/2025 08:50:00,22.616,NA,NA,NA,2025-03-10T08:50:00Z,2025-03-10,08:50:00
9092,03/10/2025 09:00:00,22.584,NA,NA,NA,2025-03-10T09:00:00Z,2025-03-10,09:00:00
9093,03/10/2025 09:10:00,22.509,NA,NA,NA,2025-03-10T09:10:00Z,2025-03-10,09:10:00
9094,03/10/2025 09:20:00,22.413,NA,NA,NA,2025-03-10T09:20:00Z,2025-03-10,09:20:00
9095,03/10/2025 09:30:00,22.295,NA,NA,NA,2025-03-10T09:30:00Z,2025-03-10,09:30:00
9096,03/10/2025 09:40:00,22.145,NA,NA,NA,2025-03-10T09:40:00Z,2025-03-10,09:40:00
9097,03/10/2025 09:50:00,21.962,NA,NA,NA,2025-03-10T09:50:00Z,2025-03-10,09:50:00
9098,03/10/2025 10:00:00,21.844,NA,NA,NA,2025-03-10T10:00:00Z,2025-03-10,10:00:00
9099,03/10/2025 10:10:00,21.758,NA,NA,NA,2025-03-10T10:10:00Z,2025-03-10,10:10:00
9100,03/10/2025 10:20:00,21.748,NA,NA,NA,2025-03-10T10:20:00Z,2025-03-10,10:20:00
9101,03/10/2025 10:30:00,21.748,NA,NA,NA,2025-03-10T10:30:00Z,2025-03-10,10:30:00
9102,03/10/2025 10:40:00,21.758,NA,NA,NA,2025-03-10T10:40:00Z,2025-03-10,10:40:00
9103,03/10/2025 10:50:00,21.78,NA,NA,NA,2025-03-10T10:50:00Z,2025-03-10,10:50:00
9104,03/10/2025 11:00:00,21.812,NA,NA,NA,2025-03-10T11:00:00Z,2025-03-10,11:00:00
9105,03/10/2025 11:10:00,21.844,NA,NA,NA,2025-03-10T11:10:00Z,2025-03-10,11:10:00
9106,03/10/2025 11:20:00,21.887,NA,NA,NA,2025-03-10T11:20:00Z,2025-03-10,11:20:00
9107,03/10/2025 11:30:00,21.919,NA,NA,NA,2025-03-10T11:30:00Z,2025-03-10,11:30:00
9108,03/10/2025 11:40:00,21.973,NA,NA,NA,2025-03-10T11:40:00Z,2025-03-10,11:40:00
9109,03/10/2025 11:50:00,22.027,NA,NA,NA,2025-03-10T11:50:00Z,2025-03-10,11:50:00
9110,03/10/2025 12:00:00,22.069,NA,NA,NA,2025-03-10T12:00:00Z,2025-03-10,12:00:00
9111,03/10/2025 12:10:00,22.102,NA,NA,NA,2025-03-10T12:10:00Z,2025-03-10,12:10:00
9112,03/10/2025 12:20:00,22.155,NA,NA,NA,2025-03-10T12:20:00Z,2025-03-10,12:20:00
9113,03/10/2025 12:30:00,22.209,NA,NA,NA,2025-03-10T12:30:00Z,2025-03-10,12:30:00
9114,03/10/2025 12:40:00,22.273,NA,NA,NA,2025-03-10T12:40:00Z,2025-03-10,12:40:00
9115,03/10/2025 12:50:00,22.316,NA,NA,NA,2025-03-10T12:50:00Z,2025-03-10,12:50:00
9116,03/10/2025 13:00:00,22.359,NA,NA,NA,2025-03-10T13:00:00Z,2025-03-10,13:00:00
9117,03/10/2025 13:10:00,22.413,NA,NA,NA,2025-03-10T13:10:00Z,2025-03-10,13:10:00
9118,03/10/2025 13:20:00,22.488,NA,NA,NA,2025-03-10T13:20:00Z,2025-03-10,13:20:00
9119,03/10/2025 13:30:00,22.541,NA,NA,NA,2025-03-10T13:30:00Z,2025-03-10,13:30:00
9120,03/10/2025 13:40:00,22.595,NA,NA,NA,2025-03-10T13:40:00Z,2025-03-10,13:40:00
9121,03/10/2025 13:50:00,22.627,NA,NA,NA,2025-03-10T13:50:00Z,2025-03-10,13:50:00
9122,03/10/2025 14:00:00,22.67,NA,NA,NA,2025-03-10T14:00:00Z,2025-03-10,14:00:00
9123,03/10/2025 14:10:00,22.713,NA,NA,NA,2025-03-10T14:10:00Z,2025-03-10,14:10:00
9124,03/10/2025 14:20:00,22.777,NA,NA,NA,2025-03-10T14:20:00Z,2025-03-10,14:20:00
9125,03/10/2025 14:30:00,22.82,NA,NA,NA,2025-03-10T14:30:00Z,2025-03-10,14:30:00
9126,03/10/2025 14:40:00,22.852,NA,NA,NA,2025-03-10T14:40:00Z,2025-03-10,14:40:00
9127,03/10/2025 14:50:00,22.917,NA,NA,NA,2025-03-10T14:50:00Z,2025-03-10,14:50:00
9128,03/10/2025 15:00:00,22.938,NA,NA,NA,2025-03-10T15:00:00Z,2025-03-10,15:00:00
9129,03/10/2025 15:10:00,22.992,NA,NA,NA,2025-03-10T15:10:00Z,2025-03-10,15:10:00
9130,03/10/2025 15:20:00,23.013,NA,NA,NA,2025-03-10T15:20:00Z,2025-03-10,15:20:00
9131,03/10/2025 15:30:00,23.056,NA,NA,NA,2025-03-10T15:30:00Z,2025-03-10,15:30:00
9132,03/10/2025 15:40:00,23.099,NA,NA,NA,2025-03-10T15:40:00Z,2025-03-10,15:40:00
9133,03/10/2025 15:50:00,23.131,NA,NA,NA,2025-03-10T15:50:00Z,2025-03-10,15:50:00
9134,03/10/2025 16:00:00,23.153,NA,NA,NA,2025-03-10T16:00:00Z,2025-03-10,16:00:00
9135,03/10/2025 16:10:00,23.174,NA,NA,NA,2025-03-10T16:10:00Z,2025-03-10,16:10:00
9136,03/10/2025 16:20:00,23.206,NA,NA,NA,2025-03-10T16:20:00Z,2025-03-10,16:20:00
9137,03/10/2025 16:30:00,23.206,NA,NA,NA,2025-03-10T16:30:00Z,2025-03-10,16:30:00
9138,03/10/2025 16:40:00,23.206,NA,NA,NA,2025-03-10T16:40:00Z,2025-03-10,16:40:00
9139,03/10/2025 16:50:00,23.185,NA,NA,NA,2025-03-10T16:50:00Z,2025-03-10,16:50:00
9140,03/10/2025 17:00:00,23.174,NA,NA,NA,2025-03-10T17:00:00Z,2025-03-10,17:00:00
9141,03/10/2025 17:10:00,23.163,NA,NA,NA,2025-03-10T17:10:00Z,2025-03-10,17:10:00
9142,03/10/2025 17:20:00,23.131,NA,NA,NA,2025-03-10T17:20:00Z,2025-03-10,17:20:00
9143,03/10/2025 17:30:00,23.11,NA,NA,NA,2025-03-10T17:30:00Z,2025-03-10,17:30:00
9144,03/10/2025 17:40:00,23.078,NA,NA,NA,2025-03-10T17:40:00Z,2025-03-10,17:40:00
9145,03/10/2025 17:50:00,23.045,NA,NA,NA,2025-03-10T17:50:00Z,2025-03-10,17:50:00
9146,03/10/2025 18:00:00,23.013,NA,NA,NA,2025-03-10T18:00:00Z,2025-03-10,18:00:00
9147,03/10/2025 18:10:00,22.96,NA,NA,NA,2025-03-10T18:10:00Z,2025-03-10,18:10:00
9148,03/10/2025 18:20:00,22.906,NA,NA,NA,2025-03-10T18:20:00Z,2025-03-10,18:20:00
9149,03/10/2025 18:30:00,22.852,NA,NA,NA,2025-03-10T18:30:00Z,2025-03-10,18:30:00
9150,03/10/2025 18:40:00,22.799,NA,NA,NA,2025-03-10T18:40:00Z,2025-03-10,18:40:00
9151,03/10/2025 18:50:00,22.734,NA,NA,NA,2025-03-10T18:50:00Z,2025-03-10,18:50:00
9152,03/10/2025 19:00:00,22.67,NA,NA,NA,2025-03-10T19:00:00Z,2025-03-10,19:00:00
9153,03/10/2025 19:10:00,22.616,NA,NA,NA,2025-03-10T19:10:00Z,2025-03-10,19:10:00
9154,03/10/2025 19:20:00,22.552,NA,NA,NA,2025-03-10T19:20:00Z,2025-03-10,19:20:00
9155,03/10/2025 19:30:00,22.509,NA,NA,NA,2025-03-10T19:30:00Z,2025-03-10,19:30:00
9156,03/10/2025 19:40:00,22.445,NA,NA,NA,2025-03-10T19:40:00Z,2025-03-10,19:40:00
9157,03/10/2025 19:50:00,22.391,NA,NA,NA,2025-03-10T19:50:00Z,2025-03-10,19:50:00
9158,03/10/2025 20:00:00,22.338,NA,NA,NA,2025-03-10T20:00:00Z,2025-03-10,20:00:00
9159,03/10/2025 20:10:00,22.284,NA,NA,NA,2025-03-10T20:10:00Z,2025-03-10,20:10:00
9160,03/10/2025 20:20:00,22.241,NA,NA,NA,2025-03-10T20:20:00Z,2025-03-10,20:20:00
9161,03/10/2025 20:30:00,22.187,NA,NA,NA,2025-03-10T20:30:00Z,2025-03-10,20:30:00
9162,03/10/2025 20:40:00,22.123,NA,NA,NA,2025-03-10T20:40:00Z,2025-03-10,20:40:00
9163,03/10/2025 20:50:00,22.08,NA,NA,NA,2025-03-10T20:50:00Z,2025-03-10,20:50:00
9164,03/10/2025 21:00:00,22.037,NA,NA,NA,2025-03-10T21:00:00Z,2025-03-10,21:00:00
9165,03/10/2025 21:10:00,21.984,NA,NA,NA,2025-03-10T21:10:00Z,2025-03-10,21:10:00
9166,03/10/2025 21:20:00,21.941,NA,NA,NA,2025-03-10T21:20:00Z,2025-03-10,21:20:00
9167,03/10/2025 21:30:00,21.898,NA,NA,NA,2025-03-10T21:30:00Z,2025-03-10,21:30:00
9168,03/10/2025 21:40:00,21.844,NA,NA,NA,2025-03-10T21:40:00Z,2025-03-10,21:40:00
9169,03/10/2025 21:50:00,21.812,NA,NA,NA,2025-03-10T21:50:00Z,2025-03-10,21:50:00
9170,03/10/2025 22:00:00,21.758,NA,NA,NA,2025-03-10T22:00:00Z,2025-03-10,22:00:00
9171,03/10/2025 22:10:00,21.716,NA,NA,NA,2025-03-10T22:10:00Z,2025-03-10,22:10:00
9172,03/10/2025 22:20:00,21.673,NA,NA,NA,2025-03-10T22:20:00Z,2025-03-10,22:20:00
9173,03/10/2025 22:30:00,21.63,NA,NA,NA,2025-03-10T22:30:00Z,2025-03-10,22:30:00
9174,03/10/2025 22:40:00,21.587,NA,NA,NA,2025-03-10T22:40:00Z,2025-03-10,22:40:00
9175,03/10/2025 22:50:00,21.544,NA,NA,NA,2025-03-10T22:50:00Z,2025-03-10,22:50:00
9176,03/10/2025 23:00:00,21.49,NA,NA,NA,2025-03-10T23:00:00Z,2025-03-10,23:00:00
9177,03/10/2025 23:10:00,21.458,NA,NA,NA,2025-03-10T23:10:00Z,2025-03-10,23:10:00
9178,03/10/2025 23:20:00,21.405,NA,NA,NA,2025-03-10T23:20:00Z,2025-03-10,23:20:00
9179,03/10/2025 23:30:00,21.351,NA,NA,NA,2025-03-10T23:30:00Z,2025-03-10,23:30:00
9180,03/10/2025 23:40:00,21.308,NA,NA,NA,2025-03-10T23:40:00Z,2025-03-10,23:40:00
9181,03/10/2025 23:50:00,21.265,NA,NA,NA,2025-03-10T23:50:00Z,2025-03-10,23:50:00
9182,03/11/2025 00:00:00,21.233,NA,NA,NA,2025-03-11T00:00:00Z,2025-03-11,00:00:00
9183,03/11/2025 00:10:00,21.19,NA,NA,NA,2025-03-11T00:10:00Z,2025-03-11,00:10:00
9184,03/11/2025 00:20:00,21.147,NA,NA,NA,2025-03-11T00:20:00Z,2025-03-11,00:20:00
9185,03/11/2025 00:30:00,21.115,NA,NA,NA,2025-03-11T00:30:00Z,2025-03-11,00:30:00
9186,03/11/2025 00:40:00,21.061,NA,NA,NA,2025-03-11T00:40:00Z,2025-03-11,00:40:00
9187,03/11/2025 00:50:00,21.029,NA,NA,NA,2025-03-11T00:50:00Z,2025-03-11,00:50:00
9188,03/11/2025 01:00:00,20.997,NA,NA,NA,2025-03-11T01:00:00Z,2025-03-11,01:00:00
9189,03/11/2025 01:10:00,20.965,NA,NA,NA,2025-03-11T01:10:00Z,2025-03-11,01:10:00
9190,03/11/2025 01:20:00,20.922,NA,NA,NA,2025-03-11T01:20:00Z,2025-03-11,01:20:00
9191,03/11/2025 01:30:00,20.89,NA,NA,NA,2025-03-11T01:30:00Z,2025-03-11,01:30:00
